period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1954-01,26.9,available,,,false,0886324305e7c771f2e73f68984e39d95a026d41ba20f88ef3d276b2bfb67bf6
1954-02,26.9,available,,,false,3c835d647216094752c615c2089197219175e056cb58e7fbfa75e588fefdca45
1954-03,26.9,available,,,false,57fd3059fd06e9d0c56439ad28c3d6abee97899aaadf639b4551e767aa603e55
1954-04,26.8,available,,,false,b46595fb71b4b6a979facd1500ca96ff2caee69a6b469d9a7a7087a82f490f75
1954-05,26.9,available,,,false,f82d3b068d8e1966d05e13a9707469a06255a2d05e8deb72a50e2961bcc8fba0
1954-06,26.9,available,,,false,fbcaa0e363ec25976c6dd9e5e4f951560d8cf7701343f1c819c54a15fd14e767
1954-07,26.9,available,,,false,a0e7ef4a26a72574b9d4c23fecb0317b632eee34bc422597c914154fdfb924f1
1954-08,26.9,available,,,false,51b2dfd00f0aa22a09de0f89c9edba34c8ea2df3148f061bcc56f8b2f8d549f3
1954-09,26.8,available,,,false,4cb19b61ae1848f53e96dba023e2499b934a2285ab5b2e8f6f58a6841198a117
1954-10,26.8,available,,,false,d7e19726d0379b23b89f1e60651907e4048188002da747c87f7655a47fd4c847
1954-11,26.8,available,,,false,6f3771f55c471ef877c41cdc4e6573744d36e4a91948b05e0a217c6446e3b983
1954-12,26.7,available,,,false,a37f20714379f36090263341e795abe12a271e24eec5a78fcfb204b2a51b8c15
