period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1991-01,134.6,available,,,false,f42ea30bfbd13feefd50fb37c537ce6fba029f3734a837f890c06c3e7d74d245
1991-02,134.8,available,,,false,3bde58e180d6a2293f3378254d3268b3dbd079b8bc89ef1c64f15c3881d454f9
1991-03,135.0,available,,,false,37211ea685dca377a01d1fe4d63f39a242c91d09bfe56468a5d961cacc79766b
1991-04,135.2,available,,,false,1f5bc3ed5fbb79c6618a7f568c5fcbb4e535297b43900d011520351e23f83a1e
1991-05,135.6,available,,,false,f3c027b966d5639fbd23df635432508e0a59510178a4a07ca4ac8064e6582004
1991-06,136.0,available,,,false,6c81831fd6d94d7e50cde010a2644c4d3c771f15810a085e4e8a32640c6c924b
1991-07,136.2,available,,,false,fb6e2cf37d5c7b245614df54f276a250d7735d42494b87efcf2eeb0dbbd9a4ff
1991-08,136.6,available,,,false,1d53aa97ba31e5e80b90fb79b520bd78e4e0e7cb5bc0230a12516b98c67a8d84
1991-09,137.2,available,,,false,b52f9274c72d8931ad0a62e579ce498bf7713df2b8b5e810adb1e9595b2d09ac
1991-10,137.4,available,,,false,805161b3e34aab51b91a0f3fff359370cadc791c5b56aa8e65afc08422ca051a
1991-11,137.8,available,,,false,db67d36508617f32ba1b6988e17cbd9a2525a6478846584490d984da0c249295
1991-12,137.9,available,,,false,dfaeab4d045d7b8c1a588e22690f5865c22b4ff9ae8e466ae8c472d135002726
