period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
2023-Q1,27216445,A191RC,T10105,1,5c0ca623b882d3accd8f697c4e3890de2863e74ae49c774f5ca4001994635783
2023-Q2,27530055,A191RC,T10105,1,87f221569f335949ecc6fa9476063089d8093ea105537200496c118c814f195a
2023-Q3,28074846,A191RC,T10105,1,ea8ca8fc4999878ed6f43351acf401711ab0f83168f1a831f3c58fca1ba4911c
2023-Q4,28424722,A191RC,T10105,1,4843b0c93cc9a2f6412c4d28c178fc4c57fa8c90114eed566e0203e2f487271d
