period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2009-01,211.143,available,,,false,6b12536294374e700f8cacbe49b62b38110202bec38e898d51cacf9cf51db6c9
2009-02,212.193,available,,,false,5cd81e5064728ac6fd89e22d703780f006f1df756af3db063f4d6e33926b3fc2
2009-03,212.709,available,,,false,4ac7a3207693db686d5c4c2bb56dbb83bdda806195b18a4aedee79d478006bc6
2009-04,213.240,available,,,false,c8d42b28f23d8818670a196ae3c108f6287a8d0dce6a3bee7c09c21749e66245
2009-05,213.856,available,,,false,8eba5b98215ad0742f3e9fbb3f042cc644abcb9331179ae9b059e553f3eae932
2009-06,215.693,available,,,false,6cf47ae615e966f50b020efe80217a1dfc9af78b03cadbd8dc5fc4d8e008aa38
2009-07,215.351,available,,,false,d4e63086b1acd3d0ec131b475f7b699d14a4f4962f8f524659a27a17412897bd
2009-08,215.834,available,,,false,b37367a45355f25552ff6990542863b31cc604b3affb62b157e2545a9fbc8254
2009-09,215.969,available,,,false,dbaa5a4b9e120f13a8d596033e5c179bc2b728b70a68f343931534f4f295eb07
2009-10,216.177,available,,,false,cba5ff5a5e1989a0be74ece1b516c9d7eab3b9dd5fe5f34827a04717d16aaec3
2009-11,216.330,available,,,false,8685a68f69e6af9d7ee3097337e123bf568e4c2704b8c3e0753d8b6e959f5a5d
2009-12,215.949,available,,,false,5e40e8e927fad2e376340774f5d603df3040b6baf1a1fd65d0b9d789b442da22
