period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2013-01-01,0,A,F,,c79b7fdeb771559e6950cade77f8f03538ff5623dffda8c20d0d4fd3c0ce7317
2013-01-02,0,A,F,,d90c9f670a718e3add7c846fbd80d76d8bf13e835efea5596d34bb731435c06f
2013-01-03,0,A,F,,076202b6e0afe23c290dba191c7d6e8a5e43c93b60f19231dc7789a1901df917
2013-01-04,0,A,F,,442e451f9b21ab7e44a6f6b7e6bf951b5597554a747c79fbf788749bf26554e7
2013-01-05,0,A,F,,7af505194a5e3c096a283b2e3254cff1a205988142d5ada9da2ff23c4a67d60f
2013-01-06,0,A,F,,a6da953e30c2a95c1f53fbbaf9050789cd99ea14e65889b9d6b565c3c60903da
2013-01-07,0,A,F,,1ef3b48cea921e201cd6db6ca394e260d801cb31b6bf9fc6a62d493211fd5e55
2013-01-08,0,A,F,,f99ab08e633604ea1d06f2ecbfa82ceaf3951106e7d187fe6b0ff0874287503b
2013-01-09,0,A,F,,20b964004034af0cd4b87586d6a56508c77bb2626e07646832ad65ee5fda3595
2013-01-10,0,A,F,,4c128dda41852257b56f9736c8bc1c4318c8578bf3272f129da6ead59d5e389a
2013-01-11,0,A,F,,4b13b4a0c4d7a3e3b155816b4f186e17fd107722eb9129e325c18e1b3dd714ed
2013-01-12,0,A,F,,8397246ae62dcbaa4bd67696e2c5d54e0eccf3934723a19384f85cd6eb220436
2013-01-13,0,A,F,,595583de8ebeaef616150fe45038afc43b4f0fc8665bea5abf49a4bdbd550b0c
2013-01-14,0,A,F,,f2670c96331e1679a50def25a816ef34786e96beaa94828b9c8c3cfc349e6b84
2013-01-15,0,A,F,,a6252c67ad03c586bce50c2e17780bad7b61a7b39c1415de6bc40095cf7e932d
2013-01-16,0,A,F,,c111dd6ed8c27afbca69227e9a375ffc8224b407b4a4fe2014464befb7f8244f
2013-01-17,0,A,F,,82bb65a8caab0848bd5ee6233fb41d69583aff1e5d8bc95fa425ed09e62ed2b2
2013-01-18,0,A,F,,26b489919fdfe1c32ab42dd73bc4ab287db590b2a38b843bbfdc5ecb0746268c
2013-01-19,0,A,F,,7deaa018afe053f9a1c4f3824875d9908bca69391d13be5a22a8afb17f6352f3
2013-01-20,0,A,F,,097f7ea127198234dae284ff06c11d903c227416b7ef4abac6d3643e3439686b
2013-01-21,0,A,F,,e8805138d37581e47bc274132ffa7d5c20e654aef7b29970d953ed71897c0de4
2013-01-22,0,A,F,,6acdf7b4a16e0141df9212b6c86966d7c8d96f9a14f5d6e779f8d53799b55d0b
2013-01-23,0,A,F,,116582f868440c33321d58ebe5ac8a2ead0cfaa1572085303ce8c4507aa8e1db
2013-01-24,0,A,F,,9508287d4220291bcc92c01fea5bcfd45819febadba69ceaac2f619b14dec3d0
2013-01-25,0,A,F,,7eda3e1ea76124c500d1c09eff8406fd6a66eba5f27210d746717bf1e7573c7f
2013-01-26,0,A,F,,e0bc1831f2e2f867e8a5a0d01e279f74fe9aca493a037580758c807e951b6eff
2013-01-27,0,A,F,,e1831158b6a838eae948fafea80522aa68b0328e81c525bec74b4f046e233bbc
2013-01-28,0,A,F,,9d59b85a57d2ce02e07f823e0dff0ad798f100b7253b1daaf8b1c7bb27d5b7e5
2013-01-29,0,A,F,,156046707d8145ffcf48197eb87c662d6423a9505ab16a42e074d0ea6070b948
2013-01-30,0,A,F,,261cd807d1b63e18dbb3aea40d12803af984de13968bf235968480c5aa76b6f1
2013-01-31,0,A,F,,379eae24c7184acdd3e09d747757a2e797f55cb52c6ddb8062d3e1ebbc8b5d44
2013-02-01,0,A,F,,d4f02b03134ca838843b655aa84deefcfe61d6508868ee539ecd9e084af445e2
2013-02-02,0,A,F,,1b6b72419135f088a4a80be4db46d58b7b07c79a05709e80da84b14489b914c1
2013-02-03,0,A,F,,977df908bbae4162a117e2bfa6e55791c5126026cb9b06651a4c51998e59a6dc
2013-02-04,0,A,F,,9b7507757fa67dc2c92486cfde34a240563c587d6e9fdd23db61a50ef913fc56
2013-02-05,0,A,F,,bd26a4237110b689eb5bff3b94ff0670922d3c1e55ed252d5a36535b0943271f
2013-02-06,0,A,F,,94874b247b8b3409bb55e8f688d0e02324f6365615cce87b372b3d60c6b01669
2013-02-07,0,A,F,,66873bf6451dfe78e1a69c2748ff60c714ab01f86f933a7ba63a15ca9a26b7dc
2013-02-08,0,A,F,,fd3d42385b1ab172aef02783e16df49955e25923db91c31404c030af2fe90e87
2013-02-09,0,A,F,,9becde6b5c6d2e0c74ea6ca6013923bd768afb197330b0ccc161df9025ab4eb4
2013-02-10,0,A,F,,4cf791cd3e56c563cd444ba40068490fc45db394a2d5b63f45407ae7a10129ef
2013-02-11,0,A,F,,61e41b43098c1f89090ad749f31a79a51aaaeb77b70a7a5225dca15d91177709
2013-02-12,0,A,F,,33e9f6d22ad2636508b3a66ab45cf38d8c749bb588090fa8e2b3634ff470b376
2013-02-13,0,A,F,,66bc0b2a27229a61505428b183a7583f5cf59459f51f176ec424139397ed434d
2013-02-14,0,A,F,,9a247eafc5d06cbe7a378d8936041b867ce4064dac899ae57133bffc1cd21544
2013-02-15,0,A,F,,68d2e08db347578b23ca2027b2ab2ec59d1ce631a4039cfa447dcb8be23aa715
2013-02-16,0,A,F,,a64f13f0d0b8b8938b7f375568df81bddba70239a7527ac17199957c7cfd24af
2013-02-17,0,A,F,,22e54769b15a467e1f824f0b554e0e1a4314347df48bd5cfbcfe957d7fb4dba9
2013-02-18,0,A,F,,666c45075aba6d9e11a2676e5e12324fd501ca2ca120fc30486628e5707ba48d
2013-02-19,0,A,F,,2094f167ef5055af0db482f8f71bf321fa14ea49a64cecd13755d76016680909
2013-02-20,0,A,F,,59ccbe20a8f5f709e8ca29758b49c0f04d467295e85a539b44b1f286fec45240
2013-02-21,0,A,F,,523137ed399ee14976d54ce911978a1b2675acb3b5db3330e29e31fa2f1a9977
2013-02-22,0,A,F,,609491440db3f707baf6304c789458a97ff84c9b3cc31e10b1212a743748c1f8
2013-02-23,0,A,F,,4bc66cd06039716e08281adeac3183aa9f421ee3e20fca915d3ef8ed22d5cbcd
2013-02-24,0,A,F,,7ec70e232336cbaf8fac6451d3b8b42d93c9d144803d54512f8f5ada8fe787fd
2013-02-25,0,A,F,,e661353468b5844bee4ceef853ae8b5d12d3c1ab7986853227dfa95173da282c
2013-02-26,0,A,F,,b4ab8597b556e4898ec43e77d884a5c33d94b5af7deff4d4b57b4312e5c40eeb
2013-02-27,0,A,F,,8594b4241471c6972302d894bf120a20f587f9edf001472138322ee07e404b08
2013-02-28,0,A,F,,f1f07823569034c8f629e8f773342c39356b35fbc13400760d4bf96dc0043a5f
2013-03-01,0,A,F,,76339313221f4bc1fd7181b6f5257cb210b979f61bc718f3876a8f230017d51c
