period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1969-01,35.6,available,,,false,e8ba989cf37c34436de0c06749feefef8186bc197a858ae2193919aac640cac6
1969-02,35.8,available,,,false,1275da73666f16b9e85372c4dc1bbbb7b5e9b1eb4a708a1cbb154e751d28d104
1969-03,36.1,available,,,false,0467fc6ec477abe6622d5f39d64b37b3fa0d6f0e138754fdcd56ad7f8ea2f9d1
1969-04,36.3,available,,,false,5386a3e3fd939a174b6d6e1024db7e6156e98bb1225429e46859fe4b27f9018a
1969-05,36.4,available,,,false,e9fb6ee0fb16fa7c24799c2f8664b4b495e208979e3367c81dfdbc0dc093ddc1
1969-06,36.6,available,,,false,bd4f966a082d6f987a13f0739a0de5b0d6ce3979a47226b369ce46f01fcda9c6
1969-07,36.8,available,,,false,8139ce0d7f3143d1445053f1c8daacd09666dfaf43dc185596a9a79e560e03f5
1969-08,37.0,available,,,false,6d66387aceae98207d46a837f730cd9c047faae67c835f7ea905a82ec598f630
1969-09,37.1,available,,,false,f5f02a0602c572f054c6980bf466cb6c57e6dd19e1e0174a82fe2bdd3695e4f2
1969-10,37.3,available,,,false,2c065e61ad156e6451346dd5d2e2b9a860c15e69a280ebd889aeb51cfc5c1e9f
1969-11,37.5,available,,,false,7ccfcfdf54bdd456eca9d53925b618fea6cb4f0c6b9d894676670ba50c1a9352
1969-12,37.7,available,,,false,e5213f6465a5e90d44c4214d07accf49d12e33e5d1361643c31bfa596d793765
