period,stock_thousand_barrels,source_record_sha256
2008-01-04,265361,947039e7d3c04be2369680eae1924354a52fe38479bdea15c59ee31753d1b7f3
2008-01-11,269620,7b69ae1203621317a1dc9cef05a438a80e190ae91426c8c1867218535e287ca1
2008-01-18,271917,01bbefda42de0bb9a1aed4f9d0a4a50fe0567e14f63632311df889ef1e72fc6a
2008-01-25,275472,e4d38b53a0f1c83839a4fa9ee94dfbd9455cbf5cd941309f2e02471313c547a4
2008-02-01,282340,bbaaebc831fa7c97c51cb0893c9d397fe321b095f99f4f8898a7dad4703e1ef8
2008-02-08,283406,0001aefef1863141801e48c0793ae00e3bcc569c752d55aceace851a56165ab0
2008-02-15,287610,bcd34241b6e4ee9eabe4725b14b0bda92b7a5e42e2009673e96b4eae3f2b152f
2008-02-22,290841,50bff8ab0f088a5b02dd7c6bf5376296b201629ae405adeeb64e615cdda8c9ad
2008-02-29,287785,8bc392f3b0d6cd504c628355d66ea9df9745bc39f6e376baed1e6cd4790e1ade
2008-03-07,294185,b75e9abfab4ce3d941f69d7e82781f3535a361b75d9c1a203010e91b033e4871
2008-03-14,294318,08625e2759bcfb785898d4345f9f363acc1b019b1ea3c303317e3058c28a31c5
2008-03-21,294406,98304269487a4e4151c8c3ddad42d3dc59d3722f7a1848593942ef47e4dcdf34
2008-03-28,301723,66c97f2986354cddd6bdcb2d968ff32109888335ea91813f4523047e559b84e1
2008-04-04,298516,f8546e39e958585de240273eafebd904a0899803eb1472bff1f3e961218f30c7
2008-04-11,296160,88ea4e3557cc8bbb039e90a961cee7f5ec251fafee8d48c2331a7dc9f159db10
2008-04-18,298581,b8d6faf745acf713eff1c29d019ea3d232285ea8e82a4971db729c8c78ebd37f
2008-04-25,302429,958558990c96119aed2dc9f86ef4af30ce84037e65e367203b06c713b835af51
2008-05-02,308082,106194c74d696006e1806c7ec9f760267fa484149ae1846e7eea0daa7ad10f31
2008-05-09,308258,957a5a7874e3388fb3839f27169cfd1901a9c0b493d570069852d8c3791d0694
2008-05-16,302941,8837d513a27b96d00323632743925de5b7be3d3d904ea6dc6febab6406bb5dda
2008-05-23,294058,2cb11847dd05efb73399f12ad61ea5a88733bfda764f161dc1bfd4bb7e8992c8
2008-05-30,289256,bd4c72504fdf289282c36d1ea0da67876942bb167484afc90249fd5ff36d5c21
2008-06-06,284679,0cbbc7467160948fefcb07775a189ddcef36995e36e2f9661e5d48a5640f67c9
2008-06-13,283437,272b48acb745436d434c30ad06dcf2a8f8e3e1537c44fad9da4c8c64e59bd15d
2008-06-20,284240,29acb4a5254cefa3cbf6cbf14751df69b442baeb49114a1dd97acc533c939c31
2008-06-27,282258,43c70e11a0624f4e60bcf55ef59bf7133e08f4b308f5573448f0873fb5ab0e79
2008-07-04,276552,ebc567a651bf3008551340459075fa556ae01f6d5fd3cc6bcfe8c01c743d0d6c
2008-07-11,279504,6b3967114412cc9a857afdb88b951dd87c09a47d5bb28d206ec141266e0619fe
2008-07-18,277946,ef059996d74c7d1bf455678654ae62a7dad8e45992ea451dd3f09502800edcfc
2008-07-25,277865,142d037fa516cbcfc767b5cc9fa8bba4cd7a02f947f1e3e5586c15e39bba5249
2008-08-01,279363,0aef7a5a350c12b16cd60bd86ee8dc81f9d12e2515762b75cef413728956f700
2008-08-08,279047,e6ac65525a6671b874c366669e641787593c620bc00ca7dee081fa490d922eb8
2008-08-15,288437,5c123dec9a71933fc72eed92c4d0c997dc5cedfa98d47c97df5e58ca3f769222
2008-08-22,288260,63aa407592fc65d1c6cc7bf42d1b925729178e9c2f77ba194726d708b5a51ea7
2008-08-29,286362,7a3b49abd94522a072df6cbf794dde11a26b9285d6b1e61def023329e978e58f
2008-09-05,280482,5a9c25b64aa3d7e2a2ba70bcd4641aeb836b75631a5e9d1806f9611b50795929
2008-09-12,274154,f5cab9fb09e9eb4f8a706b76a83e2dc1559408a0e8edcada71a1f13159dc9854
2008-09-19,272634,6824055114714eaa34c73191d550cdca551be6b73fc6525a697db98eb3d8c82c
2008-09-26,276912,30630a91ed905ad5f7fa904a5716bf5b96bab7e027c88a55f48a877d8fac8c3b
2008-10-03,285104,41f1661b9b4b7ba4e7b6296c2807f12f25f8b69cc4fbd28cb10b2095c7815f0b
2008-10-10,290715,30655d8d8fde0c1323ed475936b9e69b5a188fc825b941031fb15d171d24c968
2008-10-17,293897,71318dce2b15781e0b22494873972f7302dc2c22df96ae36dce174bc7bfdcf77
2008-10-24,294390,9eedba03753befcdf125d84862c94aa7d6de611e0afb24a0b3b0f8d4861fe221
2008-10-31,294444,cb79ea9b2201fff20e7b5580f94244869e323aaf08c9bdd57b69cefe3b9ff484
2008-11-07,294394,4911b9d9840d655fc0a810e6552e5d42ecfc7679d554ed61aaf8ec5fd8a1042e
2008-11-14,295993,1887bd011f4bc2ace2ca40368deb723c12fc8d6011845e490281ffd2366dac92
2008-11-21,303273,e4f1bb63290d410c3334d9048dd38660ac2f0723af44be74161201a346205bed
2008-11-28,302817,2ef69f7f1694c87e33e8c2882e09cde40f85bba4a5c5f57bcc3eac77184c8738
2008-12-05,303169,adefb6b640757f9184c3376677e7e64bab8751602e29bb147fa0b1804e949df1
2008-12-12,303694,8fd69e60a489162319fa58a4815f823b8932c2d97da2619886b35f3e5c4dad4f
2008-12-19,300593,16d225ed8afa04ae13a0732d122af564ff6dfa597f2b763143d7ee0d96b3baab
2008-12-26,301142,610350cb259cc243c1c39450e544d94a76e04484b1407c9507143717c421c1fc
