period,ref_area,cli_index,obs_status,source_record_sha256
1973-01,AUS,103.5794,A,1619049b36d068a7f9cde4a498ef2bd4533304cac638e2687592940064ce4107
1973-01,CAN,103.9957,A,1fd0aa66d5475a8e6b2e2f642faeb9222a6e263bbe66c79d352b746c9a61599f
1973-01,DEU,102.9583,A,344a8e5e939e5e0fcfbb7bd3cb4f7977b878eb63c58c305a7696cf7761b19a76
1973-01,FRA,103.227,A,77084fdd99e5a8b4b0ad1a12826653c4f50de8da82f89de1ed984cf689357205
1973-01,G20,104.8962,A,204c4c9cc9cc2bb4645c6f1913ef2409cd56f9b18ebbc5a8a6f81ee4950aa27e
1973-01,G4E,103.5958,A,89b312f48bf50fb0375fa6230224c056d40646f9ab1b4ac457d9e3427eb8df97
1973-01,G7,103.9756,A,d4f67fc551897fd027fe39694815bd1f59a1aecb98810a010a8e32e6f6771a4f
1973-01,GBR,105.4864,A,66d0d8838f140dad47d09b0cf479d81fac3db8f42f7a423e9bc0d468d3cea291
1973-01,ITA,103.5095,A,0a8199ecf26343f04c2451c723bd59c8530a29fc65259090497dd04eaba2c291
1973-01,JPN,105.5949,A,935d02f2a3534c55e78c6505057e28dc9127b200371b0ad3d709956cf75c8c13
1973-01,NAFTA,104.8493,A,c3641ad4cd3065debe5f206b2016db2de71c3dfc42eca210dc230b9784bf2ae9
1973-01,USA,103.7996,A,a68945ee2d87e71d3629bcba3d5aaea832c758aaa9d4589535a09edb1b41e068
1973-02,AUS,103.7542,A,f73eba0e8d765623a9bcbe96405fff316d39a802cc7e2757249955cbc504143e
1973-02,CAN,103.95,A,f1c83c55e67dab11bcbb8a7e26b396ad15d8a46237b14c21248e6a5feec99609
1973-02,DEU,102.6371,A,1171cb5e3cc0317a359e75145f6befc0a05a6799c27bf611b09a213f38471a40
1973-02,FRA,103.3516,A,878054a870209d82afd1b3153440c00cc5e80ccc60859b39e54332a83f6b97ff
1973-02,G20,104.8728,A,5b6ad4bc23e681a2bfd97e93bbf6ab6bb569e6277c8b2b8073bb404ac6c497a6
1973-02,G4E,103.554,A,63203801c0e34a3cf187a4d7c13e43733354dd522ea1fd8340a362162f4f230a
