period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2009-01-01,2,A,F,,5743bd8411ad7869e077823aedb972bac3a0dc03d6fc18b7f78069c8932e7d79
2009-01-02,2,A,F,,2e7419b824c6c240ecbc4278191a5c050e85d5df8fa7cebca6d5596181c3984d
2009-01-03,2,A,F,,8778b98ae96b57f2d59699a64e2dd8820fe541bb807f61293f2b193a0b4d243b
2009-01-04,2,A,F,,93eb1e727c902605c3c4c053beff3358a970a472da9f1669667b60842d922e2a
2009-01-05,2,A,F,,3d6be6d28ce14380d0ed52567601f048339aba12f064e8c5b5ff3ed0801485eb
2009-01-06,2,A,F,,8925b93d974922e05ef9af2184aa56eb984e4238f588d96e0ad94d4900698c40
2009-01-07,2,A,F,,0ff72f31c1680ed6589f2cc66277cee8bfd4ff697082127950eeff9499d6c4b1
2009-01-08,2,A,F,,abd19b860c967c2e28156763cff85af8740a1cca1328bff08173e51f18e40d5a
2009-01-09,2,A,F,,c226e1d4651408a9114b76a470d6355017ed04e85f28b45fe086793afb46ae8b
2009-01-10,2,A,F,,a408ee4bc258abec409a9fc895b5c054ec2e8fdce45e0174e5340464afa0719f
2009-01-11,2,A,F,,fe017830a6aebab06ace521a523ad028f24016d9fd311ef373b58cfad63d54e3
2009-01-12,2,A,F,,c9262119484ce835b1aa132dab170ba2a9d7ae896af1c0727240319dc3d1556f
2009-01-13,2,A,F,,dbf468e1bcb20cbc54fc083539ee692e2f071cea40f718502dd56ab3c109a582
2009-01-14,2,A,F,,3bae9367bf64496afa65755875c02a3075338fdec48a7e389ba9113aae4db0c2
2009-01-15,2,A,F,,a02ebb451edd790b7985a20581a36d0f93368833a059e7298209cd74b413aee2
2009-01-16,2,A,F,,98cdfbca05b91218f936546e2cc8782f7579c4239e823775b11c6249a2031cc1
2009-01-17,2,A,F,,0ec9bec0219d1fc29f5a3181cb83ab6ec2eb383903ac9e148783672f163ae9ff
2009-01-18,2,A,F,,627f4bc05eda56f9b129a9dcf779735be7fe5201c520b80c7f337786b26b5898
2009-01-19,2,A,F,,78f74237265a51ecefa4c7a3c8ddddc0b4adc5e0c37172b760350c01f27723c4
2009-01-20,2,A,F,,a21082757e06bd76eac3c06ad810de020e8e4191d26feb939f5c0e6046483263
2009-01-21,1,A,F,,e3782848cd86eadaef5855b01788fab85216025d41830e07e2cb3dd61b9ac996
2009-01-22,1,A,F,,32af15cdd64f237382c6cb2f81064da7ad15bd96419b9120e10188828ce99d46
2009-01-23,1,A,F,,61e7e5f2083cff16cf6bbe7b95be71c18af2c03ea3b97d3ef9e96b96f42dc872
2009-01-24,1,A,F,,496a4c83fcb8ab392afcdca70584e5222120ad245c6ba20bdf667a69b6682db3
2009-01-25,1,A,F,,c03b53166280dd753eb153fffa394aac6243834409eb985983db645e1a850cf8
2009-01-26,1,A,F,,c9a9a083db948ceb69fc18b62e41b90724b380a3a67c349da420d682d341d4e9
2009-01-27,1,A,F,,94199ba024985862a6d9ddd31ab41588064cacdeb1b9a557073e78a3feff5f36
2009-01-28,1,A,F,,6da99fbb492492c82f430c52cbd788fb7ca1f9d3e7ff5e6592f3d8b0b2333569
2009-01-29,1,A,F,,f8e48bbadfcd33689cd7f98d73f0c25846cbfd24dbd0ec815711fff2ce19fdf4
2009-01-30,1,A,F,,10b4cf0dfa25fe12b51fa3314f7e909cc76458750fd5e169cbb741c9ad25e5d1
2009-01-31,1,A,F,,16b5c652e303333910d4e9df3d59c027d7de496a074d8b00bc404297dbb44a58
2009-02-01,1,A,F,,ce11cb1fd2c8914f92bfa5af66b09c845bab3279761a9315cf7b335e02488282
2009-02-02,1,A,F,,bec477adafb9725c7bf769005992adfb687b6690db21a2ecdd6e5877cf60de52
2009-02-03,1,A,F,,13996799c7986e15bf0155cb0e636b8fbf90332718d90e2200b70202a223eb22
2009-02-04,1,A,F,,cd8b7bce80305104a92a63dd1e86835fb32d3e3fb30c047413565a1dd345c7ae
2009-02-05,1,A,F,,98363611f1fc2aa640a7e6b92c44ea8ef3be1d16acb8014efce7e93c7ce1fdef
2009-02-06,1,A,F,,e77453a214f622500670ba7456fbd9089556280e8d6240456d2298d45bcadf69
2009-02-07,1,A,F,,1c4a8b420a2fc1d124fa96377f09958bafdb4cd3c3c30913e552f6bbfca58e8d
2009-02-08,1,A,F,,b0f6c54f16e6b60c3805860000384703a1d2eee905eae77c8661e84887e737e3
2009-02-09,1,A,F,,61443c8721d59dd8b9716fa0fc3d3a28dc760458e0257daaf58756805b4a87a6
2009-02-10,1,A,F,,950e52d60b43c68643c0b734277e1ed6bb52702a9788e01cef825a38c71ea016
2009-02-11,1,A,F,,051c6e82073078d1d791763298774e1d0c87038cd1116917657618e711bd91c4
2009-02-12,1,A,F,,a3b60f77df7553f3107b124772b082a3c9100f3c4f9f653050a3a6685d3e4322
2009-02-13,1,A,F,,14616352626a2a677278664e3856535e3a3666c1b8224df9fcfcfb83d7f294c4
2009-02-14,1,A,F,,2fc49c6d13a6320d680be203791adcc1ca150fc19ee81dcb624a0c1aceb4e116
2009-02-15,1,A,F,,ffa14ba7b92fcc1d06c231e5ac0f23ae1584ad47f1d683334a644c932d8b955e
2009-02-16,1,A,F,,0231f780e5c1fcf6d2ff460ca95b0b1a85a70e500d73225576801c25e1f57334
2009-02-17,1,A,F,,44f8f2ed9cb5c1c74422a53c0fa2ef437e9c10e26508c74373c996351ae93609
2009-02-18,1,A,F,,0313aa8c4d607403a9299e8f39858fe8280c2e49ba633e51a5009a2cbf069985
2009-02-19,1,A,F,,0ada0202d0e4a5fe6eb8c62077b4d15547c1076ad0ace6ec6bca495aae89f2e2
2009-02-20,1,A,F,,496f62f4de117407d908060cf7bb007e25d73cb89c5f9b19250eab15c1081e52
2009-02-21,1,A,F,,482d65dfc6cc89e1f19f4588731c5b2c9eafbed17cbc8e12f7d58b6c6915e368
2009-02-22,1,A,F,,d0473f7ed0dc31688ea266f765b0f31c3ca2b002c8275cd3198de4e24ba3d8a6
2009-02-23,1,A,F,,30991349508fda6cd74feb0c99983ef9c54423024343f5a0236bddf20c1276aa
2009-02-24,1,A,F,,587b65073bde3cda57ef690476458f02ba907b5d0e6c37a7538615df1579a131
2009-02-25,1,A,F,,4b8ecb6219a20d1c9e3734360c8bafcc417a55215c64b4c655dae1e229af3019
2009-02-26,1,A,F,,6e5a3c6d49401b999ccdd3e28ad08cb05d5ec8db1658e6b1bf20bdc8b148db65
2009-02-27,1,A,F,,1485f18c5a38b7ea546d2088f7e8bba6ddb49b2d12ce90fe5958943205c18b33
2009-02-28,1,A,F,,628875896fa61b68472498e2e1812babb640bbca6004a07c1d32d26db5341c53
2009-03-01,1,A,F,,fc613314ab9b5304de9d88ba27c1144d67fd49a859d851063e86167a1d49ab31
2009-03-02,1,A,F,,7dac3ac5372782c2048a99cdae78541e03cff7eb8b36e7be71dcbd9c3a5a1b4c
2009-03-03,1,A,F,,62a6a4367e880aabfdcd3a8f0743c2a05638dba887dd65111d9c216838799b4d
2009-03-04,1,A,F,,99c42c8377b5ded057a0619ddae02a665278211b966fdf64c10e9b04b77f0250
2009-03-05,1,A,F,,a6b994ad66b61f5056fdbeef3be1e6c7aa9078e366b007112171d89026a63214
2009-03-06,1,A,F,,eded5a7c0da55946f3b46499ec00550fc3dd948653a10105f3b1c7fc2ed8b1f7
2009-03-07,1,A,F,,82ca0b61c7d236de5ba84bf59840183b3c475a7cc64e67dcaa315e0456afddaf
2009-03-08,1,A,F,,370b3021cb0d84156448f3bdb99182c63505dfa23eb1787d31c4360e4c4a259d
2009-03-09,1,A,F,,d2c956090a62425906988e56b5fdc0c69563ed69ab003809278fbe488a04b9bf
2009-03-10,1,A,F,,987aea23b27782af8575bf9466ceb6b98f8a4bf3406ae38d9cea576a342d6ee7
2009-03-11,0.5,A,F,,83ba7687b016a0ed0057b300a8aeae3dee405050c51aa3320c155a584200ab80
2009-03-12,0.5,A,F,,58ba0e68fd67e0cd36eeb590bb41c45ebfa7afa5706a350ad2847c06f558c7ca
2009-03-13,0.5,A,F,,9b7418e8819111ea2cf75c0b884eb0dad7b07a236df7068cbdb82b6a1c8a63a2
2009-03-14,0.5,A,F,,a53c2e6d3987a5fb32dd0ed57811113058a0a5eeda57ef8d421004f9f8d7df11
2009-03-15,0.5,A,F,,bc03eb2fedd938acfda066fb893dcf48facbafa2ca2dae4df1a41f692bdb2860
2009-03-16,0.5,A,F,,53115ea08f2dcd1f1895fde2c82d384d8dec7849b7228696bab6a0c877da5a88
2009-03-17,0.5,A,F,,c49450f0d7a0959fa99f4d8676dc333d95c16e811a2d2e202d684cc42c2c5951
