period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1992-Q1,6363102,A191RC,T10105,1,0745c3fedfae9025799b024392ab420628e8faa25829e9cdb98dd699e015cf3c
1992-Q2,6470763,A191RC,T10105,1,4d8e832e531859d42d39a769ea4b8d9725e03214f0e9abf21e0ea4629fd60a03
1992-Q3,6566641,A191RC,T10105,1,4ec5484524a75411babdd9bd085ca8aaebd9aa404542b34c8fc8321397d99481
1992-Q4,6680803,A191RC,T10105,1,def20c04fb65ad35bddb8dcc4e43ee78297137780225345d57520206519950bc
