period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1965-Q1,717790,A191RC,T10105,1,cc2b15f67546f1e87c7f5f3f339ef81d6909652db9958ee32d95218a2b872b90
1965-Q2,730191,A191RC,T10105,1,23f0feca0659a1f54e8604872adb69ff08cd2f7140bd5d270592cbcd7d3c2023
1965-Q3,749323,A191RC,T10105,1,4fe47705d7f798a88120171145c75c4c7fee4ee8b1e3bbf1f9df7f026e765160
1965-Q4,771857,A191RC,T10105,1,49d5e17f88dabd578057e441f1abf7d00c7faf2f3ac2ff47a90c7a9ba79105c4
