period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2017-01-03,14433863346613.25,5501162242779.60,19935025589392.85,1,bed0bd0d39f5199bbce26fe88be050de0c8dff318931a09d2f31fbd70b04c355
2017-01-04,14434184134456.60,5518230099884.11,19952414234340.71,1,0a0aaa026e7279641b47dd0b151150b526ef2379c9b5a08ec0f109891d26d6c8
2017-01-05,14428038035922.01,5520434952413.18,19948472988335.19,1,ed7767842cf574045e52eb2b1f01731c7af9139109dc9b0e64951082bba25891
2017-01-06,14427907445498.86,5524901193351.73,19952808638850.59,1,58cee6ece604b3940a8c3d594b39a4c0a022d5ca11135408dde6f6f115c9e31b
2017-01-09,14428006472982.21,5527337412395.52,19955343885377.73,1,44cbff280c6fe715d70a3cc24f2fe4c7ca81175c3d8283a2d11a1ac0e4cdbcef
2017-01-10,14428296339850.48,5535972536107.13,19964268875957.61,1,cea57d1233257131c71bdfe85e4371abfb4fc2a3dd6ee11e7da341c7ce1b5b5a
2017-01-11,14428237129034.48,5523519071246.50,19951756200280.98,1,2510bf1a9b07050013e33a99d7bd3288bcd6158e2d5ff8eb2e5cc124fe225132
2017-01-12,14416901419767.10,5524905964079.95,19941807383847.05,1,015074b514ad9787d2ebbc0136134798e5c8e246eaae28c87d4c3c87ffba8e9c
2017-01-13,14416524945353.95,5524089431150.45,19940614376504.40,1,7da396c002672055b77133c9d585fb27e70a921b11143a3be406bd56855f1c36
2017-01-17,14423556565883.12,5536398251468.53,19959954817351.65,1,0721c87045c87b08160fde5a1e7f4514010b700d6b0e9ce796fa6889533f0a46
2017-01-18,14423937840025.61,5537529297948.03,19961467137973.64,1,efc33156022cb6dc56dac5000225ae22897f585a99076356d12f1eb7ca95e254
2017-01-19,14403768885198.20,5540660331908.57,19944429217106.77,1,1c7787357a25ca53152aab007d925758dd8da85d16601cfdabc9ef59218586ae
2017-01-20,14403704176388.94,5543600378823.55,19947304555212.49,1,2c20a41378beee675cf96b829fd7fb6d51e9c0f398133144fa1a9a2dc6d75dab
2017-01-23,14403351740088.47,5546326626909.53,19949678366998.00,1,b17395a59ecf9594ec320848270ce7582f386e806d5eb805a0203d6a57f50ebd
2017-01-24,14403553860564.25,5554535694795.58,19958089555359.83,1,188f08f904b623aa0fabcddd7aac99f244a38630772e7140238acd0592f18259
2017-01-25,14403832990025.55,5546770252641.98,19950603242667.53,1,5f27f48d60c846a7ea83862ef4333543f970d3ece30c8e2ff986359dba543af1
2017-01-26,14387199090397.24,5552709700473.24,19939908790870.48,1,b3d2e34712ce93c0f586256c077732f9919f1164eef80e4965d2789cd1e21760
2017-01-27,14387267502732.51,5551752332096.38,19939019834828.89,1,98943401dfc2f6bd06008c49b05096cef64fe779800089f6865eb2f0738040f6
2017-01-30,14387073315008.16,5552686948975.26,19939760263983.42,1,ec8f7ef685fe79fa2c585a7b2a4d69e2994e9f8c4ba306dd97cbdffd644629b9
2017-01-31,14376138803534.81,5561122510968.48,19937261314503.29,1,5a33c820bc7ee4d5c5e56f29b6f4dbb30faeff1b8bde149fba9ee2d5f7131093
2017-02-01,14376018549508.21,5524018923279.05,19900037472787.26,1,5fe4c71a851f3b725d7d690032019e8938e4f13d3872a6b036668338b318dfbc
2017-02-02,14366132157960.80,5536695305608.30,19902827463569.10,1,728bcd415c4f89ebb80c57d502470ea4cf2ac050b128f6a6072ebdb29397a63b
2017-02-03,14365217667097.67,5520657483446.78,19885875150544.45,1,6e07c362f876458fe45ccc3fa36ea23cbcd49adbe186e91cba05fb2b24cfc112
2017-02-06,14365258270382.27,5525071944834.25,19890330215216.52,1,9190368a625f6f07b435248d02b9407d2e4a1262218d5a11943094f9d45a4996
2017-02-07,14365365821333.09,5530397847836.97,19895763669170.06,1,aeefc298b385cbc2b3992e23619be8fa49cb4d6cecd8ce947b534b96406f7678
2017-02-08,14366065663550.10,5518540557906.09,19884606221456.19,1,b8b60f3d954f819b324b8bbc94a8712a8bbf96b571bfbdc5cb46309ef7c605ba
2017-02-09,14402429500385.19,5519906129921.50,19922335630306.69,1,c44234507dfe815ad07ad9087e16e52fba5496b662370c0b25479e2d03137961
2017-02-10,14402525665272.86,5518539623788.82,19921065289061.68,1,ab4f3a9f17cad929593a713adecd823fefc9c58c6eac0488318dfa7807d5c3da
2017-02-13,14402458044486.83,5521760472587.69,19924218517074.52,1,97b3c447cd51abda254293e58b07f568be16c3936dac735c16d32c0ac3f48e67
2017-02-14,14404012711812.97,5528666521903.19,19932679233716.16,1,5f5730668c65db19d90aaf4d7a48bea11068c4df56eda370a6e61a81f4485c04
2017-02-15,14417333314382.25,5520031281120.76,19937364595503.01,1,ccdbecac8f40654f596af1d73d047fbcf97b0e2c5241c09e75c0c8eb5eba8631
2017-02-16,14403392566439.40,5523188600438.96,19926581166878.36,1,32682f695cdab3df908d9c25a9f384b6d44fab4d936f51007fef993e2acc0933
2017-02-17,14403413744145.80,5529091129955.66,19932504874101.46,1,fbc47e967f1e3df54040744c580323bbe84627d79633e9826ecdcd7e3ebe3c40
2017-02-21,14403610733597.23,5531705453238.55,19935316186835.78,1,e2ceb9647cf3f34fb878c3661043bc4674ed883ebbd08cf1b848424a302da3c2
2017-02-22,14404723995058.93,5531156856922.13,19935880851981.06,1,03d2febf06bdd64a0d0d30807467371cb9e8305c5da6dbf7d7cf9fb8cff713fc
2017-02-23,14384082361381.86,5529818758806.29,19913901120188.15,1,9690be8880757936194459b7ebde8887066e658f558c988f9314e9c318e73e5b
2017-02-24,14396803784290.78,5533344107395.94,19930147891686.72,1,459b5b27d83252e8395ae02bae8adfa2c14b6b3e68e4dd67ea380ccd8ffd16e1
2017-02-27,14396788892014.20,5534439928988.58,19931228821002.78,1,960e7090ea423d17d5f55c264aa12b8c399c673472652f9f583ec3d963f9cc1f
2017-02-28,14411380938688.54,5548212666153.04,19959593604841.58,1,a1f867de9dc0c6e76a1546460e7cdebbe5f223fad057d93f621afba39c87db59
2017-03-01,14408362699940.62,5512056071348.65,19920418771289.27,1,99878d25cd320ca769638749d480f78364a825db7a2a083582daba3e988de133
2017-03-02,14373460119836.74,5521498449196.24,19894958569032.98,1,f37fd383f3cc1a9f54dda38dc39fc7bf66eef3123acacdfd52d6668f46f27a33
2017-03-03,14373224948688.41,5505251728216.23,19878476676904.64,1,b816474a5fe2a514327862d42874648fa17c088cec38841c204190639efc9720
2017-03-06,14373651850329.11,5509361133740.78,19883012984069.89,1,e418319e504c922f00352a4602f732a6efc68e7a6d3318541ef8256604d6de00
2017-03-07,14374138485372.61,5515723965819.74,19889862451192.35,1,23b4ecec54ebdd2e3b9a426ed0835676908acf38c624cdb42c489e6d53b3fafc
2017-03-08,14374899634591.87,5504249384285.68,19879149018877.55,1,45c1aa9b7e0691cb8bdcfe584730bb057c5306edb2abb904e89ea8c0db78b3df
2017-03-09,14349788968701.19,5505887571510.15,19855676540211.34,1,529399571def776710cc4576e7085b63b67b7ef881d65ed6dd5f9854e6ab7bd4
2017-03-10,14349130368996.16,5504488351469.89,19853618720466.05,1,acbcd5a93b198e392dec592d8b25581132ef2b3d7d0f090dbca53908cfae4d8e
2017-03-13,14349636414694.80,5508397384855.16,19858033799549.96,1,eab5c9abac2719c855a3d448b1c81169e3210305795092d9aeeba589e9dae95c
2017-03-14,14384776077277.45,5517828324360.47,19902604401637.92,1,2b166949c8978ac1f78b1eb15b1dda7842eeb4b3b0412fc10858d11c77e9653e
2017-03-15,14340716246080.94,5505095051933.09,19845811298014.03,1,9f402a55c07b9658b39898040fa00276029f1e85a8e9553cdeef4fcad3b3c33b
2017-03-16,14363679289379.40,5482366270032.41,19846045559411.81,1,6812c847e9d3c69fd58c99f8f45f345adf7ed7b2e3cf9b9ee583981e9d077e8e
2017-03-17,14357102037200.53,5488907579084.81,19846009616285.34,1,3b6bde1a21705ae7077745e92c7e554f8d4ebba471428b5a05e1bb24f54a4961
2017-03-20,14355174465938.39,5490727311673.69,19845901777612.08,1,c948fd6602cc414d0dc25b407a6a992947355099396e9d6e25096675a2bad6c9
2017-03-21,14349928333763.56,5495937495350.49,19845865829114.05,1,161871bb38ee8463d541021947da3cf39c037735defcdb3deb9af7d7c3eeda3e
2017-03-22,14362886120201.04,5482943759060.92,19845829879261.96,1,c78c104ceb633096b9788e102737c78e539f9786840939c29792dbe0caefab35
2017-03-23,14359345780600.20,5486703424661.61,19846049205261.81,1,6f566b654bc0c5c967d90d2348d2349fa0506dfc0e87531d0fb828be3fb9000f
2017-03-24,14360457683885.53,5485554244399.53,19846011928285.06,1,08c0bc99078cf18c9f342ea8efe41b440ca6d8434b9f933e6ded9f74d91ca5b4
2017-03-27,14353360563586.92,5492539515250.15,19845900078837.07,1,3cc2eaa473a2b3a98165e117da840fe084f82d93ba02f7ba450afda3ffa791ed
2017-03-28,14347300479594.63,5498562317070.52,19845862796665.15,1,fad83e581cff9c371fc7f0b145b4e16eea907706a0c946bb39d431aba0862f1c
2017-03-29,14349734630200.93,5496090882936.17,19845825513137.10,1,efa7f7dd63abdb8d1136342393b203b4a4c1ce2a04a9b619f1090ac68b948e7f
2017-03-30,14348506968480.86,5497748279925.82,19846255248406.68,1,258da0ebc82b7f0df1d057fd2826a42da60ed02b0a6a2bf713e52d20ae6da651
2017-03-31,14369681939302.91,5476738123373.96,19846420062676.87,1,e82b874b9952c0357471ade1d0d6ab8363603535398245d7dde9fe3efb74afda
2017-04-03,14379418282538.66,5467005503012.85,19846423785551.51,1,a9eb3a796a6ab7481798a15d0245b01c4c69e6b54ea8afaeb807a0bc07a19bb7
2017-04-04,14362461715977.51,5483680691211.34,19846142407188.85,1,aff3de3acc5ed49c1669c4346ba5925e123a665e3c3e864cd8b9ddfda9e53be2
2017-04-05,14362396997607.89,5483706313699.86,19846103311307.75,1,8bc482f0a209b09c80189a745f167465aa1c7b1256cbee4fb1204563a0ed8c36
2017-04-06,14357828119755.52,5488498309378.30,19846326429133.82,1,8ef072d0301315ca7af954541dc6094bb02dcb2bfb18fc63ae2e02d73ba91e4f
2017-04-07,14358379294025.94,5487906413188.23,19846285707214.17,1,5af2cc243e997837a72baef2c6ff8fc8229fb373cffd77c953e7a3b340312e74
2017-04-10,14351473062572.57,5494690466638.42,19846163529210.99,1,07369a0fa6d830bb58a5f98230087187f92bd0be55bf13c5cccd07e39747af7f
2017-04-11,14343844236238.31,5502278584322.16,19846122820560.47,1,0d600f9ed6a24225b541cc5b37058198fd3414da45d38a1c88ee618632edff46
2017-04-12,14355665390586.46,5490416700973.31,19846082091559.77,1,bed1bc29dbbd7cd7c25c1918f8d401dbb5b56fbbec20f39daa666d28482fa375
