period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1981-Q1,3124206,A191RC,T10105,1,8586585512c2e3134318d01185d007f787f7359487e2f5006437803c0b5d28d6
1981-Q2,3162532,A191RC,T10105,1,9b9d045533bdab8595f7cfc1e00263b7704992bd948b9473d077f8e49bddaf2a
1981-Q3,3260609,A191RC,T10105,1,2b7f5b4b34704306316012564e3e36062d9464eef7855a9841ec0bc2bec2ab9a
1981-Q4,3280818,A191RC,T10105,1,35af23be14f19afc7c664269cd95709ea506562f7a966550b67db52d5db8851a
