period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1950-Q1,280828,A191RC,T10105,1,bf29959e7032f0f62af9942a89b111cde956065cc9b25b20f2ddcee231a5483e
1950-Q2,290383,A191RC,T10105,1,2f20c73132c72e7f0cb74d0e5402dba5098d9a26704f2e2ad64f5e652bb8e276
1950-Q3,308153,A191RC,T10105,1,b7f331270f5f0ee984852bda1d675ef9de1a7b33526146c2032fdf35823a1170
1950-Q4,319945,A191RC,T10105,1,b91b58ea202ed416e211c0c8a62dd86ee05f0b347c90286d24cdbff7507da5af
