period,ref_area,cli_index,obs_status,source_record_sha256
1955-01,USA,101.4664,A,d2c438cb5b378dfd234ebc3659acd0e644c758a42cec7a78a4071960917b8c16
1955-02,NAFTA,102.8957,A,582c549febc3d645ad2a88c11163a1a02ac02001dd878ecb4fc77554822fba7a
1955-02,USA,101.8208,A,271204289186fc2d7c3581bcfe97f45d6469ea8713dfa04dc6aa8cd5fdb40c33
1955-03,NAFTA,103.1918,A,e194cfe949e162eb1f16280d5a5aa1c3bd28742da0038ab4c3abe478c5eeb239
1955-03,USA,102.1139,A,12d4f29687a312fa094840c1b2d7915729c847459f68efa6eceed0d31303ed57
1955-04,NAFTA,103.3998,A,54e98f7ee8baa807317e0b2ea3e88ababfe9028055a13ce39a91bc554331fe51
1955-04,USA,102.3197,A,bec9e7feaf400d0c6eadcd8e49a0dc292c1d2b583e0880e7d4cb6908853c1934
1955-05,NAFTA,103.5193,A,6322ca1e86f1575e42b9ba613b3f13086e05274cbe3df24c588c2f67ba25ae20
1955-05,USA,102.438,A,adb5070cfe27b2c3d45debcd5058a2df6046a812c607a6d0b1718a8263a045ae
1955-06,NAFTA,103.558,A,6ea994676236aebf8cd869d4455e1e05fb2568648a106bb8cd4227715a42a3c3
1955-06,USA,102.4763,A,c6ab44debebcb9321f8c67dd9efc89145c151e93235563c705f1c3fc993f81a9
1955-07,NAFTA,103.5588,A,c4e70a18dc6a90e3c9a2d81c7a749940e7ccd55cc8af96ad233800e78b88c973
1955-07,USA,102.477,A,c59ed2aa56b1d6b3399e41047f40fb584a26625cbe4256468c3761cf4fff22be
1955-08,NAFTA,103.5423,A,9543b28237519132a1d1ec9fa00dbc879c32abfe3b2199fc29fe8174065d847b
1955-08,USA,102.4607,A,b133b397b9f205c6f28733a472faa68bbf92cf9db70d4043d85fe7ac9b0e922f
1955-09,NAFTA,103.5138,A,d2efd90c6905e0f43bcc108948fa7e3d0b3efbbc6c064125b9f7b46a2d1b6ff4
1955-09,USA,102.4325,A,e3b706770904b94d013984cbda887d837f8da14d3c0a7ee8e421c60045ef259c
1955-10,NAFTA,103.4572,A,1e81d40196fd6f156595c8cfb9b80e600bf3a070ec0584dff182e3ebd20fd5bb
1955-10,USA,102.3766,A,64cdaf1b265cb5cfe827e5598152081ad067dd592d0f29e0996bb791257c5714
1955-11,NAFTA,103.3386,A,0f17343b6cc10c210eab5b1f25aac06da1bf1b71fa4363f0460c0b98f3ed9bcd
1955-11,USA,102.2591,A,55ff27f903e069e1fb7b5e8c3ad7b90b179d5c8a1c1f0d7c5b6554c6936cc632
1955-12,NAFTA,103.1332,A,c8c4bf12748e26dde2687256b6b04a082c1ffc57cf3192a0901abfef6370b087
1955-12,USA,102.0559,A,9e6f85bb20cdaa3620850d2a9c3910e1ea9e4b671fca20cb309aa3287b395284
