period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1999-01,164.3,available,,,false,e2664418e12b5c1b62aee7e76defca80310ffa3cdd7b261e1af2609a0c3096e6
1999-02,164.5,available,,,false,77a689b8366aea17f461e302b9ca40ab58e50e27d8475128ccdc898f12d8e52b
1999-03,165.0,available,,,false,eabb117eb9bda8092420bedcbc31e1bbb9bf7aaac6c10deb6dcd5b1830318d25
1999-04,166.2,available,,,false,c05e788706a13aac17bfa695a274fe315e146715c273275a3c08feb7fd973438
1999-05,166.2,available,,,false,4ae23bd2d712b889b5dcb2ad1975087791705159f62e9857d9c05c2818871a9d
1999-06,166.2,available,,,false,e91781bf634e55908e9bcdbbabc02bdcd1d7e44cbef18f8fac81f0907f7a43e9
1999-07,166.7,available,,,false,45477bb6966929bf8403fac906223edfe8e5726cf887bf936d1243c8aaeddcc3
1999-08,167.1,available,,,false,72d17737ac7a7643c12d2a903b76b1a4f569262871c149ad8fa57a37e66165cf
1999-09,167.9,available,,,false,38e1dc0d774b8d0596f3a50252e2f34f85fb60c41c6d1d0c027ede0b7aec9b32
1999-10,168.2,available,,,false,4defa34b8c5327dd0843c58078febde2a1b3dd8ff61c4a87e6c9d83f2dc783f5
1999-11,168.3,available,,,false,66db33539e22a26c891eff11d43452b63a81d739236bbbada1667f35263336d5
1999-12,168.3,available,,,false,70c7564a3f5d8e48e9ec59e01e1a1556bfde2348b29c76c820d0726c0dca3e7e
