period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1914-01,10.0,available,,,false,2a4d21ba668032a4c87a7625c38566e777b4539c913ab5e9a65f7e95262f794e
1914-02,9.9,available,,,false,80c594e9dae09ba95e83a589d04e64ff0a16cbea43c056cb1fa1cfa0f4556e68
1914-03,9.9,available,,,false,7d63a9b1ae00aec87666adcc8de1c6b6622ef3bfd6ae8396fab96edc7a1db579
1914-04,9.8,available,,,false,e53036c8b53a37b91035116ffc62a6c6dbadbf1c8bf66c946f2ce6441324b62d
1914-05,9.9,available,,,false,4c1933dd3099c440c4101b138dbbe0299f867329ce15e7d631363b33365b56ff
1914-06,9.9,available,,,false,7f8a1ce5473f4932279e46e419abb95f9c3944662559ac8091bca7e3664a79e6
1914-07,10.0,available,,,false,4dc9e23e7dc0a66d8fa4057695b120ff103dbe9bc62d7b79b2912b8c0b3297c3
1914-08,10.2,available,,,false,65a4f437f05612f9b0ce45568da1fab8b160ffd54424933237af4a63e1d56745
1914-09,10.2,available,,,false,ea46a11e8ec7c5f80a5349949ac91eeb0bf50e7d4a0d9fd2bd69188fac35e04a
1914-10,10.1,available,,,false,151570b95434e1f195952de9131903f8d3b3cd78daba5873c011db27e6143c2f
1914-11,10.2,available,,,false,1cdc1842ff19caf17b2b53aa422122042e96604b5865b90cc848494bd84776db
1914-12,10.1,available,,,false,af7e32a83bd478c2a6832fb1c1d08050f529beba74c6b6175053045eb0f83239
