period,ref_area,cli_index,obs_status,source_record_sha256
2026-01,A5M,99.81458,A,db1ce713a7cf8a8606ab68833dbf16ea004f6e2728ce806170011f66d27806de
2026-01,AUS,100.6584,A,917b707f5280399b447a6403885d7cf916ce4502ac395a6223e08378af245734
2026-01,BRA,102.6314,A,795ce36da7d92ee359cd31105a854d743d5b5424880497ed14703a47fad5a276
2026-01,CAN,100.99,A,65fa224f6ea3591ac1e7d4c7afa59301cb2e2377efc7b0c8d75b37e67041b458
2026-01,CHN,98.82978,A,91fc2b055d7f5be5a9a3123d9ac2b11fb47a6963094f35a2e76c457d09d12edc
2026-01,DEU,100.9509,A,b28fadbe01c53f0ddef360280bf6d29949f901034abfe03207a26eba4d430fa4
2026-01,ESP,101.1141,A,ada77d11fa962fd1e526db03478b3dd31baf5723f772a81092a8c34a11b4a7b4
2026-01,FRA,100.7059,A,a943c0d00050afa275ccc1ae87fdc81ffa26969dc3e74011cccde36947691c68
2026-01,G20,100.3368,A,84f738facbfcad7dccd3f20f1dae4dd440487c894e7c64fd563e7a89d478333b
2026-01,G4E,100.986,A,25886878eacec61541c7e96cf1a577ae74b20c12928778975fc60eff07658f59
2026-01,G7,100.5673,A,f9493c401622dd675363cd0dd177561c3af8adc8f5541998d7dacff2dc6e1e67
2026-01,GBR,101.1187,A,00818f33fbccfbd6c3167f4629e569032b4d301e6b2041cb60d8150b3e85ab43
2026-01,IDN,101.1838,A,2eca6c04ccb6156c7ea8f3f7197da26488e6cf5154e8499101c2c330591aeae6
2026-01,IND,100.9459,A,6d7a35a2b6d179ea329802f5aef155b12b23d30dd4ab093d7564fff869e9b43c
2026-01,ITA,100.9852,A,b92e5a2f908b578ed9d8dee7035d35dd6ad24f30025dbd32eaaf854c40af49e8
2026-01,JPN,100.0693,A,5da3aba558122ebe8a51b20a03f0443146aa97877f202f6a4abeb0c340651574
2026-01,KOR,101.1902,A,7ffdb8e00338fdbe7a7bdf3048cd097aeb6fb0ec5676116da4b286c1caf219a9
2026-01,MEX,101.9568,A,2e4ad20ec641c1507ecc7d5851458af1be1582c058d6cf3ccb798ef7f439b401
2026-01,NAFTA,100.6042,A,bb8a7217616509b2b341fdd775063554547d081f3e24d36cfc512bf7bcc32c54
2026-01,TUR,100.6295,A,197ae88cabdca9ca2635ac8d16a3d3a314c57b347d6c5fc550e2642fb2f81318
2026-01,USA,100.3954,A,444554becc160826cd6cc3bfa311f6d2a0820ed9cffd78ae2ae9d3cd2c1f719b
2026-01,ZAF,100.7456,A,ae054c1d4d5cf238bd0cbffbb7a5adab3c0694d5653a9e8407fd1e6abac0a564
2026-02,A5M,99.79198,A,b99ced1d9481f1e1037b3dee1cf6984d46f6ff6e094133a6583eb659285f95b6
2026-02,AUS,100.6289,A,751938ea86add7222c22ec78a6c3e00b3cd1bd8e308069b7c58e859ccbdbc734
2026-02,BRA,103.1983,A,4e64c4ea3c93808fd6bde8a2fe8ae88e6dfbf582e1db2f27a60414f712b52ae0
2026-02,CAN,101.1789,A,cdf871df8bd1e472061cac366bfbd6642d9a7611b5b54e08a02a70b41725323a
2026-02,CHN,98.74118,A,408f777c58711213159836d4c68bb412b1f687cfa129a9b8f22c31a559d60f15
2026-02,DEU,100.9338,A,c9481daf44da85e5cd274ded90b968f89ef1aa12bd8e023dcc166c3afdf8f7a4
2026-02,ESP,101.085,A,92cb0dc2a80a008e99833ebe7a8dd33ace4649d1d0ff57c59ec20ce3f8dab3d9
2026-02,FRA,100.6994,A,cc128acdc7c485c29314a90f3a0b1dbdd375e0a7225913d0d081dff4e16a37b2
2026-02,G20,100.3792,A,4dbe3eff5ba0f0d405cec2e4c1c619e5a13c797ff06190ff844252dbe4624069
2026-02,G4E,100.924,A,b550927f4503df74f0b4991cff75bb31044e1092a5e0ce598ad5695eea727a34
2026-02,G7,100.6367,A,21178888ee705bd4e588e179b4f2111b0f4937161341a01c4e459212f921dbc8
2026-02,GBR,101.003,A,997459f45acc6b98892f560ce9a88e4807d7e6b7e231f14b61c3aad40036a215
2026-02,IDN,100.9798,A,16afae1cc986f29baf6224887fb9336e86ea7a13503be3180464ac8153e699af
2026-02,IND,101.0207,A,7551aa443f37176866c0fe06bef550152b260698f7d2f3f350edd6b95d6f81fa
2026-02,ITA,100.841,A,55516b406050fc52e1c177a896d8e3c2a47a7f8a59a39a34d57c311c18039fc8
2026-02,JPN,100.1176,A,7a5a648530c5cd2f320565727e81ff25249020c5ea7256c64376bb93d3bec44a
2026-02,KOR,101.5979,A,b104189aa2f54bee94aca09fdaf9355544b9f43a646314d0ed5bb403a954053a
2026-02,MEX,102.359,A,ffba121e561430d5be6974eea0435875432fce25a53c7872ee81824b369eee58
2026-02,NAFTA,100.7768,A,fe16d8d29cf70ecf93a83584943608f3c0ad8f91f1bbae2d09055aeaa53cea4d
2026-02,TUR,100.5614,A,f985cd5ed68ae1fbfd152d74b92dc22fc45b686aa0e4582341822c88e0daddc1
2026-02,USA,100.5385,A,bc106846209d41cc505483e8e10087662565a45edda83c88ed88f7b53f530cac
2026-02,ZAF,100.7057,A,76d3d80c599da8512eaa6ad8ac39c0e9b45283cd076e1d2ed1407ad24d9e4670
2026-03,A5M,99.77483,A,1d839dfb95967b2442888bb18692dd16d9f60f281630edf67314f0eead552dda
2026-03,AUS,100.5439,A,2ee0463706955995b7eb020c0e6398b61ecd25aca1733eafb85255c714c8ccc1
2026-03,BRA,103.5539,A,bbc73cad569c0841134ee5e010c405acb1ff8647c65286231692ece922123e66
2026-03,CAN,101.3468,A,ed6b1542a0fbf2cc516f9589370fe729208b7556b1f79296f177446650e6fa29
2026-03,CHN,98.68217,A,dc520efe8cb48099c142fcf13c39b8e16e09ae1d7f3876e5207010c3714af8d9
2026-03,DEU,100.8877,A,da027d9cea7df59e3dfa9630ade38a636b49b32c8f3b5440510bcd8f3d7c979f
2026-03,ESP,100.9653,A,628a71dfa06994ffa4780c8d22d49a9ed004a56e940eb39ef519f99243cccef7
