period,ref_area,cli_index,obs_status,source_record_sha256
1964-01,CAN,101.0121,A,b0b2c963ed614f95a8e15ca1931e3e32e92bf0050318fccfa2af3eebe09ec362
1964-01,DEU,100.697,A,6b5030da480769717053c695f41fa722625d7018d52bbbd73e6eea6c5decdd4c
1964-01,FRA,101.4881,A,3745c59aad0de13c19ac75938a5b066bd0fcd76049a84477658b2eff501512de
1964-01,G20,101.3399,A,c42cab759f077fdfc743cdf0ad06c05b736ba473911cff3f359e1b38bab32a75
1964-01,G4E,100.8133,A,355288545fdfb301775fdcc46bccd2415d17eb82c1b5f0316ab93fbef811fe1c
1964-01,G7,100.4929,A,e50d2c698ac6ba10213fe49f1b16ed02dbd6f0733a88b622cc45713ee88b470c
1964-01,GBR,102.0606,A,40961b208cc2c5abe32e85233d33d0eb0e96ee5df0815880f140de2a074724fa
1964-01,ITA,99.57499,A,1c9a11caa59966b50e12a9bec5b9e7435379f6f5fc2c50e57b50ac38d7bb9659
1964-01,JPN,100.3572,A,56c6b579487f3017aa8411700fc3c60ff3514c3c80694474d0a4139b99b4043c
1964-01,NAFTA,101.3516,A,29eaa8edac85d5114ae6211fc7107c4c0ee45373e817efec470434769f5cc780
1964-01,USA,100.2888,A,a7e5b5e0083a8069ec5145519adc412d8a5860399c3f6ac2088c0253e5a63a45
1964-02,CAN,101.1312,A,32a301f31908871212e1c93f47181243211c3356ad1e6fb18bc4f65804e52158
1964-02,DEU,101.0343,A,25be0f73530788fa8b9a3c0699e2773f460e51515d0b4b03253115f1b59f3d5f
1964-02,FRA,101.3142,A,485ff65250b0b383dd6dbe72057a108b0c99ae9a807333813a6775020423558c
1964-02,G20,101.3156,A,b825f0ffc702155657295767cc288598a8effbcbffb0a6f5d4080c334ef5ebd1
1964-02,G4E,100.6567,A,8368e054a397e7cd5999211034bd7531d6941e77a2069aa8a92ea7591210a407
1964-02,G7,100.4689,A,13d99d677d28259193bce9cd64c5b0685766620d5822d8ef3e89eba30d57bbb4
1964-02,GBR,101.9292,A,085532caac45305d3c9020ecb26e07715802e140c9457f8af2653da64885fb39
1964-02,ITA,98.71236,A,24eda6cfcded518bd257862b7f52733eba50aae41cb151bf47d92a69f40404ca
1964-02,JPN,100.3195,A,13e76b7ca10f692d374544ed9cff6f76ef8713cca01341d2bdfe8906ae957be5
1964-02,NAFTA,101.4417,A,3ba1db304fce83d53da9f9731dce06a8473fe436b5c00b683546e5542b03f744
1964-02,USA,100.375,A,c339849b9898cb807c2cdcd5316d548e9134f6e2784a9830a8c78e32f70f7cdc
1964-03,CAN,101.2337,A,4ee45c1a1813ee3f5456842892157dca9476a64637b6cae0ad04a976f5a4688b
1964-03,DEU,101.3143,A,5bcf7e012a80398e8d437d46192963ca932c637541848c07424fc5c13f526ac1
1964-03,FRA,101.0853,A,c15ffe44520ee68311d649d8e35e448a09be3fcd80034f1eea91ed1a22b50052
1964-03,G20,101.2805,A,9c2a4c91274f72bc53f7151040861a64010ddf5464c55c97e487754087d66622
1964-03,G4E,100.4697,A,3857a14688644fbf5d8a99ae0e1c865eceed427cf453788a3c08e794ab2b0fcb
1964-03,G7,100.434,A,a5bd4778103b6bda4109cba455327f2bc635efd20616bac9e6703e835dde469b
1964-03,GBR,101.8182,A,a6d78172879b2f233db35bb2a7938a3e78459ed2be6961068614e2383d0a22e8
1964-03,ITA,97.83446,A,51045ba25cef269023018c45cb592d1866d64603f48adffd2ac86851d2f4a729
1964-03,JPN,100.2676,A,cf8478efd13e42bed29c6922c2b4c7166c0cc6f41c8fb560f0362a1d5ec6523c
1964-03,NAFTA,101.5381,A,0d628db17426dc41918b947be25b555ca42a237b90f27cedbedb9651652b1f1a
1964-03,USA,100.4697,A,d969f810bb1ad58284d5fef0301c575d185910cf13343a23e38a68b3d1529603
1964-04,CAN,101.2998,A,b9c3a2fb1893c71a7942eb0a1cbb6d615a59f3e0596ce69dfb02de09a436898e
1964-04,DEU,101.5299,A,faf16168a20116615680b89ebf5d6163ebaa26005c7c4598d1d29ece31ed5eee
1964-04,FRA,100.8192,A,e2e714abe35ff360a6b3d097b5e476da6e360cdb1b64505bd21def8dfe5ceb46
1964-04,G20,101.2382,A,3716aea496e040a5d78477c056a9851e4d335f7765bbd08d19bde80db04161f5
1964-04,G4E,100.2775,A,2e68f782470f8c6d4300e305fc7ec4ebd25a547324c3576f72fc0057ba2d4ee2
1964-04,G7,100.3921,A,2a9ecc65fbcc16da4f9c0edde6526b23d415cb8abcbcf0635166ae4f51dee3cf
1964-04,GBR,101.7882,A,15403f43a0dd3e90462538607d5a161552778eb31f3c1f4bcec12e4fbfd0ff2e
1964-04,ITA,96.98666,A,3efc1c3ac9bff55abcea02f5129181c10a12c849b22be865d0d296eff68b7b21
1964-04,JPN,100.1969,A,72104fc77d332e382813686e7672680415d40e40ef2988d1a66a9c9dd685921a
1964-04,NAFTA,101.63,A,0e98348cb86ee25fc9acbb431074863a03b6ac88a21237ff254251d61740d163
1964-04,USA,100.5632,A,44af0854b7d15f04457ba3a00040bcf2fe6df32081418851f6579f56da0d0f5a
1964-05,CAN,101.3373,A,6a58414647af2a972012fdfaa1f23b87a030d3f67aaa67dc3e420b431b0b363b
1964-05,DEU,101.6796,A,a45b5758a24f2c63c295fda6059106ec01a02547c0a348a722f6bc0a0154f51c
1964-05,FRA,100.5384,A,ae97e7e134b42af92fd4aaa42a884395898a17c506c8383dede57b9c51a4e7fc
1964-05,G20,101.1943,A,9cfab669cee725e4326a4949e7eb4c9b8a4e2b4f6f62c0ddcb8e3623eaeba480
1964-05,G4E,100.0962,A,598add9c7e8ac292c7ea72743813987750ddc9cc5d60c610e2de00dff645bc72
1964-05,G7,100.3486,A,a2dd89656e9263f81091fc9de9d534c4abe545945e0e972b52806fe0814cddf1
1964-05,GBR,101.8382,A,948c45faca91003a6b1823d28a30d7f0b638bb55c914b089d72aa9e20c2d3312
1964-05,ITA,96.21971,A,96cff77bdd3b8cabb7ef55a5bfe3efe48fd03f76183b2e9fa80b74b7eb8ca13f
1964-05,JPN,100.1188,A,9a6757f0bc7789f6933330a1c07563d6becc76f4a93601ab070621b955961edd
1964-05,NAFTA,101.7118,A,4743af780973cf9fb61627d6824abca5ecd1a81265819f125b2846f4749ffdd7
1964-05,USA,100.6486,A,30dcd169216d03f319fdeeeb058d8b9c0683079f259f88da630380ca5becf59b
1964-06,CAN,101.3611,A,25e53b07528456c1536700cc9aa25d09fa12e6a161108c9c345d3b6607fd6a4b
1964-06,DEU,101.7511,A,0ef61e58226771498d61924e7d7f9053ea90344e8b8981c2b5b343730fd90140
1964-06,FRA,100.2576,A,37cde3fa71d54407d2c33b735280eae8151a1d6fd9ff50c8b2f5128ee01609e2
1964-06,G20,101.1514,A,6ecc5c455a6a90c1cca0939a6cfd1c55eb07f648c96762a6230d27535f921252
1964-06,G4E,99.93503,A,508f2abfa54c9d6ee5c76bc84d011b732dffb8d672e05bb7ed7f77bab108e8e5
1964-06,G7,100.306,A,900c2b3bfc45615aa0c254782b31e2ba9e99f51568ad3ad3b4bb1224d27f3004
1964-06,GBR,101.9708,A,c9c1654440c0772bbb8f92c90d933bacb426772082a79cbba1f4bf60802a7cb0
1964-06,ITA,95.57464,A,c1f8f3c4f7bcb191d12a37860621907faed23198aff574da6df891cfeda304de
1964-06,JPN,100.0251,A,1c86d924ace366c25c519e01396389e2b177661cf0ffdbdeade8faa29f818f50
1964-06,NAFTA,101.7845,A,cb8f1344cd7202055d3fec993583a7a9d7adb0e48c5dcb7c5ea72d7208c25f9b
1964-06,USA,100.7253,A,043a59f989d995233bc5c4d659e7d58ca1165bab3a79c391bb587208525c79f0
1964-07,CAN,101.377,A,0c495bda971288c85a40b4ef37131c24fd4105408f4476d0b41b70ef81edae32
1964-07,DEU,101.741,A,21b00d7a6dd0164c04cf84b17577d2fe499ff9d2ef4b47b20a4e1fc0ae4dd466
