period,ref_area,cli_index,obs_status,source_record_sha256
1985-01,AUS,100.5727,A,cd11bc46a6d781f0431e2357690bbe01037fac0cd8643834b5bae757e5853cbe
1985-01,CAN,99.20787,A,d99fd8e7b20384bee2092ee34279ccedef1a3634908914c8bc2d9f34936ace03
1985-01,DEU,100.5966,A,919e294feea7a81c7f49f9803488f2f3164f32343ea54a7a6631abe82fbabe65
1985-01,ESP,96.14741,A,db1df586be40747693603a2d00255b816fda32dfb73076e9b3aca3dbb9b6f4fc
1985-01,FRA,98.18562,A,06d1facaae1add74d18547e05ebe96ca7d1ec1ea1e1ed0c42aca874e51ec7f27
1985-01,G20,100.3718,A,9cd63a45352eb084506d2a99b38452a3d1e9739400d7203db4e6c8f6dcaa267b
1985-01,G4E,99.60587,A,2c2bc7ddbef8ad4c9e0e9840357551bbc59c1ee133409020d8c57a81441da686
1985-01,G7,99.81261,A,c0cf240ba02e225add968edafcc2e75d35ae49be592b1f9944f1fd7e8e44f9ef
1985-01,GBR,100.2887,A,9ac911d3a395dfeaed49e10c22e00fc9acd0e8c9e1af956c10abc5f9ccfc29e7
1985-01,ITA,99.36932,A,f8959e31fdd7eed02339a32baf512e84ec487a9f235c576868b90358ecdc12fd
1985-01,JPN,99.28267,A,d34c2cde7950a017b064028b28d7349ca9c22be16c34f470d5520c3369e13c30
1985-01,MEX,103.7708,A,a5f62a98a092ad8923264871481faf1d3b6c0e1018448f227b4083d786de49e8
1985-01,NAFTA,100.6072,A,adaeb28f170cf5bd44cf0f6f1120e6cc076e2b4bd65c69041140e24030bb6e0f
1985-01,USA,100.3095,A,34160bb43dca2596b6f394df45f5c53ec5d4b4f77dd39a8d9665cbd1a7fdba57
1985-01,ZAF,96.75243,A,98cbb3a6386a2eeed3e91f4a53f45fffbae44afe2766e8b6822b3772612e457f
1985-02,AUS,100.5798,A,22d13f0453ab83de10ad4c757f06ca325fbcd10e0ad6e48bb751af2ced0980db
1985-02,CAN,99.34319,A,11b8cbb02531ea4b6c28960bbec5e9fbb4157f827b46b912fa322d978802b638
1985-02,DEU,100.5826,A,cad2975f3230e06a61f752a027db45a031ffd025dab4dab81278e3e827559d32
1985-02,ESP,95.99394,A,51bfd96d60ba2fbdf8d7a1f2f9292d4a83a0eafe11736cbb8a36e7601635c6da
1985-02,FRA,98.34957,A,773fa337a539c3baeb4e87b42b36f68df176066408bae188a396356606e8ca37
1985-02,G20,100.3811,A,a45b9f44df1a4d3700e6d150205101829882fc4459e520b24b1a858a3e24cbab
1985-02,G4E,99.5569,A,d9433e6307d6103f04d5c625b31783ce6c9735f10ac8233204ced5eac62cef81
1985-02,G7,99.82241,A,17bd86f67e25eb79483e2a5f17c3e722288cced6fba75d325f3f70b9742f5711
1985-02,GBR,100.1586,A,ec6ec4272e8b3ce9a63ff60a240ba07107b8acd3ec109f2fe13130b9118d17cf
1985-02,ITA,99.13783,A,1ce1bbf95dce20c8720b5b1792850e52ecdb6b3fb94d616e27952e47bf564d1a
1985-02,JPN,99.54376,A,07ef533a9965bd283fdf1062e618b406af5cd3a6d88aec1a346030a53aa74b9b
1985-02,MEX,103.8362,A,fd9cf5ce6d2c0cb93c33678b478ec64c04d7defabaf62e25963a2855389cc0c9
1985-02,NAFTA,100.5843,A,2030934db30f373088d4f5441e4d37967ebd5c71076505afd9ffff8fa499d93d
1985-02,USA,100.2582,A,8dfb6530792ce4616f1dfe859063dfe45fbbdf7a09036fa9e5e836c9118e81df
1985-02,ZAF,96.57742,A,b5c6d771d9a0c96ba7234ba090c17291066f2af3f111fb9ee3cb74fbaccf4be2
1985-03,AUS,100.6359,A,88411ed33923abdf8651051fb9f98589ce4c1a301f6be73dac51f3acd49abf66
1985-03,CAN,99.51361,A,21a809c8cb8703a7079152c1864ad96ef569840d5f5ff2361505eae5c1aaf1e0
1985-03,DEU,100.5654,A,59e08d0c7b059caead0295e4ad4b6cf55ff119be5ab919b15f21a18cfefdc623
1985-03,ESP,95.87189,A,6f433e87227a843dceb93c22267e16240b35bd71e25452ce73521b0f4e4b222e
1985-03,FRA,98.48193,A,92a6dcb2e28bed332361c0e028f8a6443d790b11af5ac29afb0e3f64fb09bd33
1985-03,G20,100.3787,A,c025cd84d0559fa80a8cc8b4e72e7bb89ef5c537012cb59496d2496a872108d4
1985-03,G4E,99.50331,A,bd3a0df12666fb0140f34ffaf4f4bf352883af625fd6d46a95286061635d8913
1985-03,G7,99.82623,A,4720b370dfeec2f65ac445660f42e3ee310653a2dbe71e85402cde13733edb73
1985-03,GBR,100.0242,A,2559e3aeb11ba5134f9aa91f0b3e011d0b73d3b01230a290b1433ae844ee290b
1985-03,ITA,98.92569,A,fed8f3dafb7bef8d3bd2a171efaff9a889eaf8bcb5f4031f05846124db8cbe2b
1985-03,JPN,99.74782,A,8d0934ed9a992757abd8608acc392e16f662b574be17dafb4431b324484079fe
1985-03,MEX,103.7495,A,ce1572c777d0af44d6cc5822e63d778754086e773cb4124032986a7c244e159d
1985-03,NAFTA,100.5538,A,89faaf5407cd3b2409adb8867bc22e1316b902b0180e3c668c651e9baf1f6f3d
1985-03,USA,100.2159,A,f5def8ec7cce0342d6e46a92849a59afe58dfb589af9e91b64bf2c0ad8774758
1985-03,ZAF,96.46761,A,7b04969bc3f76fe6ba257aafa1020a21b6a0be8037e24ed465c153dff2c78fae
1985-04,AUS,100.7331,A,70fea662c31cb425a7771a1f21e624d203bd91f3f419534e5f697defbae264f4
1985-04,CAN,99.70771,A,aa22108f93a1bacf33dc6c3da5cf23cf95bd849f1d2b30c1f53902191e5e3850
1985-04,DEU,100.5493,A,e0c08314854dc364e4381dac82c2b203f4e4a78890568d0a8026ade919962e57
