period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1974-Q1,1491209,A191RC,T10105,1,d883f3594bc1bce458a773f080d10b740acaf94eac4ee6311ffe82d100856257
1974-Q2,1530056,A191RC,T10105,1,b3fc812c0f12ba27cea87d77e7fa0cbaac8fd58a3879586e811dba2a502d890d
1974-Q3,1560026,A191RC,T10105,1,fa2160ca7f5d581e31ddad8e7d9b6ee82175f1fc17bb8f921ee0e8774aafc525
1974-Q4,1599679,A191RC,T10105,1,7cb299b755f08d2f0dd7f8f483ebfbc4e6811dae4fdad40953cbf35b94d5d706
