period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2011-01-01,0.25,A,F,,be12df269b1e2809873205a858ffa6d9f20191a46617195c063a1fd210a2dc91
2011-01-02,0.25,A,F,,ae47072297b116858e1e429968d7de9b8968c72db8928cf896d980b38c0ef885
2011-01-03,0.25,A,F,,11e2ed65763eccd9d3c3429f93cb78ca1d5246b5888e7b734cb203a7b8fea749
2011-01-04,0.25,A,F,,6f0ccba0b4733417df6b9e6fe8079ee5c80ec36d632c85756207e7758ed88ca5
2011-01-05,0.25,A,F,,3ce7c0ca5697695ae13f058102981cd54d3b43b9c7c37f67a4a026cfec5c215f
2011-01-06,0.25,A,F,,d7765cd045455e63eb76228a390c0236b75c92fceebc406e0b774d14bb3fdac0
2011-01-07,0.25,A,F,,4b920c2f3ad586c57638d8d4215fcd90f0ebe38763e0cadb857f7109f5af791b
2011-01-08,0.25,A,F,,c93ab0fe857d4e1f8a5823077e9f59ba3175fcd27297ca2e9cb401fcd304d60e
2011-01-09,0.25,A,F,,510406b61a1b25ea49148dac643ea7b174db7c22396e7b09f8c8691da7c614af
2011-01-10,0.25,A,F,,021226ba73f9d1a879763213499193232c1221686394e03368204c55b90349a7
2011-01-11,0.25,A,F,,fe6388b2c453139949bfac7acce283dd1879e5549da950459714bd01012a1f98
2011-01-12,0.25,A,F,,136457074f1a91a003193cace74ee82d743013305b198ed46646beaa95815ae9
2011-01-13,0.25,A,F,,9b68aff55be6c1dc8c7f98746874a18dc2cbb431cfb72d5b798c61ef6b81b4ed
2011-01-14,0.25,A,F,,dec2762a941ff249a4f8e3df3578b044869cf14ac75f1637c274b8a7345ccca5
2011-01-15,0.25,A,F,,d4d4145cddbd1fd41b91212406475bcc9ceb052114131056340c8de6ff69fe7b
2011-01-16,0.25,A,F,,2b2cd53cb05420081f61c9fa143857031d508ceaa4e33f76caa65d25a6df6a38
2011-01-17,0.25,A,F,,666c588894bc20f05fb63bb366989699a7406a369ec68d3ea5a9119ccb5b935b
2011-01-18,0.25,A,F,,38a9753e284f7474748b29e8040558c6783754c74c154386651bc2ba5ce769e5
2011-01-19,0.25,A,F,,46372f2c9e9a773b9c56204d94aece1e40a2c42b9b1602c1bec45e87d0859651
2011-01-20,0.25,A,F,,33f79e44da40d6d6ba665daf17f753c43e722620f2d2d84dd99b0ce70f1ae45b
2011-01-21,0.25,A,F,,a102a0751debc93ca884c1037a022713fd02e09e13d42c36f1121d19f8e2a8a8
2011-01-22,0.25,A,F,,730505a6c78d54451fe8defab9b9ce685eedee00f8e6f5b818f0509a5cf090b9
2011-01-23,0.25,A,F,,855769727c4991bc5a5914b6602d0996ab92fab9fe188f2bf67254ea2d2123ad
2011-01-24,0.25,A,F,,a84a011b172a8baa01827fc7aa49e81b6042864e4e47bf4e891a454264b74123
2011-01-25,0.25,A,F,,fd49c6b71985710cb4b9ac8918a2486d7b0fb05bddcd44611e370b2653ce1bce
2011-01-26,0.25,A,F,,c119bec350b0ce3e6fbbebb4c2c5ff8dfda777d6a93adb6c5c72ca8d24a085a6
2011-01-27,0.25,A,F,,749870dd9b8925becb2bc247cec0352ac3e1ca71afddd97902828f19407cc031
2011-01-28,0.25,A,F,,1c2dcc3fb3315908d74b6d599386b66f0cc692ad02fd3ccfd0d75a049d324c45
2011-01-29,0.25,A,F,,6ba35c59adfc91f0ebeb2b973213284fdf3dad2868d00d780456ce1a902684c2
2011-01-30,0.25,A,F,,deb2e11d0bdbc50445791f2b4cad9e457fc6ec3f40ad64b2d405f7b5ffc2009b
2011-01-31,0.25,A,F,,2899f238a03efe8d021e9d82797169af480be0a88f3f9efb2b14c1d268865fba
2011-02-01,0.25,A,F,,5e21b92090407021d6d2f8d2c97120f7f017761620c9d9def0c05f3e04190a22
2011-02-02,0.25,A,F,,565a7132052e6c4e657b33ee6318ebe918d338636b7e95bd32b1ce4f0c2e954a
2011-02-03,0.25,A,F,,20b2053b6140e028ed4b22c7bac5d2486f6339876f4399746f4a3b28419edd39
2011-02-04,0.25,A,F,,770d3c97abe734591b7df6458c008cf59cc7b5398eb07c5f5ba285ddc6029ed3
2011-02-05,0.25,A,F,,1677377ac215f882368150fdd286fb4f92a765555263ce13bbee5df12798d512
2011-02-06,0.25,A,F,,e2b2842e06dd56a39e8ef36553de1d77bba39eb38516f7e5303297f08406ac84
2011-02-07,0.25,A,F,,52fa1c293a3a60d44000671edb24b75230e35291883a64c6f4055d4dfe1dd854
2011-02-08,0.25,A,F,,667cc090bb8567aed0cba17f9dcd5542c33f11367be6ed45839bc8c72bf1fad0
2011-02-09,0.25,A,F,,f8fde725070fc755b3036abcfcda639dc9c5ed66afa98ee8e79df64712ebbbee
2011-02-10,0.25,A,F,,e1d9abe154596bb8f927044ac6062444415134630b5c1c4a2b38a4a6d2f21815
2011-02-11,0.25,A,F,,a627c41bf469788d097e6702f5ed479572d50c666410486c0c753c17ccc6f0b5
2011-02-12,0.25,A,F,,df086bb78ac29f329f86db344219f9309ba399cc2ffeeaa0f2e58946b190c91a
2011-02-13,0.25,A,F,,05c2b7d279ab71e3bbfa4c8dff6920f5ea3989115fd2b3d64aba144bb828bcd9
2011-02-14,0.25,A,F,,1b010caed13ad132e27aaba898c94bca298f0f9a89e09ccf96de42e00d1128ae
2011-02-15,0.25,A,F,,17e1bd0f4d91a6aa73566fe1bbd52ef1650885b3e5f63e2f499f79a9e0cf9d45
2011-02-16,0.25,A,F,,f080be93c9315cc06c7bd2f12d936652daff3ca081ccf079bbd4a71446af547e
2011-02-17,0.25,A,F,,6cbd5783b6681b0cbfc0bfc5033cd60d216a401447358de6053425d6c8f1eb56
2011-02-18,0.25,A,F,,f7f6ed900c6465257aebbd7ce035025f06e9240f9a716487a87f5e4711e95a64
2011-02-19,0.25,A,F,,423762fdfeb5f5dc049b4085d3158b150eb50abf29c30bdbd221b8cb240ba5c5
2011-02-20,0.25,A,F,,8efd3891dabec602f4ec0093dd22433ffdd5bcd9423a53f5d778a08b542f2e42
2011-02-21,0.25,A,F,,2857bacde8a6e942318188099072ef1669d4e5f5b55ac7beab21151715cd8829
2011-02-22,0.25,A,F,,85999de1596a6989307e75ce94ccafe986d5774a2405ce8ca5bcc5cb5e458001
2011-02-23,0.25,A,F,,a7eacd7cefc1391b5bcd6a64526247e67702f035976fe14fdda422e209cbcdea
2011-02-24,0.25,A,F,,abfae0d3208aea41051c2b551c2cafbdd6c54783a358dd290875ff37108dd9a6
2011-02-25,0.25,A,F,,1926d498de6caca72e1ad4b4a11908b8f117a68380078d8fc79cc58ca4532428
2011-02-26,0.25,A,F,,062602292ac75d42b9b281922b0cc0130eee9edceb9d1b9b4f215deb4fab77b1
2011-02-27,0.25,A,F,,7d4bb655c8936b3b44c4bb3c28b760a2ea1406c110dbe897778525efebfc7c3d
2011-02-28,0.25,A,F,,0fe21c600b3d95b3afaf10fee1c7498bc4d3c7af93aaf310ae5db8279114975a
2011-03-01,0.25,A,F,,5940bd84df9cf573c75ed01e6608a2bf88a71484be35ce3566c09b3d3d5d1963
2011-03-02,0.25,A,F,,d2bd45bba2cc5b917b28617f0892f93130080e653343677cf408fa8aa054aee5
2011-03-03,0.25,A,F,,976fa5a90673604d00d7a0cc7d36e30719bb583adcbc6ac66b10df6fce0a3961
2011-03-04,0.25,A,F,,bdf6a38109b84121447c34cf99e4a77c33bac4ec3849119a6aeb399f2ad9bed9
