period,stock_thousand_barrels,source_record_sha256
2005-01-07,273060,26a8ebdff0dc36725d294b219eee9851f700ebcdf5b599b9baf46edb4cbbc0bd
2005-01-14,276461,b5e2e3a10edc80b97d82743a7a0d7b3d1bd9a2a1dc926f9dc198c0458a15cd90
2005-01-21,279890,b13f923f16b8bee355f66608aae1c46c3995267b479e714fdc85041d492dbd5e
2005-01-28,279566,a8f6a6e80245bad79215739271808b89ac40d4719c5d55d46636c53b325853bc
2005-02-04,278156,64ab867c371d84eceee64901aa82f216c4b503fc4fd074970fa362142aabff33
2005-02-11,280298,1bda83c16a4939749a3d18fab57a7d2514424c107ef56da290f5fa668b02318d
2005-02-18,280906,1bc8457135b949a349e5354e5d003e6a6b322b9375277a434d4034504998b673
2005-02-25,283301,06ea0bf52c1e42a5c8e037175e6a450b7d912e5766797c518f7e5cd9e78ae4f7
2005-03-04,286276,4d9713fdf88e0ea61d8a37ab7c4fa0c42734527a2d6971d1eee8a131ac04964c
2005-03-11,288869,fa36cacc124b6e39b9be673a0f7535e3014c0074759f890b6b71826397e1fbb1
2005-03-18,292966,903a6071a1c3e93365871dfd042b2aafaccfc8a2f69c133e213cdebf907d628c
2005-03-25,298349,1425cec853f5b7d03307d2fa54dbec953ec350ebdba75f96fe48cec7c3d6e381
2005-04-01,301151,6892e7f0a1d6b70465a797e267334a47d3711559cc3da7ef715d85bbb4ddcfe1
2005-04-08,304805,434f6890acb2c7bd9e335ad16b455058ad60547dab5a52d60edccd19b059a054
2005-04-15,303032,006f8d9033a54e24ecf21988c5e36dfed49db2288424f4069113e2f3dcc2f11d
2005-04-22,308447,9ceade3d014517065686d5e99c35a8cefe2cc1b465e72cb21d15acc836e9cfdf
2005-04-29,311127,414d84e5cc6982c85fae2f33a8bae3a6ae452d8312969de90d46728c734a15b8
2005-05-06,313562,126c4f58758acfdd6c63b0d66c8294c248c9eeabf86cbdd208960034a9549a95
2005-05-13,317905,f0e316bbe9188420e45dc0961f89545aa00c03fcc24f209777caf49d51520448
2005-05-20,316218,29e91c565067fe4d6acdccd48bed5733d0a2473f3bbe8a55b38d9dfaafbf29cc
2005-05-27,317706,1f25f99316774b8419172c237d425e7cdbd0021b669432ccf340d4647b2cd6c3
2005-06-03,314711,2e1d9ed519dd59a08f6a798c5cda9e269112a43f2326dcc172010c6e03b45baa
2005-06-10,312928,02c3f89e846f897cffda9f2bc6465d57d77b241b6e4c308e459d3878278dc161
2005-06-17,311349,b8dfeab6512a3cf3d324b67686b9af9db4e05ac70f4a35c2608e19b1d1e38d95
2005-06-24,312453,d37ff8dc7a319bc28d3a55410c2ad401d55b3180ca8e0e5dc4c8df50595a42f9
2005-07-01,308884,b123fb385b58c65777189db1404a83451cdf2faf0fadf40f2c121753fe97c362
2005-07-08,304985,aeba17b8090184367acb7d8a9d522863040f881a21b672ae415132407dddca0a
2005-07-15,304085,2350c216111ce25519d4b845b903100c7b72e5a7888e6769a0516002b7e0202e
2005-07-22,301840,bb484933a0d408746eaccdb5a2714b2af1d7b15624cb4da7aafbb5b02bb29cc2
2005-07-29,302036,a413c5b9662de3d8759700a1f775b580f11ecafd5daa7152cae0f3be0a6e8f80
2005-08-05,304790,026ca16a4d7835c4b9fdbf7eab915f56b3df5208052e4c91433a044a30e3262a
2005-08-12,305031,76e366efa0ecb88db462733a14e4ab40e498dbfff3bc13f8988c2c24ec70c223
2005-08-19,306883,bd84c10cd785e686b7faefe994165228ead62f8deabc9037424bff69e084e905
2005-08-26,305363,162c4cdfcf4cb981e3e8d809d5927976368c0740dfafa4e98b734175b52325f4
2005-09-02,298938,490dcaea93829196a2b12734c9321fb7212f0bb07f2a27a607b0801235e5c04d
2005-09-09,292378,ddc84ed36346fc361c3b1a254938033623249f1df06620e12978511ea861489a
2005-09-16,292056,377cb051dbf6c50d3b7b394b4c8818b082847037aaa9c70ea8fb0f08a040130e
2005-09-23,289644,180a13d12307d833ea0dc9f106d0ddc7819194ff8be6798b063cc0c196c33959
2005-09-30,289398,369b0efd712da78bc010ee4f09c57dbab74e6f72750e6b07cc1b2d09a1586c5b
2005-10-07,290324,7e11e4addd48067c3f5c659b433070484783543f1e2d5de473e98e0c59ae6daa
2005-10-14,295879,672f7979afcef3a11c34a3531d48d103adc92d6597115b3a337a746f164e20e9
2005-10-21,300293,31abcbf73f6b160ec1525f9dd577bd8edfbebbde4e7a03d52af25972c9c5997d
2005-10-28,303027,919adc01c23d835770dea1ae1c828ec56bb3200e6b425a4f3d50d8804d42d68e
2005-11-04,307436,d6af9ef38dacd077753c2c9c84ae5e79fa33b4a7c80baec5b5d8d1c3606f1c29
2005-11-11,305277,f9226012ac07c66a6277f0c1072e08c7ef50a8e90af496dc99c4fd2051922b4e
2005-11-18,305631,dab259ae937e08dcd7a9f6add2779af58899d19d72344bfc208ee018a3e9a719
2005-11-25,301443,9128e3d4a3de14cfdb7bdab8fd154db625e79655bbc37abf4bf98275109dc539
2005-12-02,304230,e79a079d4657a88f5d2009c59ff2d431e5e4f42299cd18679c54e8b970cfbb39
2005-12-09,305122,141094e9123239c638fc5e9c1406dea12aa86a33ea296615a204a8fbfd295062
2005-12-16,306422,a98f156c97d1853161e2be1771ad91050332edf1393dee9454f76c7dc2214c77
2005-12-23,306540,d1996b9119728b6984373f4aed47fa899dbdf2293b07498ab96d6c1bbb3b8b6a
2005-12-30,305527,188eb0d8ee51f8f2ba9f75e5e58c4fa73a4d4649610f0962116a5ca9db105cc4
