period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1959-Q1,510330,A191RC,T10105,1,abc392c4884d5022dadee78a6b2aef9f5f9f509ca6f625fca9714270d51777a9
1959-Q2,522653,A191RC,T10105,1,281b7d0ab209b3337087c9f95a1bac41262e6f3e89beb0a37a26427dd53a82ba
1959-Q3,525034,A191RC,T10105,1,46625863673585a3607de706fa1e816a4893613c2b6a13d20f2109cfaec39bef
1959-Q4,528600,A191RC,T10105,1,ec15a7fcbe1506e2638cdb1bbf73f032202d2783241d5e6cf46cc8e7e11b7ef2
