period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2021-01,261.582,available,,,false,5767ca858a3b7c8aa204181a3abc05bb324dc2ae1550548261763c156e40c66c
2021-02,263.014,available,,,false,f2f90a0d789a42273f46f829259341a5346af0a7ffff99ed7d013b931f04c0a2
2021-03,264.877,available,,,false,62511a8c838c82ee89c85296f290008fcc02792b55ed9d35be642906389cd4ba
2021-04,267.054,available,,,false,d50c8031f03187facd99197bbee4ed258e92d98f09a97492e4e12ad21b61aec6
2021-05,269.195,available,,,false,322de3140ec4913e361c8ec9746a19028655223ae2447609a3b6ab0b0453b28e
2021-06,271.696,available,,,false,97546d8e968624ea80cf16aeb0f4d48ef5e72ecf08dcb954f999083b1aa6e973
2021-07,273.003,available,,,false,77a5fae6838c66b19289b0ab319a12ff3b49d20a4385194d1f5cedd29c2c8967
2021-08,273.567,available,,,false,87285b1712b219516b115753e3405b00dbb02ca816ca925a7519e76c0f99c771
2021-09,274.310,available,,,false,b827b7b57141e73114a8e1ebfa899e2b000eef33feef3b034a10637b59f201ba
2021-10,276.589,available,,,false,fb04e8722f355dc9571e9e4be554f5e334118c4b0e7e3b8304341c5ac51603ba
2021-11,277.948,available,,,false,eedc942d18ca7f5f21088bce9c5d0d08b46aedcfd1c7bd6b5a915c6a796a33f1
2021-12,278.802,available,,,false,996a64fdb1fe12a64c1d88db4076ba9534425d1f741f07ebc9754b36547eda88
