period,stock_thousand_barrels,source_record_sha256
2006-01-06,302584,6512ec6f9b6b73cd82ba18250c7fbae6aacf7ca2912bbeca529766ad09ef0247
2006-01-13,305325,7bad6c5831d7b5c2eb67f6f26507eea794026cfdfb492af8945510cd2bc6b1db
2006-01-20,303016,2f5124a72bfa3f78492433d45b2cd1745a3bd18f2ff592a6d2b17d46c5fcf31a
2006-01-27,304935,6d3c96778f673bf1b0bd6d3bf2ed6eb48e0cb991fe8b431cb398fc89f7afe73f
2006-02-03,304523,6de143eca9b85ca04f72b328971f73ff09cfa15664ce850fc9258f4136603004
2006-02-10,309376,31ac7fb64f896e672b5b4085a7314c1423d4f9a8626b859ef08a0dc0078794eb
2006-02-17,310497,a8bfd2709f7297b417e938bfa803410b78c3deb6447aa23252c4d188e71f6157
2006-02-24,312135,409a79ef5f92a58a0f7eb73e9b05fae0b34ed2f9888731f1d5b63d8f88f36ddc
2006-03-03,318776,b376779d0e6ea182c9dbc36c594142c8dce444604c6b41dff78dd90211e5c290
2006-03-10,323612,7dc7bb48a4594ef54c6cbe246b195349636fe4ff5b86f67e0cc52bbae6ae47c5
2006-03-17,322302,d9b2e1a15c7f9f7f7bda3bbcb45bcb30b9d48b232aae2ede9b67a87e2d2216c7
2006-03-24,324332,307bede37fbbc2002d1219fcec1021c402cc65d8b317e5c79d0f44e5e13e21f9
2006-03-31,326442,07907992a4331f00f5ebef875f7f679ccb16f4100ff5a69cb1cca4c2fe98204b
2006-04-07,329594,2dd1cdccb4a7194f20883971a025421fa65b33b96728b6b943c0cac510fb12f1
2006-04-14,328788,eb9e99cd6eebb6d7a81509237719fb70f44f6090c1d8a9d39cbdb9285f5ef1f6
2006-04-21,328562,4edb99dec58c061ec1a711bd43c4436c6588d39a11764574d762ec2893f1944f
2006-04-28,330289,7866a805c784d61c21bec462990880b26d6d27e6b8e3f21a42310e6f6185b411
2006-05-05,330615,206585e83a22bfa26988e9bcf8a2a570fa0b31c27acc75d71efa92fb60e08d2a
2006-05-12,330550,4e95ffd75b7348ccb882401aa6cc2e5fdd2e9abfe25236ab04bd4a9f946ebff7
2006-05-19,327552,a2ef47629d9a67fdec5fc0c6b80cdc42f524ca3d5aaba7afc84ce4c4ffe77577
2006-05-26,329151,bbcb7a0b688e6072d3419f8069c083981f405dbe7579de83014240d3eaa6aeb5
2006-06-02,330434,d2f2b281832f3ded41261173608df85fc18308df369e63b565aa420b9571c51b
2006-06-09,329454,54fbea9cc8dc4698081b7903eb3815d5c6e8ee3b3ce77cd56d31314e2a7e526b
2006-06-16,330839,424b6455885013060b819caf0fef577ff47c85b3cbc20a565fa2be0643f5f2ee
2006-06-23,327510,bfdd1b5e577f6b11c8fa6517e5694aba24eaa8e6bb04ef4df896739a831b4494
2006-06-30,325089,b6a566366a63059b44018ccbba6b5540cc3c1245c5c78f69b11bd72603d7d602
2006-07-07,319159,463e7a550dc2d41bb860924b12af4739e38d8a012c6d653f09833c7dcca2117f
2006-07-14,319310,10b2450e12ee137d4806cb7b289ac62e9c0d3def8cb28512900271732bf506aa
