period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1926-01,17.9,available,,,false,12c781541d8954c7db3feaff3c27caa6f66611ac774d7a9afb67e8b48203e37d
1926-02,17.9,available,,,false,1e65a2b4c6ff203224bac144856eadf62d3a1c2ce96c493e364a13d66f8c14ac
1926-03,17.8,available,,,false,e23269d3452b4e939b3e1a48096e78cfdaf59c85d9b4de952ec7019b04052ca0
1926-04,17.9,available,,,false,25ef21a3c7b7a555812e00b5a3482c659c43d5bfc1fb2fe28fecb3eabbf9bf28
1926-05,17.8,available,,,false,bff79ce175928c8503413e7cdfb819227c09bef027b931332ed1f335ae07d418
1926-06,17.7,available,,,false,ac4594bfca77c126d0bd114be63d1d11c0f6ec545d4f7726ce8ac3f761f7832b
1926-07,17.5,available,,,false,3f8658dcda24e32853dd999f1ea0d90f12c5b829fe12e3ad4c275f9ed6136605
1926-08,17.4,available,,,false,5dd9756a43c99b153f3d754aa68082355bfb3ec07f88d53fdcf58c32d334379b
1926-09,17.5,available,,,false,d7969e7d6cd757b75700f72aafb45792561149998c3a153e7bb56fbdd546a175
1926-10,17.6,available,,,false,12205e25218bf6a2841d25293fb294f88a41d33b32f93766fbc06c641aad3f33
1926-11,17.7,available,,,false,cf2c475b6ae21c71dfdea7301773c31505a50b8434e89dec7f70d3fb52e4b9da
1926-12,17.7,available,,,false,0ad6b06fd21d37564e7b51e75170438f8b99fd8059fb5c4f4dc9e156675f7606
