period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1966-01,31.8,available,,,false,d12b1d91cec80f236f5cc7ba77de428653ccf98db8ae976bcceaecce85963097
1966-02,32.0,available,,,false,120b87c1148297e160eb319f438ee36a050c3038fb68249c24aba2be2c47a108
1966-03,32.1,available,,,false,5abaaed909901e94554b27cf09fc0fd2b031868ba34af94f63cab89b9b4b3b53
1966-04,32.3,available,,,false,bb22066af61bc03291b5f0b0cc5507199842f69c4f7dd4dca82cd73b2746651e
1966-05,32.3,available,,,false,b603d6b11c9036cd2f33274b6d2f79f8df29b41ba1219d875d80b31d5952dc93
1966-06,32.4,available,,,false,a89a3c169dcfdea74db5583508e62e33ef09e224fac59d229107d0a7b3b501e0
1966-07,32.5,available,,,false,6171cf17d2e505a5b39e24e9f0f7aeb7c2742847638caf5becf6779b59c173c8
1966-08,32.7,available,,,false,05551ef99514a26e2736ca5cd46ff3193f47dc3efd85547bad24e3d58243f3b6
1966-09,32.7,available,,,false,834ebb8fa5ffc3a4cb313a0662ae25a324e0b0b99b0432f35f93d4f594921ded
1966-10,32.9,available,,,false,cd60c696951d8e925c34f88021407a3b94386e2356c0c16edcb94e9a683c8a3a
1966-11,32.9,available,,,false,fbdf9fa012b2b7a0ba5edb7f393eee91d59287c55298b05b7832a22399942414
1966-12,32.9,available,,,false,aaf83eef1b4dfb654c15fae7ef1b2d6e7aeb040b7f3e0ca93e6e7eda135fb189
