period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2019-01,251.712,available,,,false,733686597a4d93166cd45adbc866c0f20587c4cb4a1d68a144dc71b2911ee25e
2019-02,252.776,available,,,false,e7aa47652d40569e62ac515295eae78ea2ba1f05c32c6aaa3744d821dd3b04be
2019-03,254.202,available,,,false,7d75f2fc073ecf17c451baa581ec0d6b9c01f83576066e9ebe42b19c95903a32
2019-04,255.548,available,,,false,b56d68e372dbe5e7599dd148b3062ad29639bfaa1fb2c160cb3a42895bf23b8b
2019-05,256.092,available,,,false,f6a9ab4c22a9f74646844774ac388b6222a8ea9fcdb2d107697980b8a535b565
2019-06,256.143,available,,,false,5bc257a205abcfbd2b2e7cef6cb369d7d45950d117e188fe0705e7a6fbcfc54f
2019-07,256.571,available,,,false,eab63f3e9b9513ea88dd013963207d28fa3907d14bc8288ce76c20581650efa9
2019-08,256.558,available,,,false,ad14b03ff4ccc88958aa31349cd34f59b3736b5a5337af2b3e69684ea2fa8d36
2019-09,256.759,available,,,false,2e41394afb8b82faba6c5f615a9a9cf649f147dfc27080020813b8c7377df9b9
2019-10,257.346,available,,,false,31ca4c332dc91a64248f791afc7691382f0cca51b68bad814eb553c95fdfae62
2019-11,257.208,available,,,false,44268a4d62da609277767c3d2932b6fb7f3a92633c95309f08606b35f7e73eb2
2019-12,256.974,available,,,false,127e1849b34a5e43a562bd698de80ff4bdcb90f147409f4549d98d293b023fa3
