period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1995-01,150.3,available,,,false,1b81c637892dc23b2cc66aeee2d85d27bfece002c3d889affa76581d8cd1bd28
1995-02,150.9,available,,,false,44a5420eed591eac31c7c603e1093864f220260bfb62dbba63f9541bcde3f71f
1995-03,151.4,available,,,false,de6318d6943a9b4573cb5a5f7b0a7bf73fae13133661ab5444c9c45e1275072f
1995-04,151.9,available,,,false,ec50a537bd86b808df70c1d69cf15b497eb0b2a6dc0ae57ba2515cb7be483584
1995-05,152.2,available,,,false,8bb43330aac0ac543eab76c83e26ee0c8e52e649abd527f388a94a9b20618ce6
1995-06,152.5,available,,,false,ca5a33d535a888931beddd095d31a2106292b3a193120e5bf3cd75e762e8a804
1995-07,152.5,available,,,false,0053488a93905f7bbe10127647eaff2523739cec571f045fdf3b1c09d5f64f89
1995-08,152.9,available,,,false,f7b3292e17ab7d4bd3d147ec173d821611b84e416dbac14212b006a191fb341d
1995-09,153.2,available,,,false,4f4d938af38d87fd50f35ea62e1a1690f6ce45a8a57c893946343979daa8d0e6
1995-10,153.7,available,,,false,1abe88ce1cf7b16245cecc5a4d147e42c9265222406375eb52279519ae89233d
1995-11,153.6,available,,,false,e9015fbfef038c66cbe5cbc99011190e1376e3acc6ccab86cdaa65762da8cab9
1995-12,153.5,available,,,false,e667407561c7bd322121c99726e38c1ef5b2c8ef26894f35db3b4e2d12865eea
