period,ref_area,cli_index,obs_status,source_record_sha256
2013-01,A5M,99.91334,A,d77a34d10f2d69a3334b8ba36a6adbd9974f293e0c647ff9779a881cd6f6cf09
2013-01,AUS,99.7027,A,6ce1cac0cd2850b5058234f743ab7777f8ce2ece09191c35d5d5853da2db6154
2013-01,BRA,100.1473,A,124124b81f2a034f0576a0599e9181ff490ac1faed5ef7635450b2e3a2535f1b
2013-01,CAN,99.28832,A,ab2c79cd2f1998fdb9594c6b32c593793138661ab18695433bd0cff9fff0f697
2013-01,CHN,100.543,A,668018e3af7dcac352a10d3181f785e440612d62dbe74bee7c8706a918ca17d5
2013-01,DEU,99.18198,A,d9e7f3b2399992c15f2cc863eebf182decb219ad6c019eb9f14abab9c5249549
2013-01,ESP,95.32225,A,b6790d2eac014bc18f0e127934cd6a331472adbfe2219a97db2bf0520d6ef7b2
2013-01,FRA,98.7401,A,d5a82be1bdbbe4880837f638ec6f91c4facf65264b0c40c571bcbf5735699959
2013-01,G20,99.88291,A,ef690a136884edc1385b2b1c330052537a6ea54f685bc876e3980e52799d2080
2013-01,G4E,98.89765,A,cfdf81f27ba2f6d446c8e42192f56b26d4a4b30a70010551982004a4310488df
2013-01,G7,99.56908,A,73cf72b115ce839e2af59fd8365789a475c5c0d79818a51cda6c6fc9eff5e8b5
2013-01,GBR,99.80886,A,c183f4bafe1ea02796cd9c1e34410147e992194230640e59a0631b01151612b7
2013-01,IDN,101.6708,A,98c1042c82476f36dde6f1894536abf24f9acacffa6286a9c590d891910b58d4
2013-01,IND,98.25947,A,7ed770c77bd35dabd01569f9434e88c95b03b89e1b25b1ae680c95eac5c717b1
2013-01,ITA,97.59472,A,eb8a598955295fa60c48b1d37dd23c0eca5981a38ed40fee33b5cbad9ba72a1d
2013-01,JPN,99.44685,A,c7f466564acf52fd629325427d407612d841ce9a82e174f077cccd85b9ab1ae4
2013-01,KOR,99.15824,A,9bc890ea329a43b83e444e4ba5648430a3c002cb1a9fb81b812c040124a2dd08
2013-01,MEX,102.2147,A,1e565cd0bff8d421f516b2ccda098ff4932be108bebe3de00e5e0da9784b303d
2013-01,NAFTA,100.2315,A,6f45ba51bc6ed6996e9d1eb089c280a9b28d087adb6bbd6261ff2fa9d223f9b9
2013-01,TUR,100.3574,A,1a0fcb604e31af8e08af8b569581e02e14a045ae2262497c209585f0ecb12f00
2013-01,USA,100.0634,A,eae12b4cc229200fcb3ed5166cbb3fd8e0a76a1474f8cdc1e6132e1368db2958
2013-01,ZAF,100.4903,A,1a76c0dec7446a0a85b0b1178ece72751404242526192e2965277bd419d4685d
2013-02,A5M,100.0371,A,ec131a62a259a45f6e1495391a1eb9c2de256bc4835ad92d69777c1f8bef8f25
2013-02,AUS,99.66754,A,49b9feb7dd681b99ac2a52b6783af212f65c5550a92803172489cb5a7592c766
2013-02,BRA,100.0051,A,6d677b6e9d3b17169f0128402d03ad9b0c8511d6ea1ee107d6244fc6a4f546fb
