period,ref_area,cli_index,obs_status,source_record_sha256
1977-01,AUS,99.61696,A,be367a7eed7f9c93af6f2b46fb26559e10b71776c4cb769c5eccedbdc3cd6a78
1977-01,CAN,99.9947,A,14d04cdc0ad6cab30b8f22ae7d99f57c96ccb38e461132fef652c7e655817fa9
1977-01,DEU,100.3261,A,694e3df9f98cd32b46186abd90fb3dcb54890454eac92a9f5b307f6fe3808fb4
1977-01,FRA,99.5275,A,2b936758ea6c0d99ed88637f6ea69b46f011bee0b9e4b39ca9610feb92c3bbd3
1977-01,G20,101.1776,A,beb2062621989271f09876935c7535f95d006327f981dbc4291c66aaef8ec5f0
1977-01,G4E,99.50196,A,cb612e44c90419b4315b2c6bd6be9811be3b6cd21962bab1a700df2b25083d93
1977-01,G7,100.4961,A,b0be5b070d9b3f51772c801f3052bc6f2795d80a9047fbb8a423983c386f8c4c
1977-01,GBR,99.67857,A,70678d4f6d2d3e80f8794623f60cb9c1ef36258d0f4b44630661334343323241
1977-01,ITA,98.519,A,ebfa38a4d9a10683d54262d3e69032359d1aef4df32bc7656dcafaf3a25ffb92
1977-01,JPN,100.5894,A,6917efd6618ffbc81b88781c6f0f2bbbe492a4d06815a9959b5227b11f253e89
1977-01,NAFTA,102.3638,A,9750c428119921f089213afca8fe73fb03a01bc9b50fa1741b49481fd3c90bd2
1977-01,USA,101.4912,A,24d68a7eec3eaae11fd29d09def625d5b409abc98fdd8158eaf85df4074e8a64
1977-01,ZAF,96.50372,A,18ed506887a54ecb2765e3c6a147177e35722901622afa9da86d37038ed50662
1977-02,AUS,99.42468,A,841815563a0847c121f553a623b589514081c6d08de8a6659944082e247b9dab
1977-02,CAN,100.1891,A,06745643096e467815cb09d04f0e346fac252a1029894008888c91f283bf048f
1977-02,DEU,100.0375,A,04f0e8d5ea1480c070a6dbff4715165ced77d66882ccb10c416867a9e4e4c7aa
1977-02,FRA,99.29441,A,8ba3f295212ac260fb11c239464cb1db8b9fc463d1383d31e15e51f7aaa5bf53
1977-02,G20,101.141,A,958aad8d03c083c240d6b95369f8b077777838fa1c4ae2db2803152194c7c530
1977-02,G4E,99.34199,A,61fcb0293a2e0ff4d1af281dcf40d217ec2bd3e16aadc8cfd31dbbf4db03454f
1977-02,G7,100.4656,A,f5f948ea06e79d9b25998207a731c76228f97ddb04c5a0e81c1c0b643e3b980e
1977-02,GBR,99.98858,A,91269c95a8954157aa7ea19280a1b531d51745b07dda11dc0073185f18730de0
1977-02,ITA,98.18182,A,5d6760b19b651d197a1a3bd6b7dc9d36076d6467476332e855c07be96d54118e
1977-02,JPN,100.2263,A,908cc0766821ebf981bfb3075ee44b9dfd939983aa796ae14259e7419898cc44
1977-02,NAFTA,102.554,A,59bdea34e564c897721eed1054a4bce5a8b16b7f69dfc9d2006edd8b642c6113
1977-02,USA,101.679,A,12e28633eb47f016333fae5d810937005a3e73e9c1c29449addc81fbae641a3b
1977-02,ZAF,96.35558,A,762dc0bb60733df33c2ff1dddf7ce0bd333791b5f09b73d55ecb29a67b431dec
1977-03,AUS,99.26736,A,3565fb2762f50a7ec9d81cb0eae2d20341b50efcccab1d050883648f75d8b44c
1977-03,CAN,100.369,A,fa5e3c4df46ba69cf2d139722562a333516c97c2fc56c96d4556e7e4a0553d24
1977-03,DEU,99.78172,A,5f319071951be3f5f1c71f25830075e6e58c94f35cf84bb155bdecdb46a1d470
1977-03,FRA,99.02821,A,f8d32f1f2382b830dc00a6b67b8a1b4a6b827d71b4b4ec21efcd03845c1eca87
1977-03,G20,101.0997,A,ca39848dbffcaae54e9984e4f9b65c7faac7d85d26eade4428f5f3499e4ecc28
1977-03,G4E,99.2101,A,ee4d342fa6e1b699eda2ffa2e88a66aa6d6ddbd64b77f252a226337950786f0c
1977-03,G7,100.4284,A,0f9dc686bf0fb611a3e3cbcd69ebda988be3f19041cdd7020fb931772b6cc60d
1977-03,GBR,100.3783,A,9fc49b39185679d16e35b105121806aa6fc54e825e10e2613390d45763b09c73
1977-03,ITA,97.87703,A,0b60b5bb2189a4b50c3dd298bc64a969092453f3e358232906edf5d3dc460240
1977-03,JPN,99.81868,A,489007ac0fe261f7299685dc0d4e21321f7c0d94ac2beff0a067a5423e9890c8
1977-03,NAFTA,102.7218,A,4f37be60fab17144e0e4acb97822fa515d9bc04c64913df997a8be20a84d41f6
1977-03,USA,101.8438,A,7e7274a46c2c3cfec0f56dc0b54435d6e9626b29c6ec9ca303c697d00992da77
1977-03,ZAF,96.25562,A,03e7f10bdcde29fbd9acdfe608c89e4a8c23b9d551d647eea2dd2b39f51cb408
1977-04,AUS,99.1483,A,488366206b2025a26c002d6ef0435d80aa5a37107b19bc2f99362fc6c0c26f8c
1977-04,CAN,100.5066,A,f8dab258fe6924e54ac427d8278258250bd4c02a61eab5a7d5d8fb656b59a017
1977-04,DEU,99.57278,A,3e22da19bc0d1e643297d4785b85ed2d44171bf75a4233154ac9ba10db8bf3d4
1977-04,FRA,98.78098,A,b04884cd6d0991fb6a1b94c41bf4a603a2aba6ae3974fe19ec97604c56020117
1977-04,G20,101.0526,A,3503371790256b0813ee9a05717eaadabd817f65822bf9ded302ce9f750ecfb1
1977-04,G4E,99.1253,A,82e5f157ebfc510077b48d1e57f068b11e2e2d0d9c477cc9ceacf0273158fa27
1977-04,G7,100.383,A,cb2b5f42e63b49aac3e7d674ef30b41dd550304268460b97ea5435685ab58b64
1977-04,GBR,100.8367,A,9ead9470ef18f68cb8db1c32b8ba95b008d959cb468cc22134b3e958592014f6
1977-04,ITA,97.62682,A,509cc41978ce3b7ea9c0ebbcb0f8a5dfceb63d17bb3d8609e94209ca929cc43d
1977-04,JPN,99.40461,A,570afbb64c667ef38a5d9455bd3422537a6884095030abff12695014dc2ddc76
1977-04,NAFTA,102.8349,A,eace6a79a09664d7027268224af03ef2f2e9ca173ce232cf463155cdb3a8a1ed
1977-04,USA,101.9532,A,a30cf00528cf9994847996cce4874cbd0b5605a3ee60f29879076e9436c5b42e
1977-04,ZAF,96.21806,A,ed374014487bce974818ac1a36ac56d8ca3c5c76dedcac614536e2fd444a451a
1977-05,AUS,99.07686,A,412707e776634990befa4dcb729dfd169518bd96c21ee61d96d59d0f22811070
1977-05,CAN,100.6031,A,26de09de7a2700f461b7b72e8af0f2d81507416bf0cfb60ef3e759fc7ca88b5b
1977-05,DEU,99.42313,A,689bc23112b3b8a059dd66e9d14dcf8851c18dbd55b8cf02535a5545be4f588a
1977-05,FRA,98.62195,A,7a32ffadb11df6d67f960e5cabe29302b05126d0b2f8a965260ce23311e4bc89
1977-05,G20,101.0099,A,76f3775f7cc4b07226dfba5e0fcdd96db26d0c05f075cdef552a6665319ecf86
1977-05,G4E,99.1038,A,e08225cec43efa091d320bc28ed07a1b3e481a9d0778de8375213fdc67d3c704
1977-05,G7,100.3398,A,2dcd16e3e44514ba0c98eb5877c399710b193cb5777ba35dcc7daa5bb4dcd483
1977-05,GBR,101.3347,A,ae4ab2ed663c8e41b443faf720429eefc0da7e2d4fab76aa24f49f9de4ea3fe7
1977-05,ITA,97.4439,A,928376bd7758be2b818cf7bb8b89e8dff3a8eaa3dd73808b01692da9ad276b72
1977-05,JPN,99.02808,A,e10df2fc13e931809271ffa37fdc226e5a46fe4a525e3c50af0597b7af2c961b
1977-05,NAFTA,102.8874,A,9e713770f1fea121da75c3d8d50a76ef5fb260290906ebc92468675604acb41f
1977-05,USA,102.0008,A,a219c4ab1685880aa02288ed971d7b0d75afc64d8178801fd38f27cfde5b8511
1977-05,ZAF,96.2537,A,ea319003e89aff1f0a65a400bdf74beef26a1144d49bcbeafc7ec10f20ec35ed
1977-06,AUS,99.05945,A,b3d3acd38e81ec5c7149bcbe5cf240564b6b4f918a26eb543053f5420f0f69c9
1977-06,CAN,100.6556,A,40d03603a536f292e21ca1098c2a61149e059d5f7d0e804b205385aa64a663f7
1977-06,DEU,99.33372,A,bf374eabde0db4a26b1f2673fd56a3e95806340d1d4453ff586c633fb3f37ca9
1977-06,FRA,98.58863,A,a416f81786075869ba49533d8d009298b776ac6dee3e492944491ebd333b8ab1
1977-06,G20,100.9785,A,423985531260be2042d252f8cff331f9c62f6ded6b99c62ad6f027649280fcab
1977-06,G4E,99.14916,A,60ea129eb912c8e4c2861efc813f292ea747861246b21db37ffca6e7f801e329
1977-06,G7,100.3056,A,80e377a7b60962bf1ebb234b5bb2055339fb3215650d278afba515ab14c7d7b1
1977-06,GBR,101.8296,A,d0efbd3f043df841a82ccf19b8cef232fee8b827d7bc960c380167b9baa9d91d
1977-06,ITA,97.34528,A,e15eed16dfa3ac6875af92fdf6f872bf6bd42322f672ad9a18b014b5ddb010b7
