period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1931-01,15.9,available,,,false,d7cb58aa9ad65841013a95296cc7c843b68374606cb22b3d97ddf75dd8d258f0
1931-02,15.7,available,,,false,d7261b0365c009a0a890aaf635b25bd582bac6ab1a784850157f6234a11c4d76
1931-03,15.6,available,,,false,0799e721e757de0f00be5cd512c17c2a2d684f5d2ef5dfa4e881ba468f58ea9d
1931-04,15.5,available,,,false,f6b742833322883138787c95a0f7204a99c6e5781044d6d02875af68452a8d7d
1931-05,15.3,available,,,false,ba909fb0b7e75b2ff80496ba8c35cbb9c5afd84b243c89e3b563404a710f681b
1931-06,15.1,available,,,false,7e2b84cbab7b4a3273e014b5bb551f1cde9795ffe4efba266e3647f965534771
1931-07,15.1,available,,,false,0b16ef16ead1ac2f0612cf0aeb159b1bfb3d77abab2643cbfa01f6160e7d2254
1931-08,15.1,available,,,false,b6cc360d286f4634c88ceca842317da3fd1fa02c13282d86f0402ab1300ed1fc
1931-09,15.0,available,,,false,f2c7f2ae31a03327675ad1f88a5b13576b2cb06a19574b31d5d684767e2b7a34
1931-10,14.9,available,,,false,3eb1fec080d176d57e648a641ab30cbcdb4babcf43c00189dd0e24bfb84b6f23
1931-11,14.7,available,,,false,f9fde7cb92efd837661673d00fe24f20f487e8e0ea914ac532c84ea028bacf96
1931-12,14.6,available,,,false,38e1495206ff1189578e8757f46835c605b49a670fd8f12deb686091050d35dc
