period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1976-01,55.6,available,,,false,3ceb46cf6bf7b03c5611aec301e3f65c2b2a0cc18c6268fb0214d38e8a896387
1976-02,55.8,available,,,false,0ca2af9b6a961ce292f810318877d0c963b403a2223d3299213b46dfed19e7f8
1976-03,55.9,available,,,false,aebccf791c9e3559608562f7ccb1995952c6d245ad40ec1cc746e205c71244c1
1976-04,56.1,available,,,false,67e4e8182873c8d31de4d76ed4ad95af7283ea3e0c6a45f5a8454f8133ed5801
1976-05,56.5,available,,,false,45a9fa0273fd2929e315fb2578424719382e68cb94bf8fc2fa77815275642ba7
1976-06,56.8,available,,,false,592c746ae1dc652e30204d68dbf9934e9d566f05222c63fa08222bd164021c85
1976-07,57.1,available,,,false,604d414c09fc86667afbc964351f1a5637b9d7fd3cfdfa30514ec52a4994babb
1976-08,57.4,available,,,false,cf0724e6bce65a6f4276c3f655e3add07c9e7361519347803ad7efc31cf7d842
1976-09,57.6,available,,,false,9e2cac5abc53984148ebc29f7e903dbc3f63135c5b9ea1357a8f109ff69602f8
1976-10,57.9,available,,,false,06b743a712e1dd4862d83dbbb115b37646b5a57e8656525e60148c80ce95e88c
1976-11,58.0,available,,,false,183468d3fca13e73126254a05a08054b14770d0c346a6656cc4f775816c59810
1976-12,58.2,available,,,false,2b7d1dbabf06436b6ba89f203de0020fd711306cd4357422b2d3d0ce34fc89e7
