period,stock_thousand_barrels,source_record_sha256
1993-01-01,301973,6a0afe0180c5a227343f8cd5987863b4519d2361f6e15f0bd072b4f2891be2b0
1993-01-08,299341,552a23872876594ed8acc033478bd2e51e971ee25201bee2506dca85f8a356b6
1993-01-15,307272,baf469ee4b9fb4038ea58aaba52d572efc0c8409c063978ae8a4c6110df33ef3
1993-01-22,306106,0185b74d86a7814861f7e4406a8a6a8da3f457896f6977d774a57a15a5fd6316
1993-01-29,308108,829fbce6bcd78dbc0ad59151b8cee6cb8f8c652cc405d3b16795c736947cc195
1993-02-05,311717,51a88bc83564060393312fe99914b8362218926b6afb997ac92b90eb193036d4
1993-02-12,318408,db86573a5823ab61dbc560c46a201268e97e9951dd38551859fecf55502da5ea
1993-02-19,308086,39178868c8cbd6375cbaafb81d50c3f4d40e672c3637d4d9dd32101b712df25e
1993-02-26,315969,ad7c3b7caffc44e2d30c0447df0a8c819cf8088d1b077755661ce5c73de6ffc8
1993-03-05,321897,48ba7995bdc24383b7fd388eca9de87506b0aa9ccb4fc886a071c0d54811530b
1993-03-12,327504,ab6174a10dac0cd9483d81b694c0e74f2208f5b2c57dc01b6ea44c86460181b1
1993-03-19,314322,48ec6d3bc997b6316133e2cda512db2ae82b62457190b4902e2584d76746023b
1993-03-26,322220,51ad90ae6ac7e62cdebfdf96ecaf9d969db1e9118418a6b80e15fe1cf3386f4e
1993-04-02,322889,41330759b1b08ba92b18e6650762461e05d17a902c0145ca19d73ac0f5bf11ac
1993-04-09,334413,cdcf6528ea8e14f4275ad0a060673deacb0d5f2ce4b362055da77f211fbc6633
1993-04-16,325153,6619fea7a8812bac66e9c8b63a00fae159753a853ee485f9f8d47a97dd833645
1993-04-23,326248,df93b7773a53c49f717d9ce8ce2d44aa26939d2f1ee5b79a9c6562b09ccabce4
1993-04-30,328945,e3b9f786c960e45ebef61e817012ef353a3d9c14ff6201f376174d1465a34acf
1993-05-07,329635,af31a2802532d1b71c81f995d9f1a6644e851c98344d9f5b422ce97104f22293
1993-05-14,335087,6bd18399fc67c6d04251528af176465a2eddb1ed851dd3c126e30d0bce17e09a
1993-05-21,338201,a5fc6e4989c02ccffefede3420a498b996fe72892207a0c50c28a2ffdd6fd446
1993-05-28,334383,bd7226bbf6202af2ae84d1b88030731fde800fa94cabcddcc43e95a5b332ca2b
1993-06-04,332686,a2024d3dcc3c9198bea52b810fc4288a340a2abfeb385cbd54394514dd1710bd
1993-06-11,324772,ea07444dcfcae56b87502d6ad1ac6566462f9ca7ea3e236ee1b3a8fe00e11237
