period,stock_thousand_barrels,source_record_sha256
1991-01-04,307542,be2d1e1a2c9305fd0360f4f601fdd07ab502c6c635b9d04ac9bf733dffad42d4
1991-01-11,308440,c76dfb74a8809dcc714020cb6cd0f9ab3b1a45b1aa1d804825d034106bb6b4df
1991-01-18,307051,4b54baa75092c24556ba20b47b797f9cdedcea5bf6f61f96e4c52ddc926d1b91
1991-01-25,307043,f8a47c42a9321ff20dc5db5450b7cb7e2079c8c9f8c96f865f2bc353f271c104
1991-02-01,310149,4249e6480b292859badafa8a6e9822b04c01b1a4fcc9c4f71cde032b25b22e97
1991-02-08,311359,d7cc00b1ce51cc160afc8e7213adbadc2eea66f38b9ee483d94b443dc7d181ed
1991-02-15,317278,954ced228c99efd017bfd9a7caf116d9edfe6835fa91024e2a0c3938ca2c65cb
1991-02-22,316183,fec74937cd2b8e6ddde4e3412ed18149fcc0a1423eb082c5baf500eb0f3de288
1991-03-01,315962,e39758f0b11ea99ba813516f3f99f0b583f7f802a29eaaf8af65fcf0311b1ff5
1991-03-08,314290,99a823d2324b4e898a5db0994bab6168e7ad35f41271532b92b8d5bac58241c6
1991-03-15,320665,e5bd78b122859957d2d0db58c0dc135acdc80fa61a446559e385e07fc150d6fa
1991-03-22,321538,1f81a99d1145511f2d84c026c5c3068ed5499bf05ae12afc9be25ba0f5cc4884
1991-03-29,326275,bfdbb410e80508237c265e5a61e246b1102104da3a0a19545fc344a94c34029b
1991-04-05,321264,44e12395db304a54cad3304c7aefc47cebeb23e122e931d53b91f36635839973
1991-04-12,325762,c09b2bb877423721fecb40a2fc26aa1149c0c1444b16726a8ec55fb8c8966d1f
1991-04-19,322676,dbbb0e67ff1750645f4155b8043a59ede1d0e0af21d10278a0b2470e15db3df8
1991-04-26,328220,eab8dd416655eb64e42221fe0b69597a25cf9a3aa8932aee861853d8e3bea813
1991-05-03,324141,4bfc362a1d47b74b454bdae76a52c11259b8c70cdb12ca2fb5b6910131f84a21
1991-05-10,323906,920f0c97bcf68d9a136c49b9b1284904b80c16b98a6697e7c57e83c8af77f540
1991-05-17,329898,94300047e29f7bdf20347570118b947fcfebf8085bee5faa8b4a8d8f3ef7a09b
1991-05-24,329325,a0452155b5e766e600894e226a8e7ac034f8737b880832a66a0f368668b72279
1991-05-31,336202,137b5f0ce980fb15a10769b7048638f79ff505118d85bcfa319b68af3eca03e1
1991-06-07,337008,682bef321d54f35766e2138225b5268944d7186b920e9b586d6be0f6c079f976
1991-06-14,337807,cab059e175311d876d869f75e135358523cb49db712072f76f951d7868888931
1991-06-21,336429,caf415cab317d2956c8b6655f28d6621086e53171a9e409d914b41d6441395bf
1991-06-28,333376,b5f74ea0bcda0d7e3a7f1a9de30a2c545f98515f7637bf9e823de7b9cb7f9d96
1991-07-05,334579,30cd670289da5f89e546f5aae50c43b2e85bf2b6bbdb4e2776cd49a206ada69b
1991-07-12,333524,7980320e2897159d65c97941c9ae43666b346b8b1231401bbec8fe05dd8b106a
1991-07-19,331739,bfb5375dc46231374293587b3c50623ada85941a3a3527a90d9e06c0b5c58c9a
1991-07-26,327970,74747d531113960b44463f23dde2c328fcaa4f38417b2cc18536677bf163669a
1991-08-02,328659,b1d1ba8380954534735302e42b39096879c3dfdfd7bd45f0a88d28ec1d4744df
1991-08-09,330373,4e016e97c0bb1647f441f298126f43b8382000e3fdf11ffed12f0bee6875ba3e
1991-08-16,328440,e0bb3e52025dccf1d8df23e47df108b299b6a86d2584aeb7d5680eaaabd42249
1991-08-23,333744,9738a78b2a4b1878fd7369ce1aa7bcfa9e4de5335c84f45cbef04fa3d8fac715
1991-08-30,335646,1a6af7a9854b02c89e1b24d8565f0ea5db91df5abbbb345dc8615c371c2cd0c0
1991-09-06,325886,31524dfcab02c2a97ee7e16aaef2bdb818bbaa52bddce6eb15c11aa1a7312c6f
1991-09-13,319319,662bf9618480dfffc3604774de3ae6bdcbf81574925ae0ab9023c10a34dac8b9
1991-09-20,319450,dbc8e5ab66c3594360d0cbc880e0bc29a99a7329dd41187b98760d7d9d0c91fd
1991-09-27,324157,6e85d122e3c807bdc593e210c5a063c3d0288a559503a1787c6b9d2fa6222aa1
1991-10-04,323069,c3b3bfd6dbb00c54ff3ed5eec2524fe2defe3367eae47133d12a3fdade8414a2
1991-10-11,326402,fb688d3b2d6f72ddb9441bb6d1d73f27f83d5689d9b7319f6a5aa2ba548d2ebc
1991-10-18,323942,048d859419cb80796d465198896fc2b1e3f85ba5b19a3dcef32e54cc36fbb142
1991-10-25,332763,628d64fc2c6d4c801f7877b242a9b8a8cc1c80543c4f38347d62f795a138efc2
1991-11-01,326645,f330c9a5ea6b0a2e271af1d57e1651a990ddbfeb45bc1418616933ea9c1a2bd3
1991-11-08,330460,e84b16d87f732adaa752f8ea20b4e14d4a4a8a1ff537789cd8dc29c6ff767299
1991-11-15,335596,79aa45c4f429f6b69c0f01ada55c7744196acb69099c8e51ce8612cef02f9566
1991-11-22,329588,c47ce658fdeebf4dbc4c391fdc4e49dabec292132b06fb9a306fc2c29d515f50
1991-11-29,324131,0690034e9267545a956939434699a070644b3c301ddbc6ef20aa30ba7b8fa5ed
1991-12-06,329127,78d5333701a7dfbee0b5476e8123516da9e15eab391e09580e1128f97879bc15
1991-12-13,323089,599e2a2dd3f312f52ff647a1530ac71aa5601581e62121b532eab319c9334a58
1991-12-20,318937,8f3c8b32e46fcd21221f4a8e113e35ef79215c710c7fce017c6b37ac5be82194
1991-12-27,308857,3a68ed4a17d896b2c9340e7a3c50df546e71dad5491aea74bc30d41d62bd7256
