period,stock_thousand_barrels,source_record_sha256
1995-01-06,314560,62734d81fb8b10d113677b295efd20ac36f257555551fd0e662160d4eb765f51
1995-01-13,313278,231cf3ae4892a1a2a206f64fe100f8f57c5c2cfbf3c75eace0b972d2a952feb0
1995-01-20,306864,f336b9ec208d80ebcb15150e0aea564d2938bb27a47e91136f12e28b0efbec18
1995-01-27,306583,19c8e9254921de7ab57dd89fe0cf1ec9ce124cf3d0592b113b0db75172476678
1995-02-03,309810,b2411cc937d0fc2e2a88494457520e1d0be9f2ab2eb180b787a225e8e0bf7233
1995-02-10,303476,95227e86f012fa52a4ef4844d28edd86984059fddc436c8a884c51268e53c276
1995-02-17,310839,b962e9c73540a87870bca36f0a86b3ff2d33fe27c93b1fba95763758e4c2921e
1995-02-24,305268,b69df480e00ad256bc195bc4dd019ee3098375c57f4e9ba8f9db796a16ef0d95
1995-03-03,308234,c49ef09a354708c895cb919d2a4f1df35b272973bf63669a86cb89b40314a0c8
1995-03-10,308719,a233190600295e3a14b8e34471252f9fc494aac3068831b059281d099018d3a2
1995-03-17,309258,4531d5109ea24a8d08c6591b02f16c53a5a5bcbf8c62df5cbb6c6eb5e613eba8
1995-03-24,313308,646ac1853bd3313efb721ec0625a243cda6085daa32f9a568f07fa4893eae58b
1995-03-31,321069,debe5ace8562a77957f8f84697272ebd593523aec96cd03b123df8ea525384d5
1995-04-07,318266,b5e2977e09e369fe7380784e53ef04b1398e50368cf073a58137a5f656105955
1995-04-14,319450,f9826e99931e431d5741b11baab0d103e2aebadded3cfd5f1a385ec6d56446be
1995-04-21,322472,6f4910cd807e5e7f531ec1731efaa6f513b0e8e90c01b3fa83b5049e0f5654f7
1995-04-28,318365,8dc9536917d3f2ba3588b59325a1aa1e78eeab12417488e60575162f7dac5370
1995-05-05,316444,7a22aac9227b73f692ee7d7cfe97090a4bae5b82cd18440a040798ac3f38ced7
1995-05-12,317267,9e5f85f0e7821d2e01e819f296aa09ae189b632d13b9fff2353f509db4ed6bf4
1995-05-19,313118,2fd118b4bc5b98cb600ab6716af659d03ebcfc99494d52e2be9a3500f637c960
1995-05-26,310099,10c93eadd360a4c08383b79ae472ee4995d1ffdc5698efa42ce5952abb9dd58d
1995-06-02,307943,51d3945efe0eb2e7aa79535f89f78947c8cbe9fe1a33f1422fe4f4114075e149
1995-06-09,307390,0fe6568f4764cf741baf0dbc3f747655c54534b00d452c6a23963a56ab1584a3
1995-06-16,306901,f92599c38d93bd31a2c066d3f5d8409a1adc1990686342373d175af45e165955
1995-06-23,299434,2995f188a8300c268d55e78dafdb8fee69dd18c03bb64e4bca75eb4cd781d7eb
1995-06-30,303160,32a09bf4ff3d71ca1fed340b3428c23b0073fc4dd1c82397776464313bdf72be
1995-07-07,301985,fa2ca93612ea2ada703c84e6fba3d77bf83c595a7cea96988e90685bd3c8b3d7
1995-07-14,301968,fc611566e2968d686f42aa1a3977a30e0946677d0cca986ea8406a4a43c60823
1995-07-21,295085,943096d92e24f45ce4328be1b628e2fd4c008e7233b8e16d151f29fac45d64bc
1995-07-28,298034,10b7a79dc07681fc14e2350faecdb332837e1a4d0db055b9ec98dd015417515f
1995-08-04,291165,54e7771027f090fd032ab3ba82e061150cf7fc8874c2bc796e9596cda33d46b3
1995-08-11,293670,642333a8b48cd39ff0132c27c047e93163fb25a93f70576caabadc42c759dddf
1995-08-18,286280,a91e24c3af6ccb480454f3e8c1483c454d5b3901636b30561ffebac5a37e1282
1995-08-25,289233,82d1392f35c4b845e088ae164d3d69fd4ec61fac17bec4c2e2d4f8f01806224a
1995-09-01,296654,e01664dfae7e92fa340027ee07ad21840dffcf36156625c4273223ffa64fd34b
1995-09-08,292052,3b1edf398076ccb768e534a39af521a7ff17023f42e677941ab044ec2476b94e
1995-09-15,291145,4dcd5829659ada9a01728062e0c0432f7920e9a18153b31cb9b8b2f173a42824
1995-09-22,290595,df2c1f8b732646e463faee5a6d423afa910b70fdb47aa07e0df54fa3c7ededd6
1995-09-29,285540,7b2c9f267d8b7cae577458924a1f7de3834ccc16de60d60b7d20affdba78c7c5
1995-10-06,281156,c7becb204184b8a794389e61b8853c183dee4e6881b460090053deae7b298f74
1995-10-13,281131,31357d5e652db20e659941b38764bd0342cf3a5f823ece62b4ed4fabbf7835c2
1995-10-20,283307,5c7faec877d6b1e1defd58f25f512d64fcf823ac4683991baec3f4409ae23a0c
1995-10-27,284831,788da6c55b96e08e76fc63a2c4aed3cc724c2f61cedb114a80fc47c862ccfb0d
1995-11-03,288122,f963831fbd0b02dd380b568ec3f1cdab6ed97944a2412fc93e29dafff8061aa8
1995-11-10,286496,189b65dda989667d0c2806874e06295b9b56ef22342254e01315528a03cd3fd2
1995-11-17,296105,805bfa784492d3b4b0e37ee1a0dd6e7acc0d73872de4cf54b3edb71c17540e80
1995-11-24,302184,57e4deee99d756c6fedb3e748538dba6ea00d2bd9757ae1bfe8c650cdfec87c6
1995-12-01,299072,6a432e7384090055927962c63a78754bd5e29d79be9fece0b207a831f846cf75
1995-12-08,294812,4d7ff8f28e8e8434241106f5d818547bc3717f943f831f7e5040a46809f8406e
1995-12-15,300674,bb5f34ab0e4ff72d63ef61199e4af1487a02d5ecbc32be55193f106800415724
1995-12-22,294817,a4af8b6150f2c1954c6e4eda6123ae1da01796444326f15a31767683448fc4e7
1995-12-29,284591,bed60df4e446f65d9bde36abb33dc8fbe77bcb4e9e8976c5c198ab1409777206
