period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1975-01,52.1,available,,,false,90dd1852238eeae98e653bc7cdb4cfa75cfcd86139879e4bbffd762a3a737a89
1975-02,52.5,available,,,false,d751631155159a64fd4f0bd7c144b05da7e3eb1af4c9e7eb147c6eb0e0e6bdef
1975-03,52.7,available,,,false,a1044badb7dbe6fbcf8df70d792065c59d29547f37573412dc3affa09f1243cb
1975-04,52.9,available,,,false,1b4a45aaf0b909a14c207a42f6a908deea1e0fe613db7aba394689b8ca620a39
1975-05,53.2,available,,,false,bfcba133d81a26ceb387de913ee69272016526ce1c44dc341063592c34fd3f83
1975-06,53.6,available,,,false,1e90479a5d959d7d560e762ad8c8d77af260fd796fca2b76c201d8b883bab0c4
1975-07,54.2,available,,,false,9ca1e24294e1809cef0c2a69927b17d530e66c99fe99b16a1a2f966e3388acb6
1975-08,54.3,available,,,false,6e6c6d3deb6e996b459612cc1d2627a839f03108f094af5ac17cb8022651b5ec
1975-09,54.6,available,,,false,bae1a48a9d76fb7b687fef0f59a1ffb1dca969bed32ae74302c04917f0045df1
1975-10,54.9,available,,,false,48015a82a61a758554a7f27a22b2dfaa28b56ec3c5f13069419de5156a959db7
1975-11,55.3,available,,,false,3972dd7bcf9869878a5334f9c3f6276c41b37df3f8a536fa5ab9704e434faeb5
1975-12,55.5,available,,,false,9518cf2bd7e2d02cf6c86acd7136d4caa847afd07af09905339d899e089a9675
