period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2002-01-02,null,null,5932932561034.54,1,0113bca75ad418d5a7994a97bc8653e961af7813e6f4f306d7349660ea384f6a
2002-01-03,null,null,5919563782669.47,1,9495534985a10e0d2ae1bd63f4240db55b225851f60238844a04d1222947d800
2002-01-04,null,null,5921467512500.89,1,7144d1cbec8809586d9d7c557eea571691033ef7494fc899afbcb25e9dfd5f85
2002-01-07,null,null,5924738684916.15,1,9a6de434571ccdd0c04effd8afadc533b3d8d8ffd2fd2da32d7c9f85d7dfd783
2002-01-08,null,null,5925648406543.46,1,876dfccbe223828149560ab9ef3d7db3c2d010e4148a00decde8cd4e7a4c2e3e
2002-01-09,null,null,5922364903891.00,1,d6a945070c1143b22a8c258c332a24f94f99aeed0b93248a953ff670d23d8beb
2002-01-10,null,null,5917637517914.60,1,0369ee2913fc7b405ec377323055e2b42d3794b3e582a62a6a8b59850fea472a
2002-01-11,null,null,5921569434218.62,1,96a1b69869b327cb8c48f6380b366c7b0c7f3434006e9d4b2e06c498b1d118fd
2002-01-14,null,null,5921841296537.81,1,d68bfb560024847701ac527227fcae09bba2603821231ef338e15831939da88c
2002-01-15,null,null,5923667880473.11,1,a50f2520e52bf8b7a347c06c5d982db5843f89263aa2538928ddab8624412b28
2002-01-16,null,null,5922998744318.79,1,4e72eaedd1ffe8c29e24193e6e4fc2e7bceb5128ea6692b4208906803156b8ef
2002-01-17,null,null,5921329269992.48,1,e8bd43a4b4289950c8b99b4fd0d25a1e50ed9147095573f9f29f931626ca532c
2002-01-18,null,null,5922321839074.39,1,d0d88752d6080e0951b76497fc75aa1c0e3720b30c785049e359642d63cd4cad
2002-01-22,null,null,5924540106802.70,1,3f645f8c75a00cc225d4440eff6ee53694f39eb27db62f1a920d0ce596f7aeb6
2002-01-23,null,null,5926021548395.36,1,6e9307686f1841473b0ea66000dd4988aefe979d734cc77b49d38fea334cc3d9
2002-01-24,null,null,5924086349662.89,1,2ad2ebb4168a81ec8bfe8f70e7b0b50fe569de2549cbc26b5eb737bd6850a064
2002-01-25,null,null,5929423317353.04,1,58065905d1f4d1ce23ccd05720ad9ce14d1c28f024f4b6d5ad4497eeb9ea56f3
2002-01-28,null,null,5929295811441.63,1,85f94fe5e7d874d1be0c5b9cb44687c432fdce7017b0b83f85e546fdef8b2ae8
2002-01-29,null,null,5932136522924.02,1,07876520750af3add4dd143ed7fe423d948430badab1043b5361bc24ceabd1fa
2002-01-30,null,null,5929429748403.27,1,8f9cee954092ca9f1a8fb580377904124a5dbea6e1ac759685b1af882985337f
2002-01-31,3378924426706.66,2558304316769.61,5937228743476.27,1,f74e5bbf8face2ad3dc6b5f129fdfe9f3d40583bdc68f35b2071fc578cf9d322
2002-02-01,null,null,5910983893779.23,1,373e8d63ccba4a4930ee2e1f66ff8b897487d9524a4b7b4b3bdd233ddfd53dd7
2002-02-04,null,null,5916230964734.03,1,6073f6ef7fb9ea7a7e878140a821d77a25d79e2d15bfa59cd51a9d14ce785c51
2002-02-05,null,null,5921591683471.62,1,8574e391bbfbc111b9ac2bcb3a3f08753d58107ab36060c8dd5e3dfe0d86181a
2002-02-06,null,null,5919541743268.34,1,c2a6ecffcce5ad5718a3fdb56314e342ab8cbbb81a9778066af7115bd9428843
2002-02-07,null,null,5927706526358.33,1,ddb19af2fe2b6d6db17548376d6154539a80e04009a7910906b8781fbcfeef06
2002-02-08,null,null,5930243480686.36,1,e284ea531bc20b5653dcb10f9248af03dfb400e80c1ba7c30004a6f89e482c79
2002-02-11,null,null,5929986106157.65,1,9dfc18c579414d5fca664ead82637dd54cfa073d79bfe0137901653fab3e6c9c
2002-02-12,null,null,5933095708171.14,1,d92725ea21c8058b8c73edfddc7649a8892cf540b6b4a751eecb877f76517f52
2002-02-13,null,null,5931016018914.50,1,de2b3851ba4e1310c4737c73576835329ed9b5855654bd98754eb722680043cf
2002-02-14,null,null,5945006500796.26,1,4472acc7fd62eec2faead5c44f0f518a69e120f7f310fe1e83ce25cec0c2bbcc
2002-02-15,null,null,5971883709164.78,1,51b0c7cdd706a0c2e91b6feaad580a1327b5d02eb8ff40b5fcaa46090ce470e9
2002-02-19,null,null,5973692189581.81,1,3834e2977ec151efc7c664a52fb114d8a657093117c4718a3c9e7d72fe6901a1
2002-02-20,null,null,5977405934060.08,1,a92c2d72e32fefe119ed21fb6d5897cdb45215bc62de66c26781ce018384de65
2002-02-21,null,null,5994326767988.66,1,d9fc070a23ade2e17d99d672e9e0bf039ad9ec76afc1c778a4b20799949d7f2b
2002-02-22,null,null,5996512013083.82,1,c166f58a916589b75f167564eba2e7a5395defbb7eab032753ca10c3ea9bf97c
2002-02-25,null,null,5997270977826.37,1,2b3a5a25f2c23c665e3272c1aa3b4f1ee0382f9a760099b1dcd233f981ced8f1
2002-02-26,null,null,6002734772404.52,1,63319979f518a4fa19f5f1f6192d1aa7ac626780b31899d0151be58ae67cd0ee
2002-02-27,null,null,5997588652769.46,1,5a54e8d4cffc1e2da30648c354ba2d3c72186e317d224cdbdd8daf735a914a5f
2002-02-28,3442243757040.41,2561209259543.44,6003453016583.85,1,b37d3130b42d1b7959db7dedbf17eb1a9825906aa0f0fb8c6ead8c5a247769bf
2002-03-01,null,null,5977010131164.00,1,435922693e7c330df4607c4a7f33aeafd94c3217f363148188b0a79cc2f84345
2002-03-04,null,null,5982635088505.08,1,25dbac1866173bc9df7e81d342315ae5ca56393266fa08fc1cf8c4f007c3451a
2002-03-05,null,null,5987408856719.35,1,fdd8a6711a763c4959e11cb6b6af2b79975fce8fa3c04ccaaca9ae48bca92c75
2002-03-06,null,null,5985217591986.90,1,1a68a27a6f85efaeac3b3456454b5fb011348d3fad5bc3dc4f561ad046d7f3d6
2002-03-07,null,null,5991318519771.93,1,09194a11fbfd5b32bbbebd185564ba2e5b4498cc631a39db14d873bc41c25885
2002-03-08,null,null,5993758200456.19,1,39092ed32503aa2db5f62a8e324f77581aded6ca052e7faf4c6c5a9a60002af0
2002-03-11,null,null,5994139115503.54,1,9d1984c75745e24dbf0e3b08df04fe101f249755285a57a54cf4a40a0a3883c4
2002-03-12,null,null,5997795870635.37,1,9f3fb1bb583790a6e7fe8eb888bfe1489adde45e8ae221fa2aea863da151ee40
2002-03-13,null,null,5995411977197.58,1,c4be38035b268a13bf89d9bc51baa359b696660e8a6e429fb12afa47ba7a09e7
2002-03-14,null,null,6002538253520.05,1,1ff12b224dba27fa4c1bdd2c4da752f9a06a5b28ddc6f41d89e89b6f52275de6
2002-03-15,null,null,6001360667275.42,1,1921d0f6e3a007963d3cf27980c95a9ec3b8c789ed87b0da1090ce0c6f93d339
2002-03-18,null,null,6002882546420.97,1,f41d34fa12052582e3f1eb580a30950292f83d09bf9d9c9558c09fe4288dec6c
2002-03-19,null,null,6009910180252.69,1,469043e909267ae20f554885832357e705631b8601b56df536b5a5c919a0d466
2002-03-20,null,null,6008225142348.45,1,77d9aa5a3f3ee7df8d12b5f20d44a6c2337c0746685a80af83631a8f17f4d672
2002-03-21,null,null,6008707729579.59,1,d0d9101e675a5f78c30149768a734d7a0bd51e7482a9c93b6ed310f42f51c18c
2002-03-22,null,null,6008873223059.17,1,9f5f8ac83f874e63a0ae8615f9606b58d720e7c320a0691083bb27562dbb01d3
2002-03-25,null,null,6012312788802.00,1,cfe659dc03c4a63181201ec5695137f80a3577ae7610ac341d59669c8d6ffc7f
2002-03-26,null,null,6014923655339.27,1,83bcebc5e0d75d325b475ca73bad0111e6ecbcbe6205bb2c8e762ca369a67fdf
2002-03-27,null,null,6013120466374.43,1,79a3081ffd0b0effd8c882868d8c6f933c5b0a1abfd9324fd3bfcf35a6485d08
2002-03-28,null,null,6007589462577.35,1,eac9d02380fe6e431377d538ed4762c5676042a0ae48c8d4adf7885fdecc0e56
2002-03-29,3444137028277.33,2561894577988.05,6006031606265.38,1,c8e8849935e137ea9380400bfc2e6ee5e8bbb3d6e5dc347f98a1bc7d2eda48b8
2002-04-01,null,null,5999311790413.49,1,c6a423e395ab77c48656718bc7eeb79a9b72ce16b51cc6a8d25c167646c89261
2002-04-02,null,null,6005511463777.25,1,5167b25f540d12fcdf78aa8e0f353232c47c118a59853eb5c53c123bf673c301
2002-04-03,null,null,6014197668665.29,1,1268375f5f6f5807f76d566a51ea966b412c822552047aaae8a372a6b7b26d3f
2002-04-04,null,null,6021017363339.55,1,a3368608b8bdcc9f74995c3a59a7a76873b484b7b5ee261b3c954d015d815dfb
2002-04-05,null,null,6020970857706.62,1,0017c799004b52148cd97c77f471d8a81f1d903acca8682d45fa6e111ce4c95a
2002-04-08,null,null,6020831299342.10,1,253c3d78aebaa1883e7851a82683421bc8ce6018990c95adcfdefda2eeb10f81
2002-04-09,null,null,6020784790058.45,1,37c2351ad46094b1a52d963e640bb0b287ae510235bc69e690820b015ae04d34
2002-04-10,null,null,6020735519021.84,1,66982fe0f78cc67df4178d0b0a4ae987fc6644fbfb02c3c1ff98e95818e47e0b
2002-04-11,null,null,6020911043558.80,1,166314b7dc0ee1fbcc595138781d7c04075f477f5a4d61b6d6b9b6d755cdec7d
2002-04-12,null,null,6020864443381.79,1,c0ebb6d78fc10b4ab073e4b55ec9b1f6b08efb0f132e1c0f3afc1e5e2d7c820b
2002-04-15,null,null,6020720533307.05,1,f1067035d10a5c6e101be4ea4f25c14d53912fb251c05a1bf329cf7a5ab0847f
2002-04-16,null,null,6009070654503.89,1,4494f583476eefa065764e4ef79af3d16dc0356e4184aefbb5e61a92a7a01168
2002-04-17,null,null,6010533726962.73,1,abfa1b931aee3adef3dad028ef22248699ddc27d22ce84496776338e3afea013
2002-04-18,null,null,6004323827172.06,1,8bf6a4adaf0c13b3c081cd36d45ee5d416333459d2348d2affeca442f470a2a8
2002-04-19,null,null,6005161158767.37,1,9e3c8b7fe350232f21835941b389c054ea1436b24e5bf3dc82cdf54f4ac10c35
2002-04-22,null,null,5983662934913.34,1,61e73e336f4c570f8820636e8423cc21456e873e5f7e0e20874d1cbd6e329410
2002-04-23,null,null,5990551754639.13,1,a94eea0c7b5b8b5c04b7dae47f86e7febd01ccf1941fe1ad782e71ff357fe995
2002-04-24,null,null,5989711366487.35,1,bc71a008e9ac40525d1d72c0d6ab63863b49787b539bfadfe2ca10881cc1a5a3
2002-04-25,null,null,5974748781674.22,1,c4e04a028e39ac89d15273d9cc5100388aff8ca6f4b567dd8a619dc310cb842f
2002-04-26,null,null,5974913746220.04,1,27cf1ea36fea1a30d3d307c6969285bee0efb58357a83d39aae1149bfd9a4d40
2002-04-29,null,null,5972996406543.64,1,c93f222733f6c6ca8e71b5ca76c2d39a99af3492e9e69506f316144e11296007
2002-04-30,3402336886067.70,2582340471146.16,5984677357213.86,1,c715baceced4e0a9f594d58ec119c6913ca7d3a8e8ec33f96fdff9f6dce565a3
2002-05-01,null,null,5974320868797.23,1,3a1962449c7c2909a9a92c82d3db187bcd8ced498e5ff7d586bf4b78b1eb6ac3
2002-05-02,null,null,5979288646755.03,1,a20bcf5b15617456b08cf6e7fbea746fb9bd9dfd7d1622245ea29872ede76cb3
2002-05-03,null,null,5966885188391.86,1,77485718c320908c07b1902d4a9f23b501c9e661e0ab4ab1f3c2030045bfbab1
2002-05-06,null,null,5969691431266.78,1,94b5a8f176aa9c5572c3004485d3086057db5cb099d5dd179e78b9d5ede62342
2002-05-07,null,null,5973527635269.29,1,3498dc2f857311ca82813e334eac14d314a854d626b5f7739594f329a56daf7d
2002-05-08,null,null,5973205194045.55,1,c82073b5ce47dbf511e903ff6fc4bb0c79fd6b17a54d22241edd1cb1a05834f6
2002-05-09,null,null,5978218818210.58,1,254c7fab6c47ee0ebe7b5dcbd6c46a822f4209ea60c0549f41c194c3ee3368b0
2002-05-10,null,null,5988911662755.21,1,8d5058160e494b130624320aa634c95a326aa317ad095bd4a1e8b55047a30f66
2002-05-13,null,null,5989198647537.89,1,236752d0e05dd1afaa20e4d72e77b1fe1c0c46da40280185687c6b7c57079260
2002-05-14,null,null,5990414639076.97,1,aaa80807f1996502624dc30cc87b7839db7f4a8a26096b8318bd130c59688387
2002-05-15,null,null,6016580911847.58,1,28860bbd62e057c109171ed436695ca0a2d895a25a5fb0393f8d7573c825b146
2002-05-16,null,null,6019475513420.98,1,34968a39621960026ca0df0a3b01a5815ff680d08a4662a63043285996f547b5
2002-05-17,null,null,6019432256973.92,1,6deb3c46ce37030d6890323095717e634b3fd8d9eaf2ba2e210b0ce69ae2b602
2002-05-20,null,null,6019304226577.31,1,1a990794221203fe89408ced88b555beec24e1fa73cb13b57586aea20cef2d9d
2002-05-21,null,null,6019261264823.37,1,1dedb18506f950b6aa51ca4d9370efb824c3727c924c1b8bbd0ed9dde4263f37
2002-05-22,null,null,6019218593505.56,1,c7b018edbfc049f72ad0c72c558342a423045e74eb19e04a0f58081ad52235be
2002-05-23,null,null,6019507628998.81,1,2fc39b56b56a8bbf501185fc0e239d6ad1a48a9bf47ef7aea031049a49ecedd1
2002-05-24,null,null,6019464546170.05,1,d4be498cf5306c1eb8e63f6f75025b003542ca18e5a36eee2910f726c274d11e
2002-05-28,null,null,6019285474355.32,1,773fdd9cba6c6df013cf973d9a7dfd3bc0fa0104351adf56005e989ce8167b25
2002-05-29,null,null,6019242388040.06,1,7d5d71b8b99c1c421cc0fece9a3b05bb4b09e0cc5ee3dbf0e4cf92966bdcaf12
2002-05-30,null,null,6019527986314.02,1,2d34b0b48c95237f97d2e6be6dbea7f13b0d924d962dbe2bfefa70ea3261b7a5
2002-05-31,3433836481390.91,2585495830856.64,6019332312247.55,1,6f39fbfc99ad0f28ee8b80455200abee7d514ef417dc8506c75437f7089fd4e6
2002-06-03,null,null,6019104396995.61,1,f711fe78c8ff63a606cfc994135034ff42a22845aea9bf325dfb4b5dc9af003f
2002-06-04,null,null,6019060342413.39,1,0b21178a89070004d6b3e0278462e22c5d8408589fdc42913a51e7c4cf7a643e
2002-06-05,null,null,6019011103766.73,1,58ba10ffb814fae47841c3668281aa56de6f40074bc1f26ac73b05b0523b320a
2002-06-06,null,null,6019291726873.34,1,97b43c888d99514fe84da99aaa53517df957d2fbf74087bf9ebccddcb9e66779
2002-06-07,null,null,6019247621708.75,1,1a7890c1cc4381492d52e375d57576dc7d6c157d575f60f24b950bf45ab27c5b
2002-06-10,null,null,6019115301642.58,1,5162fe0500e0592c65783ebb6ea854e6c1973ac88a25b27ca7581b89194cca2e
2002-06-11,null,null,6019071198788.71,1,5f3f401b2278becbad62a7c18a3f6e61d102cad185eaa904d052bdbc59062444
2002-06-12,null,null,6019033185532.18,1,6825727b3440fb49f339305798cff7e4315450a396f954b0ffb3434ec10463fe
2002-06-13,null,null,6019306655544.30,1,23c0bbe0ccc6d52403c9ee43409fac19b679f58b4bbd39b33675050cdd58d4ac
2002-06-14,null,null,6019262699735.47,1,986812a7dead248180b72345ec918ae4ba473c49ee5915981bf788b8dd5f83bf
2002-06-17,null,null,6019121181473.83,1,671e8539cf7dd7564fb3d2e4067a1105120f354a1da0bc00f3536f5595dc506a
2002-06-18,null,null,6019076951481.93,1,26682a45c7d0d86a36c41579f5df5f7d9ffc16f06361532035f740f3d2c72847
2002-06-19,null,null,6019034010971.33,1,31f7cb1664a613d44f7aa234f18f7aafae687fcf77340fac7c7f44cc17e50ca0
2002-06-20,null,null,6018747499787.80,1,2eb4e014b16f40bd252de211c3f7346e1e5a70ef0aeb411617916b3d03d91915
2002-06-21,null,null,6018704427096.91,1,bf66d4620f75e7fa9bdd00c66ea696dc32b8a4b6e9b874f01e10cfa4f973a656
2002-06-24,null,null,6018575197610.10,1,ddf8587240e88ea65f43d6db062d66df7ff8fcc1700436300cc62048b34522af
2002-06-25,null,null,6018532124630.77,1,a46f7105fc033665271e2e3166f1a6e5f6bbd7d70d530a7deaf158a260e5652c
2002-06-26,null,null,6018489051398.77,1,c0df6bd636dbe9f293d2109080b5f99d37cb5596964a67ca869d650a3d34fd7b
2002-06-27,null,null,6018752489419.85,1,e0c6efa8269b7d12ae4886b37acbd0b4429313605bdad0f1d22fecdf7b5568bd
2002-06-28,3464147372780.82,2662321387619.66,6126468760400.48,1,6883e3367d0ef68396672fd23d9bc1ab3664819210d88791d10cea0478c3cda9
2002-07-01,null,null,6117106533104.73,1,2188735b3a61e732b16a8f3a05894f40a07e06fd0760253dd402bbba056da716
2002-07-02,null,null,6124073516137.05,1,60657f9f6e3f70fef84aa2c136c1703505ffdbcac30ee259e2b6e9f32f9521e3
2002-07-03,null,null,6110412345649.01,1,c0baaa3851524021dc327b1df104f65dabc992ae3bbf806069d822b73bdfa2d5
2002-07-05,null,null,6115735419045.29,1,7ca3c9c74f65c7b266d64c963c4c1a8ccd7f4d213216db7b278cf10625dc721b
2002-07-08,null,null,6116271961643.33,1,df83d4b7d2c0513cf65a5957f74a493382d787e409ce25659f713a4b7e079f97
