period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2019-01-02,16099394138446.57,5844503368683.11,21943897507129.68,1,c0375edd6f28989d89364713f3076377aee1c60033a0307a432e518016b386f2
2019-01-03,16089741562651.94,5839516484001.64,21929258046653.58,1,7bea54fcf5937dce56cff3e1dd15188f21154ffab36cb7614a82e58a273f9139
2019-01-04,16089616354639.65,5842349844734.29,21931966199373.94,1,968783666e6cd1e87342935041ae355ba4f330fbe1a1bc84e3cc36de00342087
2019-01-07,16089278704356.53,5846199780170.58,21935478484527.11,1,498580253d2135b4ff62f062867a5819b79cacaf0ebb9e69f2ca1d8fec31ac0d
2019-01-08,16089594108500.79,5851842771192.90,21941436879693.69,1,65ea6c0b316de6e16aea5f3244d387a54f2ea9cda0cbeda3eb650f976ec7979b
2019-01-09,16090155376452.81,5840039205933.33,21930194582386.14,1,40a3c686143f05511d7e1e1a8bee83dcffe1ad5efd00715cdb61edada25f885c
2019-01-10,16075112310239.88,5842491571048.46,21917603881288.34,1,cc3c4af46f9b967f86a44071658a0cc8d03ebe5e1210a6f628025fdda13d9c40
2019-01-11,16074862934938.64,5842296376035.94,21917159310974.58,1,0b2d671eed739c60e91365a09e4ad6e5b5167c04964429a560d5ad31c77e953b
2019-01-14,16074286709142.08,5845707064414.69,21919993773556.77,1,99af062b671d2200620c6d8036433347ed0fa2cdb96ca3d662bb23d6e6b319d9
2019-01-15,16108759021618.66,5861210551399.41,21969969573018.07,1,19e7228abf214476fbc25f7d07017e412c4509fe0421f1966d2672de46af7492
2019-01-16,16109322798991.54,5851088485956.61,21960411284948.15,1,a83b7528485799801bdf7f7d42109225b14f2d925dbd0aeb67cd216cf8c935ab
2019-01-17,16094254762729.43,5860517043390.98,21954771806120.41,1,76b4a8683c9038e2ca88429570e656697e10fffe4dc09ff154a309684447aa65
2019-01-18,16094081724231.95,5860817035053.41,21954898759285.36,1,237bfb9b15a0dd359f9ff4cdb3749ebf4e193f9301b9fb68f20bc68411cb0a9a
2019-01-22,16093082683296.82,5860077426781.43,21953160110078.25,1,cb387ee455fabdd392aabb4a5da2b36d726c59a76b39613009c45508cf4b8d2e
2019-01-23,16093085371606.53,5854710494886.25,21947795866492.78,1,c18ec0a1b6dfc832240c43cf0c40fd52459a67011192d6448f3edb07d6a058fc
2019-01-24,16084129360530.97,5857129520571.72,21941258881102.69,1,ea400eca3591a0503b26d7df2d79c1a8865f8e90c6f88f9a6657064f2757482b
2019-01-25,16084126356100.47,5866123557308.03,21950249913408.50,1,eff2fe59a3ef556624cfdcfef48cd6041076539a86792bfae45f9a20acc58f65
2019-01-28,16083264131960.29,5871810659118.24,21955074791078.53,1,64f9c1d1d00ba29d5e1befec8550450b0cb11f48bf5c2e0a9305377e9819f6f8
2019-01-29,16093235292273.68,5880095709149.02,21973331001422.70,1,0212496a85ee48e59397d4be91592b1b303906b6baeccd8fc5b70a28b4c7ffc0
2019-01-30,16093081796786.13,5875076031134.00,21968157827920.13,1,e026a34d97d9808463e01f0b08461253c4b6f3525beac66b13265dbebe40ab97
2019-01-31,16101226791887.87,5881196244587.36,21982423036475.23,1,1af8d91f83855529d1bcb4eae59cb70382230160df2f69160042440cb61d1075
2019-02-01,16099195761574.90,5822434573331.30,21921630334906.20,1,d94da29bf7878e7dd0b1600f4224ae307991a6eb316cfbd4f417655254ba024f
2019-02-04,16098401938654.84,5835089227949.93,21933491166604.77,1,b6338020442b93627294c6224a3ef1ce7cf86812c2ef1b30127ab304405567dd
2019-02-05,16113411511507.07,5843884218691.76,21957295730198.83,1,f5d5a4c70044090fb21b3f16cfc3e3d33e9a834af4d6da2052929eebb0d5397f
2019-02-06,16113385065287.29,5844175887814.16,21957560953101.45,1,83f2528d3b8a8577c4c2140d8124c7293c0a1d8a099b6e4a6d34e5a9f2888a31
2019-02-07,16107965218290.06,5847096706640.66,21955061924930.72,1,6bbb66d9a777a4f1233a37da77d4e3e6595aaa5bcc021af5ff66142d25c701c5
2019-02-08,16107884459309.53,5849822702988.05,21957707162297.58,1,4f07175527e4d6cd463a4371dd8f3ca82b87fe468db950264c7a8e18c0d12dee
2019-02-11,16157240020401.40,5855600871283.92,22012840891685.32,1,997b0125c7f9e78cc7b6cb1eb97c8ae8ec8a2a5a41ba85d291a0d6f5dd1e6a63
2019-02-12,16172213721069.82,5863554428390.07,22035768149459.89,1,e6b70541cec7c66b97a695d07a111f1293e0ff00874585e6e84f64d714511c3a
2019-02-13,16171729243243.29,5848384016479.72,22020113259723.01,1,c2bdde76742c2ab9b5f1ac2c57055c5044677f1a2395c8bbe8e3098a50108171
2019-02-14,16165843663662.34,5849764782834.93,22015608446497.27,1,d13fa78f8f081af8df9241c0208357a32760fad66f1333c2c38b1fafbc9c5cd0
2019-02-15,16171035270138.29,5854512677340.08,22025547947478.37,1,ff5ac919b2941c9230add1f20700f410f8cca2d0f128434f5f55fd9a2a1eb4d8
2019-02-19,16185653238798.50,5855013716281.97,22040666955080.47,1,a26b41474ea608636c5b5d611615d93a10ab9834d8183d9e1ee81306d51cc443
2019-02-20,16186326651098.56,5853436546140.68,22039763197239.24,1,10fed1a1d5c4ef2410c0352087379f4133c2935de9c9ef727af071238b512f1b
2019-02-21,16183759171869.69,5855530710756.18,22039289882625.87,1,9ffdf29b6533485bc36cf714c10291ec2aae84c97825bfa06416f87fdcabb899
2019-02-22,16201577219408.92,5861980080191.24,22063557299600.16,1,ce2db0a6e94047b80385b0b2414650c2bf5894fa3b0893e08a7c0b7f72ffaa55
2019-02-25,16200951332736.31,5866144631722.08,22067095964458.39,1,6e16765d75625f8c68cfc1a4498869a053bbe973d1f7882ec74ea8cafcdf00cf
2019-02-26,16212363527329.47,5877596273592.53,22089959800922.00,1,2a69180ec193220dc5d21ef4043e8796125909f1a2619026ada78ec90548a372
2019-02-27,16211944636922.25,5862373231935.70,22074317868857.95,1,4d4bb046a33a2649e604b502d5163b71c64331e5ab94c861b29a1c4fa374ecac
2019-02-28,16250898044728.34,5864628400870.73,22115526445599.07,1,634764fc8dac1c05f3381b60a51fe7caadcc0cace62e5148d00e24cd3ae56f63
2019-03-01,16221749401198.23,5807196579103.42,22028945980301.65,1,552b7f1612aae45fef09158021537a752a722643e690538ee80577afa777384d
2019-03-04,16222052344948.56,5806394780703.67,22028447125652.23,1,734bd09ac1d5ca88eca391e44de830322298cd7ef2cfd6cda6a6cef1449ab462
2019-03-05,16222451778062.35,5806072770323.31,22028524548385.66,1,a9246aa9385d4138992b7f74512449ca6227a4efb5e483ec1a82a4bba9504f54
2019-03-06,16222050679017.62,5806306520637.42,22028357199655.04,1,7d67b0c09675db7e9e77d1e34f2c4be2eee1751a1b1fcd8c45bb344081b51a73
2019-03-07,16220220884752.42,5808830664250.45,22029051549002.87,1,e20daf1740f02293e08c8736575528f4297de459957f6a7c02c2b9b58f91b068
2019-03-08,16219553075496.25,5809328415043.10,22028881490539.35,1,b908f63d6445948d1e76cc58fcd01e3cc34e79b8de06a6fd0963b4694ab9fa64
