period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
1999-01-04,null,null,5606630290821.39,1,f60eb55a6d6a0f576feff9591c58cceabd10ddecb562b2935ab07aa464a9dbf5
1999-01-05,null,null,5609529098608.49,1,ba6131b1b836d52b0209d437091f370b048785a51733348acac5788f26a5f099
1999-01-06,null,null,5615428551461.33,1,6ee30aa10480401a83290dacc6bcd5cff88a05b4686fbfb5761279d7c5917252
1999-01-07,null,null,5612204125073.81,1,b0e4eb9dbe13b402634ffa9dbccbf00d0519625e56141041a78f05c3d395857c
1999-01-08,null,null,5612919300437.72,1,aa02106eb420fc151c90c103136d5579cdf603ef40bf7b17d9e0de2af3eb1576
1999-01-11,null,null,5614992595555.12,1,5fc04c03369b3d048c959f440279f5665e229a938ccd9903d281fc7c926ceb65
1999-01-12,null,null,5618011217966.52,1,6fa7863333a4c52f42dd22ced4e671abd1277a4050dd0d57d6a0da8ca31a41de
1999-01-13,null,null,5618299396528.70,1,6241be0885afab9f74abc5750b7ea8bcfda1ce8feca5bbeabce433fe47c6ca11
1999-01-14,null,null,5617728448220.89,1,47beceb914819dbeccf753a11f5024db30ea98a28692730ec8d94778aebd6897
1999-01-15,null,null,5616950859308.91,1,d5517cdec17f1232f8d2bad144380bb15fb3c961479e49d48fc71ac9211d01c2
1999-01-19,null,null,5619058055434.62,1,1108281f9bb239166f0534f1412e66ce2ef129d973b6acf783a3d072093100ff
1999-01-20,null,null,5623807213463.02,1,6f9eecb5e1004bbed1acb5dc02194730708313de08d50211066ae7e7934528f2
1999-01-21,null,null,5600287708585.56,1,383828434a94079d04bcc456eb7449a4e6c12880fec0650d5cfd1e64a6ec1f18
1999-01-22,null,null,5603017933762.14,1,6394810216327091d844aa723db49b0e8d13e3c0ca59d430936ae6b05c45ce35
1999-01-25,null,null,5605637748649.35,1,399cf388bc643c4cd4c334b61f76173a31f18d7462e4bd7736af761fc83bdf87
1999-01-26,null,null,5608458532981.22,1,e15aec7a49a51cacee99b5ef4769f3697ffbcd39ae60ba37954536ad43933509
1999-01-27,null,null,5608643439718.59,1,ae33f0fc95b0eb40d17fcc72af1b50c238f8f08df2ed3c4d6a9a15afc8567b97
1999-01-28,null,null,5609326147376.72,1,c8a28862d01c0243f78204fd1d5c6febe5d1b6898d994c4a6e7ef29cce5434e6
1999-01-29,null,null,5610117097678.95,1,0e07601d53f6e7e0ad6b49b96cec41440320697b6cd8c679b93045535c714ba6
1999-02-01,null,null,5588099467924.97,1,dd0f7512e331c4fd7765675ca3c251b0a5188ce0234d92bd025580370b406ecb
1999-02-02,null,null,5594816922040.75,1,c6e825354888785a6a5900c2f9f6567d495fab7acdb415012e6d9e55bbe1940d
1999-02-03,null,null,5584674705935.07,1,333a6d3d9211f101f7e9393cecfd0f6525ab3cb7fc602bb7fd13ff64530f98b8
1999-02-04,null,null,5584639596206.08,1,89aea015b23a72ff791a1e07599a91f39b79f2020faf9680fdf1c707f75823a9
1999-02-05,null,null,5585490064776.03,1,6f7b77879b2f30779954dcfe2bb50f4ede27a4cf3c0e2019a365a53958df7e8c
1999-02-08,null,null,5585152552880.93,1,62525f665224501a163294899bd31ab1a966754c189f56536ae7980bc20b38bf
1999-02-09,null,null,5585068055207.92,1,4497c7e7d74c7d3ebc2ca6a70276f22c4683eb8a72add306d264585c4a108433
1999-02-10,null,null,5585853820767.03,1,b3b7b03a7fd88c0f57ccb99533e92bc82bb2767b5e70669bd45e21c41593eabf
1999-02-11,null,null,5587508878762.60,1,13e4d60494db056f213939b126d592fa533dcca1f2824401406a27bb7dbba9b1
1999-02-12,null,null,5588062219274.99,1,e38f42bc08afd8a41f5cee39039e364fd70f0304772d34ec548cb1c65a1ce470
1999-02-16,null,null,5608540076358.03,1,7361eb86d5977b4c0bbc21472961f1651d079f6a3c35a9b414a85f8dd22bd0b2
1999-02-17,null,null,5613891503342.53,1,7deb578714ef1913f0a724e8904b61ccc60ce789f46ab02349fafdee41a6b58a
1999-02-18,null,null,5613957968591.41,1,a4fe002b496d755162849c57df48d90e6c4c24a6ea99b3485660f21d705db95a
1999-02-19,null,null,5615449357785.96,1,5095d71d840e392c31e7313030769e170dd7a9ad1aa190ef29007e5b3b2c1476
1999-02-22,null,null,5617212277099.84,1,1646410066e7b169127c6d455564d5358aa71edebd333d8e54849ae7651a537f
1999-02-23,null,null,5619947525857.17,1,37ff4318dd8b3c7ce652016289b1792bb71c4094ac51958f2a563f311d1c419f
1999-02-24,null,null,5620229439635.41,1,860daa5b960cbbb0448351e027b244c712edbe421476c0e1752ba1d398ab6fc4
1999-02-25,null,null,5620928184943.17,1,8fd4dc19362b3ae4fe3b6c2f1c033c4f117dc05611cf4f5d4d4f3f9b1622f147
1999-02-26,null,null,5621945513528.00,1,d1f1a84065fa47697e2c84afe3789b6dd8f736700640e38bc6c2a3e12eeaf70a
1999-03-01,null,null,5643045679358.32,1,da10c492496518f79da7dee5b4528c6043a3390d32949ab0fe134f26cf2ba999
1999-03-02,null,null,5649288631596.74,1,a5e8a3e3040b9651997e4142aa7c10e4ad8e709d1688cda9d1c55f404d5d4cdf
1999-03-03,null,null,5653396336274.78,1,ce8e970a86b7b8b2e203bebe6bbd5b848fa48106b7a9e018fa25462964dc2b44
1999-03-04,null,null,5653049331534.24,1,23381dc411d131e6f6c6dd3752b2edbfdf5d6630d1017aff1b84a5a01ce544b0
1999-03-05,null,null,5652546580761.78,1,77446701cbd8aee5b29805e32535efb4d765222ad936f5ecee344ac7bed71571
1999-03-08,null,null,5651492822388.40,1,105600bbf28ce158e9115dcd659d225d8ace78be9e0ac37180a29418d53e6c06
1999-03-09,null,null,5650748864597.49,1,9e1a956ab83f4afddc3bd9506621851205658851441cbfcf3ef187f63d6ffef3
1999-03-10,null,null,5652343384711.69,1,07c1eb4be7cea37e1526a96b6fc75d3e6e5c308e9d0893a5a869331d9181bbc6
1999-03-11,null,null,5653123441281.45,1,ff5b57b880bd191748e976ad5010c184f8d0c8fb539e90c64910d555f0568de6
1999-03-12,null,null,5653581734840.04,1,962c3de470cf8c980c8b8aa3abaadddf4c5d8aa29844383ee488b76161bc2a65
1999-03-15,null,null,5634976613497.51,1,9e1b04d2bf413eaad1c5ec6bdfad4f2110a6802ac870808fa11d3525d13b5850
1999-03-16,null,null,5639342063058.30,1,92fc258f2834b44ff3cfcc5606658c3209d59dc95bccac13891017abf2c61172
1999-03-17,null,null,5641694979239.08,1,205083e69a29aa84f836c283421a69e21da1b12b8eea3376904a401b4ca373bb
1999-03-19,null,null,5640185158295.15,1,aa800a2ee2e0fee7e798f3c770fd85230ab452d81109441b55175a41e4f1807d
1999-03-22,null,null,5642227279510.37,1,3d97070747877ec945bdabc5a0358ac11385bc78d84ecdad4f30aa6cf3e1f841
1999-03-23,null,null,5645199129224.03,1,7ca6ffb5070e02f2c122532738857f957beb1727c9468034e49e0080dc5e0db1
1999-03-24,null,null,5645338661953.64,1,721ab08279a437077e56cd0c3948f35ec2c6e7ffc6465b445cbb25a26d72681f
1999-03-25,null,null,5647292590242.93,1,5feefee3b0ce468091e2bf5be71000d1d39e2c1fc0440c5e19533dfb966e4d4c
1999-03-26,null,null,5646620374086.62,1,64d0e59e52881c11077d88a63b8b7ef883182b05cf9c2efe004268cf9ef73826
1999-03-29,null,null,5647515438125.67,1,bb72e426a273abff4945d9708081f73d7bdc69577209e36ab2888b4c0b78977c
1999-03-30,null,null,5647147509757.38,1,6981797161a9ce7531b8a7189947e76b9336699e989b1ea9b2eb7686ba2b2de6
1999-03-31,null,null,5651615289284.87,1,44269c78c3520b2afe1f7327010fe95747fd6c954687dcc1b355c3343014955d
1999-04-01,null,null,5675647233080.52,1,cb36fb9b5f339a10595a76d45bd7bbb19d7818efb790fa6870b3591b6a10a610
1999-04-02,null,null,5660859068099.45,1,ad4b94c4ddc79e69953da73c1ce40b0cb0a0713861d5367666a9e322d4e39227
1999-04-05,null,null,5662954603906.44,1,e86f071e8aefb03d6f456fe6a97942de2a9d005722cb02ac5e4c2e98bfa60958
1999-04-06,null,null,5665194018585.53,1,d221aa868feef1c34b957e0b45ed0a04ae291cc5fdfc1d14bb472002a69e838f
1999-04-07,null,null,5663113018155.76,1,413bcb18ac546b33720118f7b1793ef1a7b2a1f3f4425d5e4d570c80cf12e8f1
1999-04-08,null,null,5660855046723.31,1,691ee9e817f46bd43ee2b4607e7dea871e7da5df059cb9a95d851a449a419d4c
1999-04-09,null,null,5661252699346.90,1,d6e149fbbc14fe097e10fc159951729b32dbcfa86e68c937a0b915c10c6aa735
1999-04-12,null,null,5663866732410.23,1,8a982f1c3f990cdbca47dbb5c96c977a7ab9abef1c71bcee0d9c0490deac5e3a
1999-04-13,null,null,5666223263670.85,1,72ed4bdb095c008adfc8cfcde08f69e7eb068374645dfee5cf5220c80751d056
1999-04-14,null,null,5666830242609.56,1,1f88a04462ee3fe079e17b6af402b10c4c3818940672d65047197e643a9834cb
1999-04-15,null,null,5638882982524.06,1,d747d25bcb04fbc01c1e032b8cdfcba1cffee578edb2e0e135254a1a86c06877
1999-04-16,null,null,5640540994484.49,1,e70cba38276202ac93334c1c6b78bec9594a71570d470bdd3e7d194439bee857
1999-04-19,null,null,5624235766178.82,1,238ef915c2480a1bbf709a9baacbcf00e599c4194667968e448d764291b5cf3f
1999-04-20,null,null,5628407736077.41,1,ad212582afd6052e84ab07719607e767ea6a95e5cae5e216ca05bd3e37652d1a
1999-04-21,null,null,5630289872162.63,1,d243f5e3583bccacaa0f0a00867a5ca093347be7399dc4fe41536020f54f8e16
1999-04-22,null,null,5592390096400.03,1,bdc62af91927e4bde1ba3b1cb656545c3fed359ad52f62269c5c5e90ce3b0f6c
1999-04-23,null,null,5586140738923.35,1,1072c9ac47c7648f1f1a2f41e8b472d1abef8be48c36a36491b62a5279e7ac7d
1999-04-26,null,null,5591807374069.84,1,2d105eac160b798c99527b782d33bddfc58199f89d916809309563578707406b
1999-04-27,null,null,5596529776391.98,1,4e871f10cdcdeb36ad5866912fad8e864e892f48f614fbd28edd4d8a8b4e1214
1999-04-28,null,null,5598229787052.49,1,a1486f92895b9e4d7d766f7720acd9dc11ab531a49f2dd3a12698264fd223ece
1999-04-29,null,null,5597263457235.83,1,ed6169a7d20b15281fca31449c560c9c4521e4bd2ef4dece64bca3beed4fd31f
1999-04-30,null,null,5585839850171.61,1,fac473079d9199486c38b7985d1bcd7ad4ce0a853a4fb6afe24bb7f55f84cc2a
1999-05-03,null,null,5562741424540.43,1,1b6ba23fb2e2b0e37a1f8575d051e8d9429d2e3d89f1cf3d19542460230262ed
1999-05-04,null,null,5563049386516.94,1,a9cd70515c3ed8d510062e0b6618001a4663f9b8e882652e0d1033e72a06db90
1999-05-05,null,null,5573001415759.57,1,dc2de424f62b90734fdba8fb71355775797d9ef0a08a95f9ce1b57d87f74db46
1999-05-06,null,null,5573136824813.38,1,b845d784858d0cb9b5ce72f163ddfd73e2a09bfa9e4fe84ad97e0a8dfa602099
1999-05-07,null,null,5569913164536.03,1,8ea428112d459641aaabd20b3feb9764932417fe593fa299bcbd1c2a44677437
1999-05-10,null,null,5571919882068.64,1,b2d0b0e27a88e610aac96b6bb73cb9a7218ad1e047aefa1bd20734e2b04ac912
1999-05-11,null,null,5575359326029.03,1,be006501223e2efe9b68ee88c6fd45742036f1f0606b1ceee54a4e8c7a7f20eb
1999-05-12,null,null,5578150283470.74,1,92491811edeeef11c337cc15ce8084dcc0e68fe1e461bc4962dcde525885b800
1999-05-13,null,null,5579720008674.59,1,162099dcef0c6a14cbe649844d89b22f2da7d086722d97940547c4a8aa170547
1999-05-14,null,null,5580329294134.40,1,f34ea01714d7bd238c4c03d6017613c06dfbb4b4a8fec13276aa5fea2ad6330c
1999-05-17,null,null,5587730041115.05,1,d1fc0489e7c2dcb6344aa67a7af376116052b4415cdd9e66c9546be17cf14907
1999-05-18,null,null,5593840202404.86,1,b69449fa9e3c705cb3906d8c4299de6c8cb3d3747c4c306fac79eae80945a6ac
1999-05-19,null,null,5593797968334.37,1,89671279c5f7edaa3cc8c19bbbd76a7374db5e2654bbbce9e032f703017981d2
1999-05-20,null,null,5596252483872.85,1,a3d837fc2f2c5df3cdeb7ce18b860e17c201e120ed042aa071fe5308fc73231c
1999-05-21,null,null,5596857521196.34,1,a89ef825ac0b1948fbafa805fe1240af2a68fb81ad32dc90e54ddf11af4e5f2d
1999-05-24,null,null,5597942875397.10,1,750a41974a59b06455c82b6eb5f3ea0722ccdcefa8aa35ef7b8bc3e23818195d
1999-05-25,null,null,5600993485850.44,1,a535ba2a36114f430450bdf8c0057ded52749142948c45a2a68d365fe77c25d5
1999-05-26,null,null,5602150880889.93,1,90b2b93d84794fe8b935293c4dabf021eccd5944d86f7371f0a1948796f50193
1999-05-27,null,null,5601414914532.00,1,6cfecbb73da2849e414007b6980eafc99f673d415af3bb436be877aa772e2b69
1999-05-28,null,null,5604198055526.11,1,c9c8fb69a92b2ffcb209303a1c006e08b1e5973516997053760a1eee78637281
1999-06-01,null,null,5595743189875.83,1,fe4ffeb8d8cad898d8d99f8f29c57de348e796bac3dd183f418a31e23df6bfbb
1999-06-02,null,null,5599337449827.73,1,7e73b34dbe79fa7859b18797b471bec340d723041627f6b3277ae01f2ee322e8
1999-06-03,null,null,5605304260057.03,1,c1f8309d3725adb3367d20ec68037f1451308d8f0a6f2255e30afb1fe2e62064
1999-06-04,null,null,5605818000792.65,1,8c66880e7159e38da35a5b2f5b292758f4e1dfe7ee725431ef7b0cf80874afcd
1999-06-07,null,null,5606738885838.87,1,afbece8fed1dfedde169e311799100760b2375dac1ffbfa459a18054ac60db8e
1999-06-08,null,null,5607597460814.09,1,a916b2233c44af4de4816707815b9eeb183f4d0bdf0f1ded5ea579f9e0fad4c2
