period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1974-01,46.6,available,,,false,83ab6bf1d7fd5dc45b4e56a0740dc574e5f408b809d724d57d0fb6630d523989
1974-02,47.2,available,,,false,891637eef88e73f08046bea069b016228d98cae7b10b5946433b4f617b7ea98d
1974-03,47.8,available,,,false,74c1453f3f110a950ae2e61dbfd63fc9ec588185683da2bf7ba0996adb34784d
1974-04,48.0,available,,,false,01ccc955d98d3e46b667197751511249195f93f112a2af20708f0b363220add3
1974-05,48.6,available,,,false,c75abc799e73afdfa01bbeed47f2eb72568d4b2970e9ae5a3e8268e96e2cd363
1974-06,49.0,available,,,false,fbb19c46af4b9e298e2bb6b025754bdb167cf93bc924e725d5660b626022c384
1974-07,49.4,available,,,false,c7a551e3d5bb5748b7425e650114878d3a1588e272d4de3e512eec5649af735f
1974-08,50.0,available,,,false,6ebe14704c31daaac126078232cbe1572193d1656ebfe781c9b696fe9bb0dc4c
1974-09,50.6,available,,,false,f0365d2cba48e295f86fbc52cd850d72028c715e57bee39603ff3e0066bd8ffe
1974-10,51.1,available,,,false,c2e226b038f30d7dc8fe82614fc68c0c7785c71f7e58de71ae6fe45052936128
1974-11,51.5,available,,,false,5d9ca2efb50208509008a39154eec22a638ef6ddf2690327b5f802998b83f4e6
1974-12,51.9,available,,,false,f66c66f32eadbdb27bb0364d158058d3cb97665d82fe39e8ebc70efaa3e8b1b9
