period,ref_area,cli_index,obs_status,source_record_sha256
1969-01,AUS,100.4227,A,1d86b60d6ead83d075fd051b710289e1d4e70ab2b0e340d0103ea8d013b661ea
1969-01,CAN,101.5583,A,79f9b857735041bed3c5154c2eed08e7b17f13d9fa655a9ae09679ceb634a43b
1969-01,DEU,103.1294,A,acd46518ed12ad551d3a4c1663eb1eaa2881ccf855552bc5f8e30829573a75d6
1969-01,FRA,101.1146,A,bff137dc5a8d43f3c254380843fd1cee4a4f8fb1a399e213025a23f0d0acd312
1969-01,G20,102.2254,A,ecf1e062fbbadd0b2d189fa20dab36825641b826a91b7c18e685a042276b6bf7
1969-01,G4E,101.6737,A,bff4bb9ee2c5f75605bd288d688aef04b5c3660de06c84259987d19c695f4074
1969-01,G7,101.3398,A,22f6b8039fa15cf5418ed54f69058e6fe660ae8a4aba7bc2818484fcc2cbc96c
1969-01,GBR,100.607,A,1778c31843fc002eadd3ea7a8add00bbc8fe17b383f16d0db8d3c70417e3ccc3
1969-01,ITA,101.4922,A,ff7eb1ee94fa89ce6e2114c6242d35a188ad5cb54fb1701c7fe2c53fc0719c7d
1969-01,JPN,100.7481,A,1b704d0a4080db51624a08820fcb2b1abf44e5be841e1d512c94e09e894ed1eb
1969-01,NAFTA,102.3528,A,2acc0c881ec3c1692cb33974768c7a09a0648c3742e6e736623841357bffaf9d
1969-01,USA,101.3242,A,2832e0b27ac3ce0a87250a16ba6b8300b64a9c7e51ba95e89bf066e8af95aab5
1969-02,AUS,100.5087,A,2d1adbf98a345d6d92651c6681e9e88f44b0d6af7263ee6240af6486f1356c5c
1969-02,CAN,101.5447,A,eb7d6dbaae587a5086596819c2f28dab81cb6879608708a482eb4c2be2d71e1f
1969-02,DEU,103.3133,A,44d43aeb56dba6289d96149bc4308b0922411e78ec18ea721c7a35fd644837bf
1969-02,FRA,101.1989,A,9fc54f65ce7c30f282961b12ca210fd8eb6cca2c781abbb58651a39bf4120b04
1969-02,G20,102.2027,A,fd9bddc6a54ba597af6b82e02cf603ef5002b4fc1ad1a11a114ea22ff557370f
1969-02,G4E,101.7209,A,8c4cb0f071466f0a3a0df618197d65cfbf4af612d1364e5ab8efbd4a1a4c3fd0
1969-02,G7,101.3149,A,7ccddab5dd3958a093f82cc6b38c423fcfc1b1071db4d136955fca64aae43969
1969-02,GBR,100.141,A,293d0400b79bb9d6c1eadaed005807a1a4a05b72af23f3ca79f136cfc70c4a1e
