period,deposit_facility_rate_percent,obs_status,obs_conf,obs_pre_break,source_record_sha256
2018-01-01,-0.4,A,F,,ba6cc0243d89a9a69b0cb6e8289d7cb40fb3f785c7ad9874d84306ac28d667a2
2018-01-02,-0.4,A,F,,8b96fc9c1947b1e73e867ef6ecfef894dfcda0c311c838b42d8242b87b54d365
2018-01-03,-0.4,A,F,,81e2afe4f62dab169a9d4e7f83a83bc039c9c4ce80f3603d59e926fb9506521a
2018-01-04,-0.4,A,F,,def1fac18b78dbf404a85bf0f64708aa29d8d76d4d0280fdb0078fafe722e223
2018-01-05,-0.4,A,F,,83ee955c471b1ae2e7f0549423c36c8d55880a3fedd952d1d1fd8cb3ad5c5e7a
2018-01-06,-0.4,A,F,,7eab85e7ce20fd9740e3e0160bbc0a8310b654835a5871b0c98c5a362e597dec
2018-01-07,-0.4,A,F,,826b326a8de01ba69e30cd2b23858b5debcef6402a6d7e33b66c5187419315ac
2018-01-08,-0.4,A,F,,daa9693994054f6737ad7c29d9f6578229ac9c0cc1f4b80c0831baea3fce505e
2018-01-09,-0.4,A,F,,b544673d4fc478a2879784cfcbaed553cde81655b56b7459d6031359e5d351ed
2018-01-10,-0.4,A,F,,ff2f8c284720f6b5f7bc88546e4efa902a627210d06521746d73b0a1f793aab4
2018-01-11,-0.4,A,F,,ee4ed110b514e8898c77ea389fa620dd463ca0438a090adb3ee2d5a3799d46e9
2018-01-12,-0.4,A,F,,e2e32d8acc38237f997e3a22d6572a9f19805e1ddbd32b3c2e260a6896488ba2
2018-01-13,-0.4,A,F,,4889a97f8dd33028ce1530dace04eebf2362984898788ffa3b1508f93e20f90d
2018-01-14,-0.4,A,F,,186d18fe8e572d47d3858b92a814449f5f28a6df958541e2eef6ccb9ec20eae8
2018-01-15,-0.4,A,F,,4df2bf54f16da25862b0259c5a2f2e3faad720b5e7ab44f14214bf48a1573450
2018-01-16,-0.4,A,F,,adfa8cd41f0565f3624452293920b419cd255d31b6b87a1539ef9ad1763fe54f
2018-01-17,-0.4,A,F,,70e2ce8843e79584925aabe6aec09a12705229a40da97598099cf381318af718
2018-01-18,-0.4,A,F,,e029595eca3fb628088afcc015b7e6cc4ff9e37e1f364cdf7a44fd3b0503a5e5
2018-01-19,-0.4,A,F,,9cfcf32247f4bf98c12df09486a9c20c64d68e1537153732ccb22f54aad55053
2018-01-20,-0.4,A,F,,85c8b857f0b4aaa0a686e6e8c3f0b12460424ed1f95defc41939ec1197c51624
2018-01-21,-0.4,A,F,,9d104e890c3792810dafeaf65ccea0c5672733761db1975dd442ef1f0660d64f
2018-01-22,-0.4,A,F,,006b235acbb12dd1a88726650c02670e9f9690f5a76f1e72695891b80aea75b2
2018-01-23,-0.4,A,F,,e4e80fc48a36b56164b4da1945ddb13a952a8161746858f447623552a6812f96
2018-01-24,-0.4,A,F,,44f173513924861d11961d410edc48d8e99c769d1dbae9dbec9e9dd6ddc4761b
2018-01-25,-0.4,A,F,,ecb5bc68f4d0fb6349562d1f91d70953e4d7092d1f9e89a3b5dde1cc40a0a555
2018-01-26,-0.4,A,F,,aed3d5c1ab4dfc3f73b4ae59b2708dfc01036e6e7225b2dc029f803c1d21edb7
2018-01-27,-0.4,A,F,,a50d12f429bb03b27f2b0218538ee619c3eb4afac51a0c9bcfc68055797b9f9c
2018-01-28,-0.4,A,F,,5312bdb007ca34d47fdd1a07b62728022b9a88b8976f18715260bbab33c863c0
2018-01-29,-0.4,A,F,,5e4cbb1047d2485645ac9dcb0de6ba35554cb4eb915efeb47179292d67ee54ec
2018-01-30,-0.4,A,F,,93328da5907d2fcaef5cd288e8191e336a5ff71cad58fc4217f0bcd428a1978a
2018-01-31,-0.4,A,F,,5db1c44099c07259d8f23bde6e5171c97973e102f6bf6d3c75ab07b761662e01
2018-02-01,-0.4,A,F,,909e002996e016c08ad2c5129a011c7c7d24c005cfe6a5fa45bd304a493e6e51
2018-02-02,-0.4,A,F,,0f01a53fce4765b0cd1c0f7735b2b5b8e5d79547db75553b139958e9f87da6f6
2018-02-03,-0.4,A,F,,156201e57f786f6e2abba0db889bf38f6723b777dfca05a84df87bde4a0e255a
2018-02-04,-0.4,A,F,,1e29fec15fc307b1791ec8f0a12599a9fcda0ba5c0139c82fa4abbb51636025e
2018-02-05,-0.4,A,F,,d8dc03981c5dc85da70a99bfe1f0b84334e847d39aab172c1dd03d0f56917ba5
2018-02-06,-0.4,A,F,,a8f126fe8fd207c918cd951d8f2badf43894816719be50951b0faedf0595d075
2018-02-07,-0.4,A,F,,f2b01cebf26fce4ec284795d2e03264175817887a4c3982fe9bf52f604f3da68
2018-02-08,-0.4,A,F,,573ddc67b8be1dd54138309125f00537f25d7417f69baacc616eed4948cac381
2018-02-09,-0.4,A,F,,fef2cbf9442efab2d8cd950fa4b53ac012b6982a9324345ee2d765a9f738c55b
2018-02-10,-0.4,A,F,,1e2d736506c5b348720aaa1332e478bf0284bdfb378ce7db1f0f1d339b2402aa
2018-02-11,-0.4,A,F,,e7d4781628d12406f18350a72004b772a30897b28545252496f0dcff47667b68
2018-02-12,-0.4,A,F,,0d4e5b7cd075f3a8d901881690e900ed45711766032e919f3015ea268cba75f5
2018-02-13,-0.4,A,F,,c4955797330ace9d09639424e90083963be86afabf217034f0443cd7d355b45d
2018-02-14,-0.4,A,F,,8f47221d1657378c2635b9ec49474d2f3f6fe58f5fd4262081118cf5d3532499
2018-02-15,-0.4,A,F,,bc15d8f0ea29859fa18d701a6a0675f53d5d0579f1f30d8c97ccb03f8c853901
2018-02-16,-0.4,A,F,,2e426d9631509ce01bcd87e582c84143002163b33946a8c5963a6052f8ae6d0d
2018-02-17,-0.4,A,F,,70a716c794b61516d8d354692033b67c300b665ffec8f2c4b70a21977eb587e7
2018-02-18,-0.4,A,F,,394ab64a284e85f92df44d3231cc9824ef6034bcb3330d957c6ec334d44c51ec
