period,ref_area,cli_index,obs_status,source_record_sha256
1988-01,AUS,101.0819,A,2b2d896735c9af293f1946eff935298bad57b111af4f84b74e072dce646174ca
1988-01,CAN,101.7506,A,87c8b29ab2439551e9a9a3b02b754d415b4f7ce71aa2dbb9b8baa090ac36c8ff
1988-01,DEU,99.49707,A,e70dbbd4c72ebcb57d87adf4a479d6626da2d51593a09724a02042ea31827fce
1988-01,ESP,101.284,A,045551e3079436e6e476ff82f07933f3a6c144d72e0feb65bacb2c3d9db90dc3
1988-01,FRA,100.404,A,597c089dbf90107f119138f444407dcda4bd52390e3243cc3988563a5f54167b
1988-01,G20,100.8718,A,f8b6aee6cc8969828fd3fedb2daf890458c853889e33721a76d95b9d8657a23e
1988-01,G4E,100.3683,A,2c0c14b55f4c22ad3fbbfaaa4e6194b5af0702bea591018acfa0f7333da8c68e
1988-01,G7,100.6355,A,c530dcc76ea3637d88c1da0b1fb76b50046fb17c71a2432a276c15c437af5d24
1988-01,GBR,101.4747,A,4592439515bfd849edbc1c257bbe68b443219803ef469e281601306b1461dc0a
1988-01,ITA,100.8545,A,b4efb649d63059e81101fdf305cf6ca53beb6f2675892236a457a9cca0b5a895
1988-01,JPN,101.7983,A,13ccdce5008751289ef9455ade8894feb53d274bb052bb5fda260c143f7f4f98
1988-01,MEX,98.45627,A,55f5c4ce56880ceab680ef1ed7ce356ca4c06cca5a929c50ec69a0ef5b517f59
1988-01,NAFTA,100.2069,A,41257f22c92d09619d5d10ff4539c8a2ee0a086f978b6af85224bebfe143bfc5
1988-01,TUR,108.7646,A,bbaee2fec77e3c65e6c0d7b6cfeb7268b026f13e8232a02419df261634244d42
1988-01,USA,100.334,A,585d351ef9a7d1288fb002f3354b876afaf67beefa2637c6b9aefbf5eb98f6c7
1988-01,ZAF,102.7314,A,ac8035e10e76cbc94e270c1feb063e524c01ab88dbb859b12aa790fa45a001dc
1988-02,AUS,101.2055,A,08516a497c62749867b6121b5b19f02975e122aae4bdbcc79938327ced55bf27
1988-02,CAN,101.6265,A,c0a5401f06260614974888911653a579ecd49d376355b726acc268d885ea7b5d
1988-02,DEU,99.64339,A,d06997cf8f73e8aa7daa213d69a70e91826ab2e9d33f7c0a8a2afa3afdde452d
1988-02,ESP,101.4244,A,cc10caec9e0d568f7a498a986d69a96a70ee06aa3a93e133db307df6964ce659
1988-02,FRA,100.4736,A,d8eadce50d1cf323d12534f2b20c166d7ca101556bb6e990cf7cd2f267eb4c79
1988-02,G20,100.7869,A,7c117009ed133ea1c1dc8110514cf69feaeab1c4f809c6d20a236772bd38c878
1988-02,G4E,100.4163,A,9dd45b2bb683c9e9d68d88a8f62df1c06b7eb50fd3c46803467d480f7b5e8435
1988-02,G7,100.6417,A,5facc36e001076ba53b2c23e12d8b814301871101556015808f991242352462a
1988-02,GBR,101.317,A,df32db2d832a9498143e7b77cfba4beaabb363580c5f81f3dfac78340e9c2c68
1988-02,ITA,100.9343,A,8b4fcc491ceb9bcec296050b38d5564abd62341030dc6afee12b5f6133860dbe
1988-02,JPN,101.7976,A,fde32fab6553564eed83f62f91842a869adc25652d66728655789b31bb3815f1
1988-02,MEX,98.22038,A,626d51fea4621359ee892a7b5bab9d575591d134ca9f0bbe74149147289b2e3e
1988-02,NAFTA,100.1615,A,2b091aa951cab08846a13861013bbc2745690e4f0d468debedf55906666a1edf
1988-02,TUR,105.2033,A,3413e38759b62b7036a58e9bcde0e654abd1dbfbce843c76ef80930ffac79e29
1988-02,USA,100.3212,A,07b8c31427856f071d195f3d257cae3069184d6d1c1d971f2070738ad4072536
1988-02,ZAF,102.7089,A,94c234ba6a1014f2f4fcb79a78e323bb5a038893ece4e3f46cb129bc87712118
1988-03,AUS,101.3737,A,04b7201222b41d67247534de169d2e477a779a9e1624dd5eb2bdae9d9464bda3
1988-03,CAN,101.5109,A,124d24ae0632a2f80d8411f0add62cc082ef261d9bad5dc03ccaa24ccbfd9ba7
1988-03,DEU,99.8341,A,a29a775e1420e26ec41b1088fc35b1a3b6cd5cfe09e26fb9ab0a4bdc078b6ffc
1988-03,ESP,101.6037,A,5ba40260a480ce7f501ae0e7dad5676a6cab845fdff22eb186dfed03e74ff2a8
1988-03,FRA,100.577,A,8c03341eb9e73cca047dfcb7fca6ee4a5d40150fbc6cfbb62293a3f570c4b167
