period,base_rate_percent,source_record_sha256
1999-05,4.75,081761d5804fa32b010f11b8c58c6a55edc341333af370b3056ffd864f864db4
1999-06,4.75,ed213e5f418f82538547929d4aa3e15af7114e1c7ffbb1e9c86f739efc271f0f
1999-07,4.75,2a8d57fd78c4195cb9bb3c30cf6fa488e7932099ebbc1572c717feb9ad34a31d
1999-08,4.75,e6236e2db76c5ab12149b5f2d41665660f06557ec75fbebd38bf475f6762a7fd
1999-09,4.75,92ccc73214553d809ed24dc67d263a3a095d0d8c599fec48db5108599060f617
1999-10,4.75,d66f8193d9eae82f9ef55622c514b866b7de471ca7d5a3b395c1b48c689b290b
1999-11,4.75,d5c140a3bafc70039cd29ad7aabe0c7e9e0d98125a4793b71904ab5a477d288d
1999-12,4.75,458d0516140f248a1b2a7f6a4bd218b2be3065c9e88b4a7234ed6841d96ccbd2
