period,sofr_percent,percentile_1_percent,percentile_25_percent,percentile_75_percent,percentile_99_percent,volume_billions,revision_indicator,footnote_id,source_record_sha256
2022-01-20,0.04,-0.02,0.02,0.05,0.15,927,,,9cc8434abf19d4d9eb31732b65fc04a80af4e50005ff3a3ed870ea069e1ac836
2022-01-21,0.05,-0.02,0.01,0.05,0.15,875,,,1de7e0fadfff636f91d099a7c0c78586d363319482a1f5519293344de5e9a218
2022-01-24,0.04,-0.03,0.01,0.05,0.15,886,,,307746e10d976d626473c8d0416b853c67a56c1e863354cc3006f359457e532a
2022-01-25,0.05,-0.03,0.01,0.05,0.15,943,,,ec196f80e4d0b19f458d2862c9d3c1cfaa777919547be279b5b16fda49aa3983
2022-01-26,0.04,-0.02,0.02,0.05,0.15,926,,,3b5a46c97193609e85056033f95e40fc9ee5d51e2cda8d062678242ce474b037
2022-01-27,0.04,-0.02,0.02,0.05,0.15,913,,,ce34df77fdf53e27d815fc0bfe26e4f5c9900de3dad39cd434b7a5742c4dcee5
2022-01-28,0.05,-0.02,0.01,0.05,0.15,908,,,7ef369bcc68a6c90f0bbb3d4d22162be6efd1bf5e4e7bbb17c932db6aca935d6
2022-01-31,0.05,-0.01,0.02,0.05,0.12,1019,,,16b5b690a09f21ec8311ea7ddf42a93c34e058151f3ea5b5191441ec68b9f004
2022-02-01,0.05,0.0,0.03,0.05,0.15,985,,,7ff5f5232183771de4310587d37aba25b61e9d79d7dbb906432669bbd72c6233
2022-02-02,0.05,0.0,0.03,0.05,0.15,927,,,f47e57e0ccfa552b9f785dcecdbc56df5152f9bbd27094cb0eaa26cdfc1312c4
2022-02-03,0.05,0.0,0.03,0.05,0.15,935,,,a37bf7198c82c1f448c1034e7e43848ee4b681c5eb4fa0e3b524e30825ab8321
2022-02-04,0.05,0.0,0.03,0.05,0.15,891,,,2fba454409c235e19b920f77c3a743fcb249333ed9f58f2e00c3f189df6a1882
2022-02-07,0.05,-0.01,0.02,0.05,0.15,905,,,dabcaf7d47016aaf15b40205d01312ee9a2ca4464ca70682b5c64f22994f3175
2022-02-08,0.05,-0.02,0.01,0.05,0.15,896,,,1f54bdb50a0c7f3c09c4a3de5b8d3a6c4b113636fd0ab6ff89cd83bda26f1ecb
2022-02-09,0.04,-0.02,0.01,0.05,0.15,911,,,560849eee6bff196bacce0392e3fee7da6b99c217df64bbd402430e68d1ad70a
2022-02-10,0.05,-0.02,0.01,0.05,0.15,914,,,a48fc28b5da156f21e820f9ba5a3adfb3325b6aa48cf265ec17680e34ef0ccc9
2022-02-11,0.05,-0.01,0.02,0.05,0.15,903,,,c5ee850835dfcf37c00681224a6996b803d4c104962e3f3217c4cab08c5f8f6e
2022-02-14,0.05,-0.01,0.02,0.05,0.15,895,,,56a0543b62e819a6b4c7af8577f42f28f4eb83cd3ad9509a4e5525111dbcdcb5
2022-02-15,0.05,0.0,0.03,0.05,0.15,972,,,a31a9632d99d9691db8855afb727b10fd41b6fb2fd85bc56589ee43a4c3e3541
2022-02-16,0.05,-0.01,0.03,0.05,0.15,960,,,c1a7642e01c13b2bf2dd195e41e5c17ae0d896f7e400db5e0b3e12a755f047dc
2022-02-17,0.05,0.0,0.03,0.05,0.15,911,,,3e977b603fcf225158bf113e16711679fa2683176c596c7b7585f5836c39952b
2022-02-18,0.05,-0.01,0.03,0.05,0.15,931,,,942722267332e733722743382e787fdcc522d269ac2d0ec68b2f2257062a8d66
2022-02-22,0.05,-0.01,0.03,0.05,0.15,930,,,4928697cabb7b9697ecbaad03f6f25f533f374b4462d4803fe70e5b8fb2872f5
2022-02-23,0.05,-0.01,0.03,0.05,0.15,902,,,3f0904abd1e0a8889e8e4322771bb1261e57a29452c9ce0ef62ab0723910ade0
2022-02-24,0.05,-0.01,0.03,0.05,0.15,924,,,61cd66d11fb13d5215a20e21ae574655d1878e2c0305dcd06bc9c286ed7c4d1e
2022-02-25,0.05,0.0,0.04,0.06,0.15,962,,,caddecbdd23348b98353973d936147c212ba02d0fc9e02bb95e222bf98a3d385
2022-02-28,0.05,0.01,0.05,0.07,0.13,1052,,,edb8fb013b762c890defb845b3203f09fe79567a7c0c9f87e921201de4ea8301
2022-03-01,0.05,0.01,0.05,0.06,0.12,1062,,,cd0fa54014d3f7e73506d36bce1dee24f0f65073c66da2025750a9a778f28e06
2022-03-02,0.05,0.01,0.05,0.06,0.13,1023,,,dd178bd16e0a6aa06ed69cd7a46a13eb7422e51362d11e26d6db7703bd5ca93e
2022-03-03,0.05,0.01,0.05,0.06,0.15,1001,,,d179b86d7629a16530e94c8bae3ec8e10c41caba585fca260ddca9098602925f
2022-03-04,0.05,0.01,0.05,0.06,0.15,961,,,87836a1ca319e08e19a0e4d841b682463f22bc008715adf750bda9723b57db52
2022-03-07,0.05,0.01,0.05,0.06,0.15,990,,,736332db7f5e6cce3ed8ee3d60f6d99d5d5ea3287a647e396305036fad0de360
2022-03-08,0.05,0.01,0.05,0.06,0.15,948,,,bc127bb5fed4b107bc1f358afb5009e6542c529086e3137c848989c521740ce4
2022-03-09,0.05,0.01,0.05,0.06,0.15,952,,,1219a7c44701cf2bb248bae2127b82a14461c81fc534c3df3c2faab807827d7c
2022-03-10,0.05,0.0,0.03,0.05,0.15,977,,,49897d2d2f4a14cb486be4dc21fd68e1d45ff4c4a6a72105e0fb1b84804dd7b1
2022-03-11,0.05,0.0,0.03,0.05,0.15,980,,,c944efbd3a3ec12046fe2362843e51b3cfdbb412abdc8af4820bf64c4e728210
2022-03-14,0.05,0.0,0.02,0.05,0.15,980,,,56c80678ab6b03c21f0bd5194f6a1e4d3666ee25962524fcae5c187a2b143106
2022-03-15,0.05,0.0,0.03,0.05,0.15,1014,,,d6fc90dd76a7b0033b87089596a73e109ee0e21eeb08811fa5429d3abd1a3d80
2022-03-16,0.05,0.0,0.03,0.05,0.12,1016,,,b3ff186006c474743b82c4b25d075b7acaa0eedb6b3e2cad16e9c9478478773e
2022-03-17,0.3,0.23,0.27,0.3,0.37,1003,,,1ef6a79b0af945483dbf09793ea7bd148c0e52430fdeb541a0bea28169788466
2022-03-18,0.3,0.23,0.26,0.3,0.45,968,,,e1cff0a50667977a8e59a10e3f2406500fcfe6c9152afe640a1a3624f82ee0b1
2022-03-21,0.29,0.22,0.26,0.3,0.45,989,,,0698c5bbf3b363df59d6e32e47276a65631f191797693c2ed33d6933a9ae2cf6
2022-03-22,0.28,0.21,0.25,0.3,0.45,931,,,58d5a4ab8c394c443f3709434112f6dfad04c9e46b938c6220485e62aea97797
2022-03-23,0.27,0.15,0.24,0.3,0.45,908,,,6e6445c8d937551748a225f29b4e03ce54628186a416a1aefacf3cfcdc0281f9
2022-03-24,0.27,0.2,0.24,0.3,0.45,900,,,ce8866dd21cf99e9682a70291c32c41c3bcf6868eb92fee2361e6227cf5a8f62
2022-03-25,0.28,0.2,0.25,0.3,0.45,901,,,813f0f0423b2aa40be735b12bee5aff9bc916bc2f26ca6e5e4a1fcce2113cd58
2022-03-28,0.28,0.2,0.25,0.3,0.45,899,,,cf575fae65174442eac77ca7b0772812f3b8f0b79fc5ac4a3e218afaf863590e
2022-03-29,0.28,0.2,0.25,0.3,0.45,874,,,23a6a5afd9107bc144aeed86752bd9fed32d3a19ecd1bc065c5699dfd6bd1885
2022-03-30,0.27,0.2,0.24,0.3,0.45,900,,,ca8595aeb99db8eee0ad8a9311ecd019936f40c6b0334e9a040645a2776840ed
2022-03-31,0.29,0.2,0.26,0.3,0.45,979,,,cd077ced60ee1feffd904e5e32df43adcd4f211a76e217f051f071687d71bb7f
2022-04-01,0.3,0.21,0.27,0.3,0.45,974,,,b17f32e5e0a61b9fefb25f668bc452a65ec0582dac38b155c24e43befbf7c3b4
2022-04-04,0.3,0.22,0.27,0.3,0.45,940,,,9c8ec7a84846d0c2cbc28eebfd72d410e4f5300d872914c2ef060db789f4543c
2022-04-05,0.3,0.22,0.27,0.3,0.45,929,,,61a2e5ddde6ae1c61ff4d4a226670cb0c0f3e4c900facb79d93ad86cc4843222
2022-04-06,0.3,0.22,0.27,0.3,0.45,905,,,97ed8c8e562181471273d35a7ea415bf9146106073590c234f4ba33654561ef8
2022-04-07,0.3,0.21,0.27,0.3,0.45,906,,,190eb4fd2b6a8a89971eac9cafa061dea2fb985f897a11069900bae49695589f
2022-04-08,0.3,0.21,0.27,0.3,0.45,905,,,cbaeb882f79026746e9858b7e04364d3a2fa0d246df6e0b5dce85453445d2c92
2022-04-11,0.3,0.21,0.27,0.3,0.45,886,,,98b1349753464d7ec2b8779b9bffe6fc7fa0ced32ca5247a3e7424a769dc8f1b
2022-04-12,0.29,0.21,0.27,0.3,0.45,883,,,fc414288189add1c1241e3606774bb2dbdf6cd3a5ee13bc5200871cba9ee643d
2022-04-13,0.29,0.21,0.27,0.3,0.45,874,,,feae68206ead8a62a80f3ec9de16d82ce660a59ed8b68c383cd1fa5b7818d87a
2022-04-14,0.29,0.21,0.27,0.3,0.45,886,,,76146a202c55d62a342c13bfd6f156d02ca9c3cef8d0d224101a0b4b154a2e52
2022-04-18,0.29,0.1,0.27,0.3,0.45,896,,,3592a39da0dc7c36ef5ffae00a893cab357ee13cdc4f67e7f198185a031e793b
2022-04-19,0.28,0.21,0.26,0.3,0.45,895,,,cff47a55b40e30509beb167877e8a8a1b98ae7a186aff34554aa06305c513328
2022-04-20,0.27,0.2,0.24,0.3,0.45,912,,,6e859a1b928cc0db9326231a2d8cebe597fd1cfd6edd68e0d625b4dbfa1049de
2022-04-21,0.26,0.19,0.23,0.3,0.45,906,,,5c7da4d97c5ae90b42b1098a3a6377f25130549d2ca980a43cfccaca4e7ff89a
2022-04-22,0.27,0.2,0.24,0.3,0.45,901,,,e6f1024aaf66ba15195f7b0cc89dd61eee0157df73c5b6f8cc9b79b0098bb75a
2022-04-25,0.27,0.15,0.25,0.3,0.45,898,,,d5f3e6591b1f9800846ffe7ff6a50cf0ec3ea9af3087080e94bfe67bf248c318
2022-04-26,0.27,0.2,0.25,0.3,0.45,897,,,8e95a39815572a91f882c5d713f25f053f749f26e38ad8aa941b0bc9506a6e73
2022-04-27,0.28,0.21,0.26,0.3,0.45,882,,,ace371fbd6750ab29ab2f3e8b82503238ae19a08074a844b02309e3a37d57be8
2022-04-28,0.28,0.21,0.26,0.3,0.45,892,,,76bbdc66a8fe7c029932e11da3971892538cd3d317f9df2192bb275f3b54aadb
2022-04-29,0.28,0.1,0.26,0.3,0.45,915,,,30c1754c32b4b22e9bf28057d045e3c6608fce8b00845b101251d67dd50f35ad
2022-05-02,0.3,0.23,0.27,0.3,0.45,984,,,bce3a6b7578a9de74fd836ce2e29e868917c2e968999f91d13cdb0a5204b13db
2022-05-03,0.3,0.23,0.28,0.3,0.45,923,,,30397f13ae72078da9f9a5fcb4e847b6189bf22f5299aead70a418465b7c0c06
2022-05-04,0.3,0.22,0.27,0.3,0.45,947,,,1912a92310ebd66e6934af1ba018e62c90e239442320d7c82feb0e7ec579b770
2022-05-05,0.79,0.72,0.77,0.8,0.86,992,,,94695fcefddb8ba54e6772c53736cec5d115a031e3a6212ec943efa3f2cd5315
2022-05-06,0.78,0.72,0.76,0.8,0.95,979,,,14cdc0a8d116cbc2d1c93edec284a4a094ff24a0ac66f5e8d4afc91f973d65c9
2022-05-09,0.78,0.72,0.76,0.8,0.95,931,,,3e7db82b75ac367d5f9acc9bc6f00ddb879656da4bc04bbdb322044897d8ab1c
2022-05-10,0.78,0.72,0.76,0.8,0.95,914,,,87fcead4116b2a93204a4c0f2737962b2f3612eb7778b22093da3c59ac02967b
2022-05-11,0.78,0.72,0.76,0.8,0.95,925,,,062b9964d8e0e84acabf9ed549ddefaf0ca8aec64b8e8fdedbb3d790b2da49c8
2022-05-12,0.79,0.71,0.77,0.8,0.95,922,,,150f1954242a731632a65b627498bf9e544aca47c7ef6f8c3b570bd33a767ee1
2022-05-13,0.79,0.71,0.77,0.8,0.95,917,,,ca086eb0c31d4ac81d3936d8195090834c2856c94089991d3f9bf286b9ab9253
2022-05-16,0.8,0.65,0.78,0.81,0.87,1013,,,f009434c993054bb355149b321ac1e9a531d4fbab41ce66c194ff3f9c272bf4b
2022-05-17,0.8,0.7,0.78,0.81,0.95,977,,,54a1badd810a0769a8b5cf6d5167b3c5ffb6e5a453e62c6e6b0d4f6b7730bbf6
2022-05-18,0.79,0.73,0.77,0.8,0.95,939,,,fcc7454d229ede6a906d0de00e453a9c5c62fc4c04c8a540f75820ef8ee94161
2022-05-19,0.79,0.71,0.77,0.8,0.95,982,,,0a910056074ed56999f397e1fb94daeda1c55199ed93918ddad492985ad23496
2022-05-20,0.78,0.71,0.76,0.8,0.95,943,,,b96d8f1f32500efc7c3202bae470a78b81ada2082d18b92c3baaf9dc12d187af
2022-05-23,0.78,0.71,0.76,0.8,0.95,984,,,132d948dcc5274e08750bd0dadf954a5dbf06f791debe9c4fd47b534f849971d
2022-05-24,0.78,0.72,0.76,0.8,0.95,968,,,5fb77e9752e8bbf7d18206fe8357cf2410e3db3961bf9047337c22620497c528
2022-05-25,0.78,0.72,0.76,0.8,0.95,942,,,72e6baf4b3de9832310377cc22d3008c7bd800016f05ac90066d1a0045c3821f
2022-05-26,0.78,0.7,0.76,0.8,0.95,955,,,66c45ac7132b6d815b25670e95a7148fc8b56b90deb20ecd71b23887d8e70725
2022-05-27,0.78,0.72,0.76,0.8,0.95,963,,,ceea6b89ce5de536d7c9cdffe2ec58b89a7852348e2f9fbd3abae954db713780
2022-05-31,0.79,0.71,0.77,0.8,0.87,1040,,,675e80a0c2b29c85c6dfcd15d805c905e2933b22d62342acbc10278ba3716e20
2022-06-01,0.8,0.73,0.77,0.8,0.95,994,,,b0e5bcee0d2328c6a9774e99d883bbd8079a400c674ffe943d46d6f11ce0162a
2022-06-02,0.79,0.7,0.77,0.8,0.95,974,,,0e39eb62ff479409460c6857f5ed5bdffbb5dea7b03d370f9cd78c38d7ab36a9
2022-06-03,0.78,0.73,0.76,0.8,0.95,954,,,aa804627b0cf56f37ddf536e1db35e6908538ae8b476c9202263db23cf6b7ab1
2022-06-06,0.78,0.72,0.76,0.8,0.95,959,,,f2121a4a17e1f10f8c8835f9d6a72860e7a58b70048c03f19a062466627b9a79
2022-06-07,0.77,0.7,0.75,0.8,0.95,947,,,d70d3ee2d22995c253e85dd6f7bd0c97361f5575bf4eaa702fb679e1bcef52bc
2022-06-08,0.76,0.7,0.74,0.8,0.95,959,,,704fcb0301e6892260e3d033ab4c51399735b24a9c948fc88ee00e30ec6b3a7c
2022-06-09,0.75,0.65,0.74,0.8,0.95,985,,,c4bfd9b5f73beec2730f7353791de3770ba32755efa77e861439e40bc92dc196
2022-06-10,0.75,0.6,0.73,0.79,0.95,960,,,31313d0af300869fa5b879f0a440ade6d034ea890a26f82ae1da9a7e64b5d81f
2022-06-13,0.73,0.65,0.71,0.78,0.95,970,,,db84e1940b350b55e81f63cd0d249b1c6934433b7d0ac5c2118f96b6127d6646
2022-06-14,0.69,0.6,0.67,0.75,0.95,925,,,937bf5051287a0f0743dab54369c91c8e4283f2e4465bb48872cf0882b6038bb
2022-06-15,0.7,0.63,0.68,0.75,0.95,917,,,082278b51f0fce33023d4613509b405ee62800421a0841ddad49c7d504961041
2022-06-16,1.45,1.0,1.42,1.49,1.7,976,,,2172b088c9a69cc26a9cb3648c063320f0c024ef59c3cd090982835409b3fc92
2022-06-17,1.45,1.38,1.43,1.49,1.7,923,,,933645ca4edc4673805aae71a73b8b1081d9ec130b36c1c11584a2ac2fcd8580
2022-06-21,1.45,1.0,1.43,1.48,1.7,957,,,0cb8d6f6d77c7c88ff0ac2ecd5e84f66fcadd193e9632e4cd0ddb8fb31a62c1a
2022-06-22,1.45,1.37,1.43,1.49,1.7,942,,,132a739c989a7b7a2733df51ad17f5eadf422609d22ef924a4169e528f79083f
2022-06-23,1.44,1.35,1.42,1.48,1.7,944,,,a6722299b74333634c84cc9066397f8c5819190d5034a8e5c08b42cfe007a334
2022-06-24,1.46,1.38,1.43,1.5,1.7,926,,,540b982ef105467df4cdfe8c4cc32c9efe2ce7eb416ff12c4ea8e67955186c60
2022-06-27,1.5,1.4,1.47,1.54,1.7,945,,,0e36df1ba9a31eeb9d374e8f78093b9cbc119168df1ec97e4f5a9ef3041f3d8e
2022-06-28,1.52,1.42,1.48,1.55,1.7,929,,,d7d983fb55f37e4d31e78199b3208ab7080e40186731dcadad733849f2eaa529
2022-06-29,1.51,1.42,1.48,1.54,1.7,940,,,3dba121fffbe9b17e57989404e4cae735b4b377dd4c3048b4a884de3c1a21432
2022-06-30,1.5,0.75,1.47,1.53,1.62,995,,,b67995e6f58c87cd4420e67d29fe8f6c07e94b6bf7244dfc067221a08b0f9462
2022-07-01,1.52,1.43,1.48,1.55,1.7,1001,,,47eddaba5f58d5683822dc7ce3b9f4c9373e297e5a73fd47c53a0cd196693ebc
2022-07-05,1.54,1.4,1.5,1.55,1.65,1042,,,89c17297907b3f4dbf41e436ff4e05b250d27dded6bc40523134ebcc8e96e4de
2022-07-06,1.54,1.45,1.5,1.55,1.7,966,,,b826aa2e6ecb68692d2d6f5af72eb8c31c3980e4f1d6d07dafea7ffad548f03e
2022-07-07,1.54,1.45,1.5,1.55,1.7,966,,,c55422e32797739bc136ed48a00aa01c383e1799df21d6400b03dacab9638ed2
2022-07-08,1.53,1.0,1.5,1.55,1.7,942,,,968cbf68d642c77d577adaff4ef6f286fb59b042f9bf1fe3b9ca41dcd936b9f2
2022-07-11,1.53,1.44,1.5,1.55,1.7,930,,,db63cc63d933ec1605dc88caa979702d75feb85fc71c8e6d140609a53ecc8f33
2022-07-12,1.54,1.45,1.5,1.55,1.7,941,,,3043f4bdbe7f0f06d15b75e9e1ac43ff21b868c3f051b080c2993813d0a076fd
2022-07-13,1.53,1.44,1.5,1.55,1.7,924,,,fe358533749fc190f54b47768c247840ade3a28361ce9ce12f6c0277f34af591
2022-07-14,1.53,1.45,1.5,1.55,1.7,934,,,810b13d4811aa011fee21fa5b136a3e528c1229bdf235db8a60b7c30f7ed815d
2022-07-15,1.54,1.45,1.51,1.55,1.7,950,,,d30e60eab656b5e80bf19e90e86c693e7bfcd19f9850f67c089b47525b738efe
2022-07-18,1.54,1.45,1.51,1.55,1.7,947,,,9971d402af8f95a48ad0423a0f1f4f97d4ba53e3c7261f387157db491994d9be
2022-07-19,1.54,1.45,1.51,1.55,1.7,933,,,6f8435f305ff86766136998867691410f8e6ff62fdf18a540271dc6468a46850
2022-07-20,1.53,1.43,1.5,1.55,1.7,916,,,a2442f5875b33647c29d1d66c5fbf60df770043c51cc02d2794f4cc68765560d
2022-07-21,1.53,1.2,1.5,1.55,1.7,960,,,1f39cb4a47d33de6b6df98d0c94bdc53cce039f253eb81a8385a95f61adcbb31
2022-07-22,1.52,1.45,1.5,1.54,1.7,931,,,efdb519da7f118f6531a7865b9893c643d77a04c55673d2044129db569e616c8
2022-07-25,1.53,1.41,1.5,1.55,1.7,985,,,d0803fc863bae4922500b4ed59a8f9df86e32c6c2909a7807e2db13fd302bdae
2022-07-26,1.53,1.45,1.5,1.55,1.7,951,,,17733dedb315473085139841d32344737dc629af92a530ad1b36d57b2c4e05fc
2022-07-27,1.53,1.4,1.5,1.55,1.7,941,,,3e2908b76ab938cbbd014d52c765cb2c2f6da11b3aa2b936599e3f736b9c26b2
2022-07-28,2.28,1.55,2.25,2.3,2.45,965,,,6c6d55ba60f88f22ee18e1ca01b285149343af7c0263b8b21043d63b33cfdd13
2022-07-29,2.27,2.19,2.25,2.29,2.45,949,,,507ceb33790e5a70664eff6e99d79ec9570ec507820847a4ab3cfa1714a7c1d0
2022-08-01,2.28,2.18,2.25,2.3,2.38,1035,,,fde7e45f5666a7e419c2b3bd8c00f2fc850f242460ca88392482392ae74fff61
2022-08-02,2.3,2.2,2.27,2.32,2.37,1015,,,c0009973c93447740414aea534bad6beeddfc2c956bcc90c16455431b7fcc0b6
2022-08-03,2.29,2.18,2.26,2.31,2.45,984,,,7e6594b0156a6149f5b317ee0f41ee562c06c8ba7222537f602a931e49be6565
2022-08-04,2.29,2.2,2.26,2.3,2.45,981,,,578cb17260a72c0ee8b83537741f69ea7898577a946db3c77cf682bd2ce0ad05
2022-08-05,2.28,2.19,2.26,2.3,2.45,965,,,400b19b00d0298f7aafa5e63e56ec258e501c05cf03b15b6138711cc6da6e707
2022-08-08,2.28,2.19,2.26,2.3,2.45,950,,,e6046289f7cab915c72a6cda7cd76489f8f1f644fb12579ad8a0ee1431b7bd77
2022-08-09,2.29,2.2,2.26,2.3,2.45,947,,,00a853c881fd8386401ef8d11992f8524312616aa2ab36ab746f18b454aa749c
2022-08-10,2.28,2.19,2.26,2.3,2.45,970,,,ddff0e9600197555e8d15b55a1eba1df53bf1c0e90fd38fa84d93a24fa4aecd7
2022-08-11,2.28,2.18,2.26,2.3,2.45,965,,,72ba9e00554e63356fa23e6bf0406f63552d31eac5bad2e7b4c880f626874b3c
2022-08-12,2.28,2.19,2.26,2.3,2.45,966,,,cb729d1db5943ece82390234bbc51cbe6d1f5ab1980e4e12fc58373c8d2fac37
2022-08-15,2.29,2.19,2.26,2.31,2.45,1014,,,8c8df0334aa7777f8b9305e31b18d682770d163eead6d9600eeb6b1cbb8536fa
2022-08-16,2.29,2.2,2.26,2.31,2.45,974,,,9580aca3caf4bf17590c5f62a79362a777d3b1ff3260239637900a9821ee5084
2022-08-17,2.29,2.19,2.26,2.3,2.45,966,,,bcb6251c0a26bb033efd3ba4a2cb32e9473e5c52b4cca5b1717aafa68eed47d3
2022-08-18,2.28,2.18,2.26,2.3,2.45,973,,,d3abcf6f8031eaebf03ea6d1c57955344249cf7a91d80740f204315c8e699513
2022-08-19,2.28,2.18,2.26,2.3,2.45,960,,,2bbc491a6ffb63fc819fde08604ae2b94ab18e458200701e1aeaac2c98ecf361
2022-08-22,2.28,2.15,2.25,2.3,2.37,994,,,dd4dc8e83b0e3e19d7d2f3045cb16ba6e3d96d110fc1e663257dfe30c9cab6b5
2022-08-23,2.27,2.18,2.25,2.3,2.45,952,,,2dcfcad2363fc04c74577e6624da8f3073b770a5a8b25dc4c8558c3382098d81
2022-08-24,2.27,2.18,2.25,2.3,2.45,969,,,f2de807dbc436b484562d80e172d6e2527fe71adc1df689a5e865462e782ae6d
2022-08-25,2.28,2.2,2.25,2.3,2.45,970,,,224bb868bdbf3ff78ab2975b0887d24238f4187dca0d0852381d1ebd7d55de70
2022-08-26,2.28,2.2,2.25,2.3,2.45,953,,,63cc10c8f21ef7dc4477b512b20bc0a8287f8b2d4f85278c976ee89b56cacb90
2022-08-29,2.28,2.19,2.25,2.3,2.45,963,,,dcbe8988488a2dc407a196925e4c9e59e91766dda99ade292f6f1d395b3a29c7
2022-08-30,2.29,2.2,2.26,2.3,2.45,948,,,1c5592c8b387410cf7881d33950958304ef512df48695828a070d293a9518109
2022-08-31,2.29,2.15,2.26,2.31,2.45,1024,,,bd0385e54c94b5fc3e16d73d7328b10ec43b01c6af4e057b685a7aa6066fdcea
2022-09-01,2.29,2.2,2.26,2.31,2.45,979,,,e16b7d700b233519f8350f1e358337e56900518b880006d06eac2d79af8d869f
2022-09-02,2.29,2.19,2.26,2.31,2.45,965,,,1b7ca3f10a830b69a5d2b164223c4bd88e6db5be8f56e2d0ccd9a8763d1b93f9
2022-09-06,2.29,2.18,2.26,2.3,2.45,989,,,34d66b354b186f94cd77436cc6ea4126415443c74cee27f762434bab11c8596a
2022-09-07,2.28,2.19,2.26,2.3,2.45,958,,,805735302d10de379e80b8907d6c6bd60515c1d1c1b8c1d9b74f1342668814cf
2022-09-08,2.28,2.18,2.26,2.3,2.45,981,,,748efe7b9e11047e6f53ee0fdc3d5a1c0f9671badd4ac799c62cce6ad14f8317
2022-09-09,2.28,2.2,2.26,2.3,2.45,958,,,4be9a47ba473fc7e9382eb4d91f25f22710e032ef27e870cfea210362b2635dd
2022-09-12,2.28,2.2,2.26,2.3,2.45,980,,,fced5b0a2d0ab8b316113727364c4b42751479620984eb94483902b7ffa4e71b
2022-09-13,2.28,2.18,2.26,2.3,2.45,957,,,e174ee4ffee8ed2984eb4beb8a5543f23a86d8e98f49897ccfad7f274fe9d597
2022-09-14,2.27,2.2,2.25,2.3,2.45,951,,,b6a692f6906b84131054a13a9737d6f3c60157e38e6a5428c450dc9c55e0611a
2022-09-15,2.28,2.18,2.26,2.3,2.45,981,,,9e9d7668912800044dd0aac47d56a21364337ad942cf6c5f1bb467b7b7f40afd
2022-09-16,2.27,2.1,2.25,2.3,2.45,952,,,79072807a0c1e357b6d7f224edc6a858844ea97c6c08bb057777f5ca92be1779
2022-09-19,2.27,2.15,2.25,2.3,2.45,948,,,b8bce8bee77d0ce26424478a88e0c06db8e05cfa231eecf1530beb092ee3e690
2022-09-20,2.26,2.05,2.24,2.28,2.45,967,,,1a136aaae80cce20826f9af37c7d523ed1bdfc35cd21e6374c5a110c03e0d5c7
2022-09-21,2.25,2.12,2.23,2.27,2.45,951,,,db2d6eaa5e2f5b6a0585970efbd3abf1ec3f8fc88e058092cf0a22dc5efa4271
2022-09-22,2.99,2.26,2.97,3.01,3.13,1023,,,5c5731e72b6d81daf2e53c5330d21dd1cb9bda9a49fb9a2005f3074c120c1785
2022-09-23,2.99,2.9,2.97,3.01,3.2,968,,,07511bbce08c32d6a2f675da99025b6fd9e85db3265e30fcc23e1b6da80d9b70
2022-09-26,2.99,2.8,2.96,3.0,3.2,976,,,9e713fc2c7eeaeb4532a15a47205aba3be31364aea9c26655e125abdc563a224
2022-09-27,2.98,2.83,2.96,3.0,3.2,949,,,582b33fff2e53db2471230638bee226aaaaad29482a8a14c332647b6c8f9cb05
2022-09-28,2.98,2.88,2.95,3.0,3.2,911,,,b5a4803438487fbe22a9d8d2d3df321512b3a3d86f7c6e25ae336d27eda5bf7d
