period,ref_area,cli_index,obs_status,source_record_sha256
1962-01,CAN,101.303,A,273bc48bd958856c1db8e2bff68050e4127a3593a9fbf6dbc381e79c7ec200d8
1962-01,DEU,99.72267,A,45d21b1a18e69d191dc8ceeca206b3b3d79833d1c9d08af9b3fc40454b304393
1962-01,G20,101.5653,A,a5d2ded94e378bf89724c8b031f7e2c4d6c3cda3321f92bfc4916e8f3c85f034
1962-01,G4E,100.1081,A,f08399a3558b10750e3a7e79b979eb625e0d074a77f6d29cacd1f87553dd077b
1962-01,G7,100.7164,A,50d635f73214f58058c04bb1577927d913a12aae13c1bdd1d22c8dd3c1cc0b79
1962-01,GBR,96.54512,A,f619ee2dbf0261e044a44e9b8f409df9097b64a64d6c0549781af05d47870749
1962-01,ITA,103.0061,A,5ab7db50daa6e214f68584def3a811f160a3249f652861485ff6c804f2a2b5a5
1962-01,JPN,100.7859,A,cf68cb62bc9aa7e178c17ca791fb63bafdc959c95cd96ad39db0cae93ea200c2
1962-01,NAFTA,102.1474,A,5d15f4e9d4c33b36831e08caa6b78fada1f2ec96750a202b7c1358d0ea934ada
1962-01,USA,101.126,A,1898e7732e0ceebd5a24cbed18dae4234b916fe375fcc53d1a8c7b30d89d9c26
1962-02,CAN,101.0185,A,c11e88afa6b23c0baf151d8f61bd3746505b0b3d3332269fea07009f47c09c37
1962-02,DEU,99.73151,A,9c725cda5255dd0d2b9f3d93532fdb96049d0af22b08493bfd12142b5d3cd55a
1962-02,G20,101.3754,A,e5d5dfe2a425aa9d92c9d6fa6441df90ed130ef91665296927a5c1ec73013e1d
1962-02,G4E,100.0354,A,1432e03554a8cfc26b126896df60586090cf0d40b1dc1dc48afaf78553dbc7e0
1962-02,G7,100.5281,A,5955c82afe42e9d31a1a758b50bc41d97999722ad6817afa5d06cb7c65fce7a7
1962-02,GBR,96.68599,A,c4fb788a88b16afdb75c16cdf40ddd1f22c3f8a89d4b6469486f9f2b40d5505f
1962-02,ITA,102.6241,A,489c09d839d37b7b3454b423dc6ee70592ec5eafec8435051a5994a285c4ac61
1962-02,JPN,100.4525,A,bd6db6e9782eb60537c2720c003106efadfd44f59961ff201d542d46dba3da73
1962-02,NAFTA,101.9326,A,e68bd81a36f7ea90b3222ed33b1a491209592d459e0bebcfcca74939b30c0f64
1962-02,USA,100.9205,A,a815c6fb27de67328dfbda5c653bb5cf12bec0a0c38213da9b5e65d30553fd09
1962-03,CAN,100.68,A,4e911b812d46a718f9b20aeb8ffe104d20911cbdca029bd8af8ece5c73246f17
1962-03,DEU,99.72984,A,7973d574a012e2b9eca9b6edf543c48d299acebe55325540bfbdc43d41d2ad0a
1962-03,G20,101.1567,A,16599fbb3d5089bbfbc468d6a04e9488b09c400994fc0bccd7fabe5cac2796c9
1962-03,G4E,99.97993,A,4e8e6bcc6ef5444dff92297e4330ae50435a62ffbd923d468ba6c44acc04c769
1962-03,G7,100.3113,A,7197da110d223f13b14d8fb2e53723798f75ada83165d86e2466e8260ebe5fd2
1962-03,GBR,96.8702,A,ba357b3a7a274e909243dfb45873bd876046b6bfe1535137b427acb584523256
1962-03,ITA,102.2746,A,f66662a7e506ab2bda26dda2ccb64d34cdd6302f99801a6eb14ace80f4a43d6c
1962-03,JPN,100.1347,A,402751bfbbcfc1103fe480ff78c3554704cfc3852c421a9eb26327d47413ce01
