period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1924-01,17.3,available,,,false,19eea007c528a98b5483cf50943c78940bb8ccb2c2e6732657b5522ec8dc867c
1924-02,17.2,available,,,false,c4465fa5b14a2f07d24ce86049f5672fc2fb3b37da992ca63190c490283a9fd8
1924-03,17.1,available,,,false,f951e7812a09e14a7fcf201ed1c5f6c9871a7728f83831692feb21dd3573cd48
1924-04,17.0,available,,,false,14034aa63735d8c273899c947ec66c5689d9d6d08fa882e1f5b32bfbf0d7cc91
1924-05,17.0,available,,,false,a225bb8f9eb848292c60eaf45fe29be0132886e23fdec8358703a7aa7752eabb
1924-06,17.0,available,,,false,dfb7d3e9940a65812db46d633b2571bc7b9849391218dd3c06ac662919d72ad2
1924-07,17.1,available,,,false,b38abd5bcaa3653ab72f1ee76a5d027c67ccab2615e6d9d5ef71cbdd8e7d64ef
1924-08,17.0,available,,,false,f450b8513ca3f825e38303af64ffb9ef75f980b312932e5046081723319041c3
1924-09,17.1,available,,,false,526939ba12a23a31eec2de250fef68c4ec87d270a7f23443b1bc555cf092eec5
1924-10,17.2,available,,,false,705cb5cc0a956c89538e738fb2656d32b09daeaa3e0afcce13b9477b5b2f52c0
1924-11,17.2,available,,,false,5a6ff8a20c28cb9af8869c90465ad17b70903f5bb5db24f8b55e6b66def41587
1924-12,17.3,available,,,false,93b8253912dda0cf756cdd5efb47346d24bcbf55ab4e98edb861c102503fab1f
