period,ref_area,cli_index,obs_status,source_record_sha256
2012-01,A5M,99.8066,A,41ee0d3b74191262b0684423193a827f4564ac23840c50f61d131a89528f1f65
2012-01,AUS,99.34898,A,74a904e985b4debd7de5a23ca607bcf286511f2b01d40ae561001eb3eae36f2f
2012-01,BRA,100.4177,A,04e9078a83b3b695865034b90781fe112fdb4f26d068a16d89773649553cfff9
2012-01,CAN,99.54642,A,0a77e9e2b3767b62065606c8ff1d8e87a95226c8a2d23cd71e93db2038579150
2012-01,CHN,99.77791,A,cc21c2807db9c5766e4256120e297829a3577f2ccfaf0ece7324459305671864
2012-01,DEU,99.86714,A,65a468203047ae3481f88680eed8492de45cfb1c31d053ead8e6c7ce88b5d423
2012-01,ESP,98.2627,A,3453d0c9e1d4540908307cd5758257c56f366f70e7de643b1fcd174fc1f5f55d
2012-01,FRA,100.0604,A,454210fe99666e26b098d42179c50b73890cb1b654dbc8482d4a866e13e491d3
2012-01,G20,99.8538,A,3251b1823b620774126030377168b27c0f55ea526bb6ee733bd8ba29e9144d92
2012-01,G4E,99.38478,A,e8bed3b42ad8c3f694819964af821809d426a709ceb6fe501a520b1c06d5a1aa
2012-01,G7,99.62252,A,ae56292348f2677851740588253851d92632282e976d5734031d48a5bc67b65a
2012-01,GBR,98.1367,A,782b4d23bb13df867202d241dad090ceedd76470ac3921ba1905263d25ec09e2
2012-01,IDN,101.0362,A,fda5cc87e0ad6b6f6ecbb929a9f21814a3632f33e41bb1c57c2250048084a31a
2012-01,IND,99.81723,A,55a651c84967a571eeed7142cd6d1c7ed02625e67a3f9521ed921b4c3669a94d
2012-01,ITA,99.21598,A,efabf03b0d618d8fc6f572eb2f13c69550deacbdae89d9f503d95d4caa99c904
2012-01,JPN,99.75291,A,d9c788bc49dd50361a33586b3d0a0594d5ad5c37f3fd912ff960aa39e19532bd
2012-01,KOR,98.45447,A,cf5989ed87ab31f83493e65fd217c870b66869ed07ee387a07de5747c1f4a608
2012-01,MEX,101.8884,A,0b20709ba5a1a9b54e4b355cf61f441b6aca6ddd7da27546a14226e32c14049c
2012-01,NAFTA,99.94964,A,f77da9e5ed1d2b72b468475c8ae6538f924268abff682c4967b47037817c00d2
2012-01,TUR,101.1616,A,76c0be754ea8ef262378554f8a6da8cdade59b72cf5d8734e2738f876d21794f
