period,ref_area,cli_index,obs_status,source_record_sha256
1999-01,A5M,98.36048,A,4e91daa512fba05d6ae75c08f341748960535fd31420964166b4baa62105d65f
1999-01,AUS,100.3441,A,bc7cf7a275187f33933e825959052f787a3314bdb1f127365e024ab1c0dfac14
1999-01,BRA,97.47502,A,ed501cab3b96840a7df57889aaaba55e9f5739bada3c0f7921dc5b2cddaae363
1999-01,CAN,99.02779,A,c5c914b9befe595b0158c1b4cebe72694afd9bde78bf560e37e13898d4f4eb89
1999-01,CHN,99.17121,A,b6a9fa7a389cd0c869722acebb32f0a3589f80503462562c15e3c4bd739da3a3
1999-01,DEU,99.33813,A,70b40c66fe17c195787900b343e89c537a8777d5d87b103e72776f3f64d9418f
1999-01,ESP,103.4266,A,e223d80d0383f5cb54c60796add79ad4fdd89bea3e26410e4ca5e9dc4ee9bac3
1999-01,FRA,99.7285,A,c745c20bfe41f4a6cf7fe5715b82daf3e7ae8d26a5f05d8d4cb10c287835f8cc
1999-01,G20,99.1469,A,7a6846681b01a22e1b6f5624a38c7c8a08a4e9517a8fdd0b25a77ea043691e86
1999-01,G4E,99.48852,A,81a1bde0aa4c5a0a986d9488d53a0997009a07b89ccd6ad418bbb97b4ac9f5a7
1999-01,G7,99.54002,A,f4b8fc0288f9dd7c9115cb25b9808b0b740dc148c8ec768bcb2c98898812ffcd
1999-01,GBR,99.56966,A,e060556064de84315200772c22388fff4f7a894df869cce9b07f5a796c9b2f4a
1999-01,IDN,93.49507,A,d8e5c2721bed89e026f62cf8ae39df049688a1c7f9379036275223feed422258
1999-01,IND,99.65186,A,09398cdac616033e7d665e84457a93598d737db3c66c3d5e92510002c2080d6d
1999-01,ITA,99.52113,A,44d0ef975eace616681273a940d8171ba708c7dec783d0c28fd818245741c959
1999-01,JPN,97.99281,A,ac183e970f2f82fb025b8a135319b1fbf2ab98e6021b45f3c24f4622824cf760
1999-01,KOR,100.896,A,15aac0731602f57b6ae5518f1d45e3e5173507cce26157d0827449c6ccb71598
1999-01,MEX,99.49775,A,7754ff756e293b73e7c3c25cb166c4995fca12b935774f3c8553766c58cd0149
