period,stock_thousand_barrels,source_record_sha256
1999-01-01,305728,9b01c0808bcd77a2d53b5b9c36cd3a887599654ce6e6ca56e9f766378dd9e998
1999-01-08,308268,a0eec60d6ffab7b1ede68a5f2b739fd651b58e4a8d7b88d05b4da6a858a83187
1999-01-15,310975,0b821a5625cbd0a45d8b37b532f5bbbd86ff4b7d3dafe44b0b2b4fa0ba969731
1999-01-22,314148,98c7275bdadc8b159bd27e651c40d127da01d70f59731bae7501becfdff43e03
1999-01-29,316730,faa4fe35e3133033dba8aaa754e05d48e3a6483ca36f34f2901b7763a70c299d
1999-02-05,317131,e2c2ca979fe2d8df58584e5dfe2342e02ea4058cc7e2a42837fc83195a043362
1999-02-12,315393,e3de5723f4819287a545097cc9c4ca9f08d7d4deeca6d96e9f719112c909ed51
1999-02-19,318431,c7e58a96b98837d25ce21d5c84c1989da4f58678edfcf3f3c2967a847ca2d9be
1999-02-26,315274,411f92a196eb58fd394916650d09fb78b3831a37ce3564be07e6c39da08a1603
1999-03-05,318266,58b3020cb71e6d1ebb5d53d284c26c83f7bccace7396d70376ea56d12c798e3c
1999-03-12,321929,7958c365c0c4597d67ec70e88a1c7ffcc9e2d0499b1fa9922940c8b0b00b3c4f
1999-03-19,324736,02fc5e98d17a1c335246d2a42768d0099cbc8ae0933de8f656080f2e26951272
1999-03-26,328539,165c88a096d139e960045bd7b0d261470412642ab8f4324fec8e717b7ad15daa
1999-04-02,326768,3bd740957fff207b462f41b38da0e212071ba6d73f64ab5c0084dc3328d83fff
1999-04-09,328885,921a829e97b960b95cc0fd3f76a420ba3a5c728bfef26706863d6a256926f2a9
1999-04-16,325729,7bca7e52ad17c46f583c8a9a6cf6ce76e30e4b98e4d1b7014d848088877046ed
1999-04-23,322286,89dd7b1518548d866858b30f99729b5eb685d5bbcaf5eb7f53081ddb56e8eeee
1999-04-30,320145,cf1e64040284ac959bb772cc7b6e4149d88c8b9bb14fc204e29cdb0ecec1358f
1999-05-07,317539,922126f0fcbe5554721353f4e0b35b12d33afdea0aef383a95310f762cf950df
1999-05-14,318092,49dd16b849acb7d415de708f91e2916a2f15084d246110971ee56f081cebb64b
1999-05-21,315769,009a6f07664bbac0b5a47a2b8e63b16e0fea6524da754cc8f2a2101c7835762c
1999-05-28,314722,ce98cf9dca77d98676717c0c4ce02d311d7a8afdf6f9b84fd44a2d9201cdc2b2
1999-06-04,316858,9c9c31a9a76ea7c351a3886e16a98da4b779539f97c5dec0fb95db77868cfc0c
1999-06-11,318672,faed6a41d55aca8eb323927ea61be44382863051e71c81c708906077b9130c85
1999-06-18,315949,6dbefeffe4d3eb26a0ebd4fb10ebf703059e1ddf79e5d03362a32956f4e45859
1999-06-25,314225,b92b568e1708894fd3e2c0f4423f4cad7f27f36b13d2cb9cc546d8fb0777269a
1999-07-02,314030,22e26eaf403e121260b7dcf93fea9a32b9ca9b29aa23f283e70d0931d8e3f1f8
1999-07-09,317718,43e1b4eb638ffc8ef78070fb038c69c7398489891be0c6f52d4e902d01742ee6
1999-07-16,318092,777a124de1a71c58ab0345aac13c366918937fd4b6478583c64d174e50345fd4
1999-07-23,312916,14d5f76f534a33801bf6d838901995a186f7fb3f8d285683635705977a942566
1999-07-30,309516,63704da37cd8ccf04cda952337b471b2a2adcbefb08551e862956f566c9967fd
1999-08-06,307249,eff1377a491104688e296e57e4cc1a6ea113a0ac093dc7b03ea3813b56e66e58
1999-08-13,305616,ad7b3798c7af6c8acd913ee11e40a548663fb8458a6475cfecc6e4d67e97c428
1999-08-20,301091,7e6d28e1f9c37402cfb3b4876dfe6ac17e7d6bacb6688455cca4f6370f5d0de1
1999-08-27,301653,ad483ca775702f4310c5860d80e2c1e2e44b6eeafc7805918e40a86e4862e7a3
1999-09-03,297212,0287d7472ed6ef5dd54f0bb40396ca1e22ccd5768e01c53b5e68766fc0c725d3
1999-09-10,292930,5240a33aee56d6e2628e4f6d0d441b3843c3de735d9904d32b1939221df03426
1999-09-17,293119,41e6bb20c74fafe2cd71fecd4208e82972f1ec91c490a3b1ed230f5ca2fd3ceb
1999-09-24,288862,4fcd0dfa170b1d8124a87a43927ee2a268ea5b9f5e8a8729c7e454fe13f2689f
1999-10-01,288395,f453670433ebd7bade0ace88f756bc05e95720d61680b078c53f97123d8cd62e
1999-10-08,281186,bffa829dcc96be14f5a8d04a8ccf91af8b749e83338bc6bc073f938f635237e8
1999-10-15,284609,3a01facbafe897f05c2d2f31e223e0f5084a3351f1680cb5e60e3e893553ac37
1999-10-22,284878,7cda54d4cd95b312b11139860370ef9d9a4b7d19639dc6a96830994b437e813d
1999-10-29,288599,44f281c7550cc216e56fd24f44f459a7624c7f284443566165fb47e4688b39d4
1999-11-05,288955,31c3a039aa4422142b8ff643d1eec0278e7f94d038203f2369a855c6125bfe05
1999-11-12,290755,c0ba3455d4b52a5546ccb4485f928c450c020651890fb867c82b10c6974ae6a0
1999-11-19,287692,ce9b200ce3b97a794a423eeda0b861cc098c9d33734e8bfa2ab5e62054d17af1
1999-11-26,283338,c764970db270918b6cd5b533bf6f2164b907274f47b85b0ef4a4bb7bf292ce76
1999-12-03,283063,fd2f5316ff32ff9d36d6235e38e1d0f5711aad48f891a567657570a3c03fcc71
