period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2001-01-02,null,null,5728739508558.96,1,1d6fae6f3bd9c60edd59b90b1cbbc5a40cf959e5fbad0b093db6480158e74471
2001-01-03,null,null,5723237439563.59,1,1708de160e8b8fb589e219bfbfce1e16b3c8cbfcbdab8be30613a9513326be57
2001-01-04,null,null,5719452925490.54,1,7ee48eaed1fb9eed2ed2680f54fe9162af54bc8931bf32a97bf9ca9a664f37c9
2001-01-05,null,null,5722338254319.31,1,c7e99be512e73dd0b31d34e54f769d90ab0d15359b7a470c45d0efa36a41cbd8
2001-01-09,null,null,5725066298944.04,1,47c7e7897938f123ff17364b3ac1bb08b70e0512fe115593efb2e1a51bf43bc4
2001-01-10,null,null,5724315917828.49,1,d7725c3ce0d7bf8ad8b9a08a6b265b5ef846660eb542eaccd36733f9776e457f
2001-01-11,null,null,5734110648665.41,1,1ee85ecc98ba6654bc4827b49a2e7fc3fa7c228c80e428c2ca2cb1b4684cdd31
2001-01-12,null,null,5735197779458.19,1,8e7332c809b17f9a1fa2f36b2e3eb260183b1cae08ab33604367080a670bc964
2001-01-16,null,null,5711790291567.40,1,c888212542f6f4b42a5bca2b1408db4e8d29842f2c9a80202d4fe6aeb8dd284b
2001-01-17,null,null,5718517343351.92,1,b2fba203567351d0fe2752e65b14b6f98e39e06d19c6228a1ce9bed1bb78bdb4
2001-01-18,null,null,5725695166475.90,1,18b3b53bab3784dfbcb4240d865dc81e093e09c571e7537e77c22a36c79a1961
2001-01-19,null,null,5727776738304.64,1,13104a49f37166e63077494eb038f044d5dc5efb13c573b8780f9ab2510f4230
2001-01-22,null,null,5728195796181.57,1,327e7f46e20b9116b801ff54eff21c8e557238309dc3304761b5f6c35926e28f
2001-01-23,null,null,5732723749861.27,1,416418262e15c9b0b80d2bb999eacc349bbcba42d18b6af0a4622c3baba3ff7b
2001-01-24,null,null,5732255355204.69,1,3a82ac462e05d2f2ad64fb9b40ce42fbc01a97d8a20e2753158907bb21d32b6f
2001-01-25,null,null,5739320332063.05,1,8fc1ecdebc4cceb9c548a9e2d0a84fd40dc475f6c49af34433decc935dbd0ee2
2001-01-26,null,null,5740435844198.00,1,3dd6daab7cee20d1892aa5825a816d677b8fca53dd2d991970d043e28bf89bfe
2001-01-29,null,null,5739059297122.31,1,78f36b887e2c65c4ee4681c048f2074b6c4aadb678d7f4844a9dd16149e99a8d
2001-01-30,null,null,5740291126546.45,1,d14c8bd96cc43970aa7b2607bbcc790eca763e5a4027eb9beb040a7501fa9c92
2001-01-31,null,null,5716070587057.36,1,f6c016999ae64447adde4c5e5484ff8965cd4482ebef118d2eef0b3ee551d2bd
2001-02-01,null,null,5703346472448.65,1,32f113a5a6d3b571d865c711511c355d3a8ec08991a9245e61ce6361e86f5d7c
2001-02-02,null,null,5692920049098.18,1,607a59311f1703fb1a6f26ef93d85b62fdca3d009a0cb120d7e41fb26907c1ac
2001-02-05,null,null,5692234596517.07,1,84008899cb42a79a328cbb3e2374562bdc3ff1dbda7bf4a06ce804c43857d2c6
2001-02-06,null,null,5696112552640.62,1,2212d13d6a98c51dde49bad6a8ec394f92552c5e18bbbee128f2869def889107
2001-02-07,null,null,5694062535040.67,1,208530afd581b7656846284eab80841761e90f1cbfc15ea9eb9c8fff37cfddf2
2001-02-08,null,null,5697248248419.78,1,154a009f054c2090e5292224041b7224fcb119860a69144e0112cdf0c5f9e305
2001-02-09,null,null,5698504013467.32,1,29a333778a7c66f49eafab9ae063e2f2389f548789d1a52293c6f112cef85f3f
2001-02-12,null,null,5699501406898.13,1,d6f804a5ef90617004d1c736ddf64b7bb715cc85afd9d0a5a732a1d831e31232
2001-02-13,null,null,5702465484866.60,1,733f2851e37d35f8394a3e87e4c8e0202e7d665dca0dd53e37c12645f3fce81d
2001-02-14,null,null,5700887675778.04,1,98ec821335bf1dd3a8ae978927c21dd29391b375d79897fe033b8420deeee015
2001-02-15,null,null,5712465542248.62,1,200df70e4f436f531fa2fa34d62a171c4293d66a8b71107a7af46416cff461a1
2001-02-16,null,null,5713324669859.74,1,f98d359a2293c98885efc82356e98b955accde1241545dc504a18c27db2d8692
2001-02-20,null,null,5719124940098.04,1,54ca6f227e05ab51e8dbed8bd5e4ad2e5c58dc1401e4f51d99a7ee9e993c08a8
2001-02-21,null,null,5720449734370.04,1,60c78d7ff8f6dea5fc91237be02275995f30b905fbdd3eac7aee588981056a8d
2001-02-22,null,null,5724785875504.11,1,77447f010b53a9942b3f980b66cb3c543210b265d5fac23c93e69c193baed1e1
2001-02-23,null,null,5725592790784.57,1,0e544f2f76ec65c6ae2448eba8119a7b5c6704e9507e56f84d28d51f891b007e
2001-02-26,null,null,5726224651481.74,1,402be71a64f1341d1eda787bb0d386f3323caf6c8c3cb525b84d575ac4de4977
2001-02-27,null,null,5726968823821.55,1,ae4337ba1f1483fc96aea667cb662153082722699a9ab6da4cd24d18400a5945
2001-02-28,null,null,5735859380573.98,1,c5aba8361a0e3d7c28fccd88295dcedc6c8e0c460b8f6007b0ff3d7419d49fc8
2001-03-01,null,null,5726774439028.95,1,443daff25cccf301a8e7e725b01aa4409dcd6f58f1ecef93433562f650dad40c
2001-03-02,null,null,5742769797856.70,1,fe016833909d9435093ade1e183077eb9ac8d15e2462a0f3b91c558870018d2d
2001-03-05,null,null,5743401716650.84,1,90ac58bb176fd4f3e4561ca8223f9ff36f87bbff3e76043bd773d9055162dc59
2001-03-06,null,null,5749734337611.83,1,72c3fbb42b9d7b657aefcb95ae141d6b8bc715e6c4a08d55bffd2b75a061865c
2001-03-07,null,null,5747491094329.69,1,3432fb8a167fae1ffff16a7125901d8f3f05937ba9c59d7fad494df980634c90
2001-03-08,null,null,5747550277632.42,1,351d9040e8d6a33ccb67309b63bd5dedb4a3e942c3548e3902efbd44ba2840a5
2001-03-09,null,null,5747792825182.88,1,96ab4c13118d1358ec7ea0a0d3cf2bfea607c8af300d5586e970d13fac459fb7
2001-03-12,null,null,5748756736296.21,1,5198e0934c5d225482d103412dc7dfab2c6ab08283e9075165a6cc725f2dd36b
2001-03-13,null,null,5752122226353.86,1,5702f7c6dd92acce376c67a10c1634823b462ead3db7083db20549df96ef4426
2001-03-14,null,null,5750555317104.73,1,46cda91176130378d6cf728c65f4de1d6b2a1615080e079e1ca6b6cb1e32507a
2001-03-15,null,null,5724494097883.09,1,ba9ef2bf4c9dc586c6d159896c00a5cf12712729a58df35b4e77e925653a0819
2001-03-16,null,null,5725427309171.06,1,8a411ceb2be35b88764eea0c8e2072412f2493ddfa96ac1fd9b531fc298c958e
2001-03-19,null,null,5729611586294.55,1,32ceda96ebcfa74443fec74289b714ee8ca1e3b71d7aa9f238f8c8dd8fef5730
2001-03-20,null,null,5732596852845.50,1,2136776987fbd8853ba47d8a0fbc6fead2f5832df336a6353b9e9a0ff29e6539
2001-03-21,null,null,5731169100580.51,1,b1a0df9bdcedc5d571df4bababa90ea10f859ba3fe5e4dc2555f578167c5c75d
2001-03-22,null,null,5732049780656.46,1,92dd331e6ca82c3b40fa8dc29b7a9b349fc667e2857c419dfe35098a714c6b8d
2001-03-23,null,null,5734215116583.82,1,8383d1eaf1d77ae7200601f602057f05f2962e4540854e4c750fc9872e218418
2001-03-26,null,null,5733895076837.79,1,a1838fe6f1f91baa70c1bdbc887b4bc2dfedaf1ead6ba0f54861d63cf03b7849
2001-03-27,null,null,5736074141495.08,1,8e88478d1331cb35f7f7a046608b17cf2e9a92f06bf3b27559aee41c148de449
2001-03-28,null,null,5734570704080.99,1,702c2ab949b9c15472ca2bb48745fc3a42a1a837bf35a86ae74c405a85327dd2
2001-03-29,null,null,5770774722962.15,1,e935385a307d5dd883cfa8811cb8666af388243bdeab1903514dc316c6dd651a
2001-03-30,null,null,5773739949951.53,1,a52b04b6a7b440201e2be37cbc39c5d337d5358ca05769596e4d695277721d5a
2001-04-02,null,null,5745399258826.83,1,0c733afdae00e608a401a804b99f78699cb9257bb4d106c4b06f1caa43430d47
