period,stock_thousand_barrels,source_record_sha256
2011-01-07,311526,105feedcaf566ea39ea2b1981cf3398549d27f8e89d6a9a004c1262ecaf643cd
2011-01-14,314143,c19027bfd973ff2c7ec91a026475ae6b11ab5cb0a6f918f69c82a0a32b4321a3
2011-01-21,318979,06b99eee4c90ba9039b2f57ae529827f8e5643e046556011ba42d4d52b776e77
2011-01-28,321573,a9ae41eeebeed59b8269a5711902da9faf7b77bf41449d2741ed82cbb006a127
2011-02-04,323404,cf81799f8fb89b7b0c670ead2a09f5dec640af22eb64cc7abd41630cf98f820a
2011-02-11,324264,dfba94ec48a3fa1182e3b00b0f07e1f2f1a9f8b7eb586461de08b186261266c7
2011-02-18,325086,30f6d2cd364832795f1542f420eaa7fda75b9b1969760e268ed44b7c9228700c
2011-02-25,324722,3d76d444935cb67562947ce180393c65222f093d66195c827da81787bfb992cc
2011-03-04,327099,d7b17fee58893370759cfaed1fd747fd62e11d4e529da1388df67e469c84d5f5
2011-03-11,328844,3afdafd6f53ae6f6d5349ad714cbc15c5392f01375f10cada7932799b7dc24bd
2011-03-18,330975,56116fe72187651cc2722595d8a21597c3d509659e65b9a79c34f39df7dd93c6
2011-03-25,333920,e5ac4615a5edefa8d8837d18dd02eca7f89e567fc8f0a7a4b404abd7c6193184
2011-04-01,335536,540ba4cee851f1645326db250c3497d9b985e5f4e97d42b8bdbcfe4b6dc79ba0
2011-04-08,337163,eecf89517a8b8eab57e5c9a58bf351c121f20dc97dda7e52d15366d53a2cf7c4
2011-04-15,334841,5c492754fb479bd373689b769ebcf4dcd605ffa2157e92c0b7594f476589588d
2011-04-22,340997,01abd8c68b1fd7ffcd1d5ca4d5ede16b43d68e96bae0c9257dbe54ce8370cbe3
2011-04-29,344418,d8a107f466f290ae73dc843cf74a2a53660c25d45a801419fbbb3fff16f61b5f
2011-05-06,348050,de60f4378a02b15846e8f72b873fdc9f8e2fa70e63a0921da53df92a3c74e7ae
2011-05-13,348035,3dd4dd01c565eedbbe24db473c881ac67222356dd6f14c8461d9f98431091103
2011-05-20,348651,5d2c479c74e8328abb32f30679e1b9917e1c6b31d49466f78df3f7970288fd35
2011-05-27,351529,7260d614d13068216882696be3b7c0ea9b3668f1fc72e0ad656acdfaaced9b8d
2011-06-03,346897,623d1e67c5702d45ec4446136ddbb972716140cedc5e8f8b982e62d6c416616a
2011-06-10,343491,004036afc618952aa23eb5adfdebc42e9237173477d6c104e281ec905cd5ed9c
2011-06-17,341780,8e7c609b1b9a05308eddabb48d04b8e58126e735ceba24f07c11bf591d7d691e
2011-06-24,337405,78950f816b33b216302665bda7413026102b08fd41a19c5f449be30099ea6487
2011-07-01,336532,b934a7f3243771de30ed6514b7aa279d96c8237eac3a45599e00b1c87fd2df94
2011-07-08,333408,95a6d4e27f18b10b79b264bfa5ebdd8275ce112c0e07aa13f869527df8881031
2011-07-15,329681,b2c380727569e9879243116382e48a32d449a6b04f5f183d82aacec9fe033d34
2011-07-22,331977,7b2dc509a3f8cef6cd058101eeb0993789c87058d1961354fe02370eb74c845c
2011-07-29,332927,ce9c8d7d0fe10764cad472e9468d16460bbb91d49fb76d26ccd33ba928aefe3c
2011-08-05,327806,71f360a342a41629801096ca65958da37ae43d4c39794bef99334669ebe11bd5
2011-08-12,332039,be19c4b42a34476fdf76823599399af4410c9ab4b0a325bdbb6d3423ee02aefb
2011-08-19,329826,c5248bb1bc536f9b2eeaedc3ed3f980a60af1d6b3a6fbd72c57d037b00a5ccf7
2011-08-26,335107,8f5d6ea8297c9fbbebdbd1c7e15d59b673e6e557c70ff0128ce25634a7c27f9d
2011-09-02,331146,960a3428de0f9e4ce6cf58a47338aa347e981b6e1692a00a595e01ce86783642
2011-09-09,324442,da8b370498678f0581fc39adf4b0f761fbe1ac7a0e7a25256047d65e67c352ef
2011-09-16,317106,b995d64d08b2d2ae0b6e8e810159893c99f98f5f05f797a4c17f238cf2203d07
2011-09-23,319021,60df4d9aaa403c7ec5f84ab80bc6fd2a82fb78c96f26d18b58887d07be1d52ed
2011-09-30,314342,ed05bf4b0d25773990e2cc69d83d7599cadf5f16b3717dd5b0308c04edc692b3
2011-10-07,315575,f4f237f23be27edc9d76a7fe5f11ae2d5bd0d0b4f4820d16a0f40e292f1faed7
2011-10-14,310846,f336aa549a49c9d8c04cd583d51c673926faacc918e13f8e1156c688ea7baf7d
2011-10-21,315581,ab23d53528d4f73e9c7af360031700bc203cc38c310bf74badb5e0d3bfadef0a
2011-10-28,317407,a214d2a00cb9d826e44088724b1c0d86e16e0449ddb6b471c8e82e68bc74cdf6
2011-11-04,315819,4fdcaff95439ec60ba5e848c36a8f9743c8e3e8818174fbf6cdef5dd96ea6547
2011-11-11,314763,d067c36d148d1d6c9b8d27b8fd8505120a3f40437205f0007d183b0af8262406
2011-11-18,308544,172e2feefe9bbe526ac8c153fa59ff665ce8007e5c6aa61449bde9858dac0023
2011-11-25,312476,2df5843ad08c10eb49d7334f0c8c17d7bb5459939d4769b086bc7f954b8cb276
2011-12-02,313625,efd3bc79f4de3a9ba844f500272292f1581cf09eee3950ce3f0e23abed416e40
2011-12-09,311693,391b9f168bda4a90fd43ce28098d65188a899718d3b5774999679086b9b46205
2011-12-16,301123,a3c9c3fa202bfc37fe1afe78d04c3f0680c663c5002e39451bbb234a7ce6d068
2011-12-23,305022,7b9a1d78d00f40c25d6a457c644660be0c66131ac443a45cf82eef11228c5a57
2011-12-30,307231,7cb4c2c9491be19cfba6b9db594210cd8a509623018a05fc5ca1f50436d6ce00
