period,stock_thousand_barrels,source_record_sha256
2022-01-07,413298,bd6a9525e26afae75028c8e99653c371f02e6e36c97328ba82297b3b5ced325e
2022-01-14,413813,caabae7a7d31abd485bc72ec6f38c51a15625ba90ce5067b37b17b79f828719d
2022-01-21,416190,426e13dede8b408714093586c9861bf524da4d09f8d536872fb2150a875b5507
2022-01-28,415143,117d771bb8aa72eaf10453197c0b5348225c92be963c42ebcb577d482d6ca846
2022-02-04,410387,0cd84213ad16e963bd456aff67f103ceb96c4ffcd53b5eee50435f9a9aa1c5a4
2022-02-11,411508,5bd560a8eebb28cea678acc27bf76e009672f6adee2e623e0ff9df87d5c534bd
2022-02-18,416022,a085c0718cda5580d0a33367883eb4a20b7d2683b22d6d6d81921c1385a99e0e
2022-02-25,413425,b91b25cd9b4733b975c7d20943c57d4ae18f4d1ea6c9ee5780d9ee6a89499666
2022-03-04,411562,b6ccc43f61c4e6088728ed63565905efde67396d598568878b897c9f15fb8e7e
2022-03-11,415907,f74683fda55a889cac652d0c97826b51c22325748e8fd9bc85cb9e78742603c0
2022-03-18,413399,7e5b51f9694fb88bee9ca3a0d1ede8d7a53f0b1b9ba1b04558e9f9d74b9fd64a
2022-03-25,409950,47bd099e722ee00ddead906df329124af77ef1e7c5b8cfc538e1c0b113c3590d
2022-04-01,412371,a73251621869e6af4013417c458d365bb7cabdb48c15d8403394450130df2da6
2022-04-08,421753,e7636bcb8a98ad662f9681819b0e82fe5ab0b4fbdd5949c985110f7026b746f1
2022-04-15,413733,38f483193cfed2fec01f1076220b666610aea72bd3b28e4d77da8481d5fc5404
2022-04-22,414424,a905850d4ba21ae780ed682c8afda58d00c57918918ee7299cb3462c7661dd65
2022-04-29,415727,ea315c682677b5aaf0f395a7e0a455664bcd978545e5c4c9dcf41dc27d56ddd5
2022-05-06,424214,cbb5dfb0623f6badda03b654adf9509865e7ad459e6661ed73ff5d8d6e52a15c
2022-05-13,420820,b7a4370e36e5640b024383a6aa91a3b668c9931eab25c2aa28b52cb7cc817650
2022-05-20,419801,aeb31349085a4196a6828f4fa7c39bdfd81fc4adc1a94ed25636f9e93b7a8363
2022-05-27,414733,931b3c9580e3b0fab015a1cbbf9e2906af1b6115bd8ff82f0ffb5168d8c788af
2022-06-03,416758,09b73a093a2ad7cf689381087925ba449b2c24f971456656520a574281d3209f
2022-06-10,418714,c4da1de82432f4953ade5a1aa1e8fb796762f182870e93c1dcbe3b0b8af9e531
2022-06-17,418328,6fc590cf39f56161c9a3f750f104d78e5d13d5f42082ff189c5bf31fa5c3c168
2022-06-24,415566,3202ec50454dc8c2f06a84bab7eadfa8d482325719a867a7847a29212860e46d
2022-07-01,423800,d6121dbb574cea740f270b36c69b086682998ba3124bd891f2f27d52691a43b3
2022-07-08,427054,df43863b3534b31eaad485d865dd76aa659bec4e2267a3127858514cd42eb962
2022-07-15,426609,d0bd04dff164274a9d94d375f56b65e7c7a09e7cc55a45f299b01ec87f52d356
2022-07-22,422086,ca9abf7df0b61de68d20543b8c7766d29d4db03a31d5a000ca28639e232ac3b3
2022-07-29,426553,fbfe5fbcf70bba22b14f880192ca590b22bda89e0904f24677bfed03527b5bdd
2022-08-05,432010,4580fe0b166784d7ef10a58ede2f1afd31724f4fdfb41855f5af4b08acb7e63e
2022-08-12,424954,ea49eccc0aa40ec45bb3e416bde8bc3addf4eeed0cee53f7740eee4e53a9e82c
2022-08-19,421672,17cf7410f5684e8a80a236983f306e21a5560bb69b7aee4776c97b615f1bc88d
2022-08-26,418346,2944018573225007b0223b8d80f90041701edc4fb2a70b659f613a6c48506cf4
2022-09-02,427191,4343a2f0049b84eb9f63610f91c0f3f405cb403394de499e2ab874116b8868c6
2022-09-09,429633,538f639122d28b713650ed5485e529f61032098811be37895ea972972e265554
2022-09-16,430774,4e609710f6db1894615b05cd26bb4d408a5d807d7963ae516a8e08ee1a63f5f6
2022-09-23,430559,40256eceeea45e92ce8efb81a901f9e6c16200f9cd62657fd6d91ebd0478e3f0
2022-09-30,429203,c8c161102b154581f919e14449000b7a14b814b90edf19913895ccd44a1f11af
2022-10-07,439082,bd47b50cb6ec806108b890ac19c66751b27790eca53fd147762516218ed956c5
2022-10-14,437357,286a1b44db8a597135c38eb6df92e503afe8a430cc88d46c59ed67cf5bfdff24
2022-10-21,439945,1c1485d3f8d07d12f6a2c2770049c10c01944599fdebf598b32fd201c4c05f22
2022-10-28,436830,752eb6209dda07c651e6bfe9849d4b73727ef604e385648e939e1ae70c06b90a
2022-11-04,440755,d06dac0c705af71e02e072cd58cbda064ba0d81783b5ae14120c8578a376c891
2022-11-11,435355,418c97a533cd6363792ab2e8fbbb87ccc23b0d71b6a5af2e36759b8add9e9cba
2022-11-18,431665,6889c7fbcf1d413319068d492e9e479c5099781bab4b44b089fe1c9d649c8187
2022-11-25,419084,63639e853d931616a22c8559034db4cbfe75fd55dca41a1699659b22e114ebbb
2022-12-02,413898,2506cff7419d6c73f3bd02e8f685d2fdd7a5f0c39a3b98831e20fb6b4b52dbfd
2022-12-09,424129,f5c11188bd9bc203645f6c14582bbf6cdc66ea4ed5e3f056c79926d39d5f77fc
2022-12-16,418234,9cd52976ec22185f853cf48c479397c654710167bffbef59a8757f53caa24259
2022-12-23,418952,9ddd6486bf8a8df056549a9fb70a4aef20ed7e15addfdee47fdb011af7ce166c
2022-12-30,420646,c106db7bd82a6684560f32a920cd1b505f068a152adf45cecaa6c3227f0d6061
