period,ref_area,cli_index,obs_status,source_record_sha256
1963-01,CAN,99.88598,A,9d74f38e5b37adf6606ae7c8b81c6a9706a0d3b8e1d9f7c7e5845e04dcc46c2b
1963-01,DEU,98.64058,A,26b277dbf441ad75dc64069a14364f960ebed57eb258f245657c542a67930102
1963-01,FRA,102.0193,A,9d12eae53a95f939228493cd985fdbb65d0a3f12b2137339d58ae18372aebab2
1963-01,G20,100.6795,A,4b289202f039a776595975066d2948ee375eb9caa7e3a202e707e38e4010c847
1963-01,G4E,100.037,A,c2a924752e24c2e94df114067bc1b0e52683a19240210711446cb5c7b10823f2
1963-01,G7,99.83804,A,c658f161d3d20ee4a2750eedf6e1e6693f2133a5c9a7ca31532517e1f0a509a8
1963-01,GBR,98.95707,A,6029096fb2ac2da04ee8e07dc1b2214f388d16cd8d9e81d5682027d9adc5d360
1963-01,ITA,101.4871,A,203d07593dfa5b7f1a6c612a3cebbeefa78a76da889ec77f0568e20741e81c86
1963-01,JPN,99.25025,A,e0d6d2c42ca45c036896fcde576a1f5d6bebb0282e19d804279ef836a6d369ad
1963-01,NAFTA,100.9451,A,57aa454bbe732aaef4469a1676146000a1672174df7640dabdc147f3434ef860
1963-01,USA,99.95805,A,6c345529ab41487ff61a086a5c650090a2cb675c76dbd2674becef831c689c9f
1963-02,CAN,100.0556,A,fab1db422f62fdc369890b56ec7e7df29ab4f546bad7e34362adb8f8a2b7db45
1963-02,DEU,98.60087,A,3a94e217c9aa287cb9da3d4488c2f290200e57b3e94a8c5cde7b0892294ad564
1963-02,FRA,102.0081,A,b51b47b0af14e507f41da11d375cb222111c7a34e7a6e6e3a3b233193423d3d6
1963-02,G20,100.8075,A,7177cc09110b90102c5a6fc0199636191e68313122cc5a9655600894d47af0af
1963-02,G4E,100.0927,A,b92d41a8c9ce1b983f86b7f3ceab9dd20b652e4e8190d3fae0ef1ea41753a0c4
1963-02,G7,99.965,A,c033ee44e7e36697adba190adfb41f66053caeb13862226ef158c6320f39082a
1963-02,GBR,99.21663,A,1218d6ac99a7e5c0a90221e925e71e1f3ae8cd7d1e08399ebfae2f836d5fdf99
1963-02,ITA,101.5559,A,2b519cc59e201bbe09524c5abfac0139869eb0040fea662db13130fe0185fc4c
1963-02,JPN,99.48408,A,67edc9e0b17628ccb225aed39c2b8ecd33e47085a4efe3b0d63d741012be63f9
1963-02,NAFTA,101.0958,A,e85384022295651ca2df5e6c9438506b26cb71fba69f8753da89af5205bf8801
1963-02,USA,100.1052,A,8070fd8503377de52d9e758c5e74b02f2b815cbb26a9098fd8ee5f400b078be3
1963-03,CAN,100.2236,A,10b76e1999493d7c52df53328b069d7c8e1f04dce1711d5d5ec254738a3a57d9
1963-03,DEU,98.6609,A,273641366313d2254c025a8c4dca1d00beef61ffbaf77327a22ccc46bd75323e
1963-03,FRA,101.9842,A,16dfd61fe35b98992e16f878f57edf3c2c17733ca8aac9fcca44ca96122fe6bc
1963-03,G20,100.9516,A,9a29c4afd20d7320731e8be101aa5b9ce8b6847c44d012265f0ec8e663626a67
1963-03,G4E,100.2092,A,0c0d8d9f09f9dc67b5c459c1f20c80d56183bd6bdfbd9aff1cf44ae3a05eec46
1963-03,G7,100.1079,A,c58e0e567cd4243623d0f29baebf1398efe484cdff4a7509db7e2cde96918bf5
1963-03,GBR,99.54494,A,da5fdfc7057749efc221a8fa8870b107eccee9e8e99a5d3e1fa42a5817566a2e
1963-03,ITA,101.6926,A,b8a2e7aead591a08374d538806a78ecf36f7eb681f4ed8be1c69e23f7b91da97
1963-03,JPN,99.75629,A,7831b9e5069bcf4a6d6fb22b14298527437878e980769d87e86f586c61d8cb68
1963-03,NAFTA,101.2178,A,6f4b1d9eacc8e319c0e59406d9612e84f02e7ef3d0086105c3f1f246efd718e1
1963-03,USA,100.2213,A,bbab5589152d5e49c17d2f315e754ce5d7ccc89da33c097c25fa5f7ce31b201c
1963-04,CAN,100.3888,A,f4630e212af94d073663ade30e8f50a32d3302fdbf68948a083daf3228febd4f
1963-04,DEU,98.78545,A,162e5df8657bcb61b92fed03b400fd69ccbfd4bd405b4eaafd81e9e182cdcc65
1963-04,FRA,101.9769,A,522e99a077c7a4e75d12aa14a5ad333cdfdda8844cc848d750fbdaac27b84a11
1963-04,G20,101.0962,A,23674740b8c59e5b6e3af72ca7211c0eeef9633a5890dddf7fd4c855dbb22771
1963-04,G4E,100.3677,A,358efcd62d16821367089a998774ac880d4b579ff9e9609bc9368a8b4a3e96f9
1963-04,G7,100.2512,A,6accbdc9d0374aa43a4c90cffa9c07cbcde176b30b2c870a888c096d0cd6424b
1963-04,GBR,99.90868,A,7bb6c31bc39fb094c55399c632829cc31d407499a74c51784ad6938bd48efe42
1963-04,ITA,101.8702,A,4b469990e98cbd5ca812bb66331273dc1ce30a10d79623462e4247dbcbf76f4f
1963-04,JPN,100.0237,A,40bbbfbff71c0ff3dd164e5a7e8c04d3ab1e2da9bf56fa537e5d8cbe48c78d67
1963-04,NAFTA,101.3076,A,57aa8a841c3be219cf72b57c40f092ca87d8beb69e8f48a04107c811ad201015
1963-04,USA,100.3026,A,88328bdf3bdbe98f7a3a9fabcb6cdcb02f2711697a5804b5174c0822b48d5717
1963-05,CAN,100.5113,A,611340f670496853e88d19d706b3d0e34804bb5b29282b87c269f35137a5bc96
1963-05,DEU,98.94276,A,681a75c98bdba12e4eea418b5a0a6fa4361176dadf00a7dad143b982f63742e4
1963-05,FRA,101.9899,A,41acc4aadbe27b8f31e747ce32152a65e8e42bb697f702790534f3e3f9e1e314
1963-05,G20,101.2157,A,77bafd8f463f1dea22b2159a2df1e3e2022cc0b3312b8c6d2d5a31af23e4c174
1963-05,G4E,100.5373,A,70807c0231924a73ad3e7c2314c0021a45108ba25e1ad403597a6eb67a617a62
1963-05,G7,100.3698,A,73829ebe349e82e672390c029a5b43c7f4572a2fded8004ced8b531a8fa3bc8f
1963-05,GBR,100.2586,A,6fd0ffd269ff7562232d83c2bc3e7dd6f6d11ce8aa8f05b7796c9f83fec3ebcf
1963-05,ITA,102.0424,A,45d15011b02a1afdd802de5292665ff92a78192d2b0be81e5319a14015098b06
1963-05,JPN,100.2533,A,346e5c9b8ea66019309ace5693be4e1749e793208d931eed1992a174d0018dac
1963-05,NAFTA,101.3471,A,62db754f1d6003c37d4287f6f1714524d9bd0a8a6f18916d986fa4bfb2489a6c
1963-05,USA,100.3335,A,663f8c4a6b0abe726ad0031f10ff4bc9f3c4b795a975af0a38fb59660bfd25b4
1963-06,CAN,100.5634,A,ef435018225f49c714a8df08e9873995dde736e14231bec9642d4cb45fad3adc
1963-06,DEU,99.117,A,55b68e5e3e466bd7f143e8043f54d4c6f94ca6b780280b6847e9cad0c4044084
1963-06,FRA,102.0111,A,1b81affbed2078ca88c8c17043370d702d32f2f24fc10bda3852324d730db272
1963-06,G20,101.2966,A,4387265670ed7e08f4c3d22ef073e673ccbf83139e28abf5da1449b1c9404b59
1963-06,G4E,100.6949,A,123580dff7c96130d889baa6d3dc5a911800fb7daf403c74289bd3c8b038f181
1963-06,G7,100.45,A,a91f2259db7d01a900ac173e402aa827d4294088e61008f74b140020df922703
1963-06,GBR,100.5885,A,8194b7e2257adb6ff7b0f530b3beb6d406029e5b140257519ea0fc10dd616ba1
1963-06,ITA,102.1492,A,5c0505702f0abc7026f6f70f9142524063246c5208dcffcaaa57c2f04497eb89
1963-06,JPN,100.4221,A,f35f62260599407dc13c635d55a9bf943051d5b0fc2cf0377c3d1f648e63a134
1963-06,NAFTA,101.3338,A,8d923c066b3a00703af2961e03588a752216f16f2a455aab371176c87b16afa6
1963-06,USA,100.3138,A,20d34f9b79e8361622fcb280024ece4f8b12937d45f9c095c194a5228a2a745e
1963-07,CAN,100.5764,A,f417fb45af2e03f497d0de7c02044400b4530f1a6f25abe47ad4209935aabac9
1963-07,DEU,99.29092,A,f533da45795c1544fc7afbdc6995f53b523fbfe2d7f916ad35dfd3d12c1c0e21
1963-07,FRA,102.0176,A,6257e07aaedae09b264f32d7e66e29f7b13f2c8b3481e93624f5a66970a99fb4
1963-07,G20,101.3472,A,57d3c0effeb841e6140079d7a7e28fdff1a495bedf4635332e815368527f8839
1963-07,G4E,100.8396,A,74a1647acfc6daab61c48602a1a1454c74d71d904cf3c63a5170418b8573ee40
1963-07,G7,100.5001,A,d1e9df604579b0021aac1e4401fce2bbeda56b9a7abc3170b13eb94c1d2cd18f
1963-07,GBR,100.9605,A,16d1f1321c9f149ce492ba3d8fef07f9b54d922a48d99098d6980c71bc93264d
1963-07,ITA,102.1773,A,bb841630a00d82d5b825214684e4e9bc4f99996d31d4643f8d68963c22e5a6de
1963-07,JPN,100.5174,A,8d38bacc6bd119383e08e19c79b36396e162bde0ed24575ad9121b9a236dbb1a
1963-07,NAFTA,101.2907,A,419900dff605579203451fb2296c26c1ff2ee91cc38bdd20286f1bed6d757ba5
1963-07,USA,100.2656,A,49bbdc5ca3b6ff6b73a65c5411acf213cea38f3b71450e60802dd0e7d30557d7
1963-08,CAN,100.5875,A,aafd609773a8c62c934b95fc1d6bddb8c734acb6d52bcd1e2bc34c57d3b4379d
1963-08,DEU,99.46008,A,9209a4264d0a21bbdabda9c3b745228f1cc495bcf24942a655a7f6ff995735d7
1963-08,FRA,101.9805,A,87b225fe3b3abd62531d37645c578fbac055dfa78e31db8c7e315db34d2f2466
1963-08,G20,101.3744,A,d69ef2db339b323a5a4e386556ebf4522eb23450e30868fd2abd776adbc735b9
1963-08,G4E,100.9548,A,750024a5b2ac9ce71bfa7e5be1e91751858875422715d796294d2a8f9d0b1d8a
1963-08,G7,100.5271,A,d918bca82ab6dffa454327c48f939d373a20cf609f4956cb18fe03d0b5383d8f
1963-08,GBR,101.3492,A,8d34a756ed9358e73c2bf106a22add281fe85db0358674010a2ffb96e00ceec1
1963-08,ITA,102.1117,A,3f8ff68084c4d1f61b210b56b9ddd63e3bba596342ee89db8a8db39c99388c9b
1963-08,JPN,100.5416,A,7617011ee977e0fbc1225713847cd5a8ac46279c313dca44574859056687a3d9
1963-08,NAFTA,101.246,A,765fe92a8c3a12909250a9e0c6582fe1b901ae93ed67fc34f6754c47081a08ea
1963-08,USA,100.2159,A,ba792f6cb7240af6a2346c3fe11d6fab1bd9bf88a0751ac7c64c0edfc7af6af7
1963-09,CAN,100.63,A,c1754e1273b0339e977c1b74fdd5ac3a08e5872c2332310c31ecf5f4672e79e0
1963-09,DEU,99.62666,A,e4248c9231e648a302c556f5783fff921e5b85e868f2966c4f11d92e14763d22
1963-09,FRA,101.9031,A,153b78fbdc6b3ab7cf3162552eb85922150b32863a67be4509b52d0639809657
1963-09,G20,101.3866,A,954ca7f598167b3ed7cadd1eea63079a420c3e1900513edb5b7ef6f89ef699b5
1963-09,G4E,101.0199,A,7ab1b34e05b3706e96726444ece09d5c36a14e4ebc03e204f33d81906642e123
1963-09,G7,100.5392,A,085f9e9a98f7b248c8d0939e3a6ab46821549a2b3d54a5560ae6052b25f888f8
1963-09,GBR,101.7115,A,69caf30236d74ed598a3db2be2b7ea7f2e5944edd231bc2adefef22e9fee3626
1963-09,ITA,101.8981,A,220da06100816165e3241a3ce2912711e632ee1e52dcfe992ae238354b78e320
1963-09,JPN,100.5224,A,02ab98def95b0542aea704a0d24da2d5b1d9a5fb6fff0ce6164a3b81603c15ee
1963-09,NAFTA,101.2251,A,ee17dcefa15c9525d78837e88f5e44e2e64a635c7a056aa7958c614fe6e37c75
1963-09,USA,100.1889,A,a0a9892a39faf54c9b07d4082f0dba947c7ee0b119a585a40140b57a45780c08
1963-10,CAN,100.6928,A,48daec3e1a40b802087067a268c3071cbe7b16da7410f44e454fdc7d4ffa69d7
1963-10,DEU,99.81104,A,8525b4cb35ac0b339c7775dc60ef2a2a9a8449f90e40571d622484685ad5ce2d
1963-10,FRA,101.8076,A,09d7566d8c0853b15ce9fdfcf060698d689ea87ecb7fdfa221b7499cf9365d65
1963-10,G20,101.384,A,3ca4b03c799c662532a2464db29c1f9a228c26c309d352981e94c4dd4bc08a0f
