period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2005-01,190.7,available,,,false,db55c3342c9b487ad6edbc5efacd623e2108adbf8f0c8c0fbc473158c8b8333c
2005-02,191.8,available,,,false,d615742d3e00162200da211c1fd4aba524df9d7c54e6f776d95cf33c5c2670f0
2005-03,193.3,available,,,false,06db800ed407639cf4e772f03aa6f7fe15b3651812631175b2750da76f6c73cc
2005-04,194.6,available,,,false,96a2c8b729615290f1e19b507800538940c0e355ab8202938e6ea7374c81e012
2005-05,194.4,available,,,false,3158d6ff87f3b2e4cda2eac036c6f01094c62f803a83d74e0580794757bc490b
2005-06,194.5,available,,,false,0cf5759f5775fc2102c39bd89bd15131635c45424c94161da536ef259320cef9
2005-07,195.4,available,,,false,0242514bfb4929cc8373efeb4444e488b30e99b1dc78ee18925af24aeab3e246
2005-08,196.4,available,,,false,c9edd193d41d75239972df688b0d60183af793718dbc0aef0334092173b2d996
2005-09,198.8,available,,,false,f8032e748d303f6ce0cbd091d07f1f1bdf67540d4513007b809a1e0ff29e2d7f
2005-10,199.2,available,,,false,d5107608f0460f64ba3e5035fa1312e615a1f4593952684033ff38af1c2bb5c4
2005-11,197.6,available,,,false,6acad12c6e202cebfc3a58e950fc72dda623a8b5aada4a7fe98e089b84c44070
2005-12,196.8,available,,,false,6f813fe1c6f54c650da9947f7535d2859aee5ed6fe5b50a9ff1c589647ff72e9
