period,debt_held_by_public,intragovernmental_holdings,total_public_debt_outstanding,source_line_number,source_record_sha256
2009-01-02,6320066198644.34,4307895097286.33,10627961295930.67,1,d887108054af8bc21a442277d599648aaf86638609499b891aae0b891de6ef4b
2009-01-05,6319153451562.27,4316358609344.89,10635512060907.16,1,8a17debf98292bea4d9613ae0e32ed46888c206873b6614448c822c28e8bd1db
2009-01-06,6318809124655.56,4319616621638.24,10638425746293.80,1,fb565c1b6cf2e79e955cb914cd20aace4cfa5c69bd040cf7c1d3b424fa1a04bd
2009-01-07,6318494695577.72,4317277400645.02,10635772096222.74,1,8e9cfa6f1a956a625ff1fb9267642133bf922f41b5fdc0972218ec9252150712
2009-01-08,6290895264113.46,4317430059059.11,10608325323172.57,1,e73d58391ef2dcaff7c3c7d9a1376b12b6788f73bc843f5227b580bd19be8c0f
2009-01-09,6290327140825.48,4319431426781.69,10609758567607.17,1,1f8cbba99d0c4a179687a25adc8ce85969e76e159bb6be6a4449ceda79c591b4
2009-01-12,6289228157982.89,4320562523025.55,10609790681008.44,1,a09b44c7d0bc4bc2b0667a15445551ed333e1e6b75b85f322079921e7bba2520
2009-01-13,6289189388739.05,4324715499309.08,10613904888048.13,1,e8a7ee92d6303a5cc5bc8266f43b2d6eec2583f5fa2f0e4ea3f8df92556fad42
2009-01-14,6288674179920.54,4317294625012.89,10605968804933.43,1,c15bbb0a7eefbe12bcf9c71923805a6314425c6430af1d6b8a9b6be62b8d2ccd
2009-01-15,6309144617619.47,4318564136072.02,10627708753691.49,1,79595b8cb1376b42a7b61dfd16dc81d686a7e047a9d89781cf1e203a3be24440
2009-01-16,6308564856414.67,4320316629095.56,10628881485510.23,1,291382a664ed9b6f3a7431995f83ff1f0525c09db592679d180d0295069e6c9f
2009-01-20,6307310739681.66,4319566309231.42,10626877048913.08,1,4df1b8c818bab4379b91f572a94842a9d6c877d2dd158fa99e59663b8056f817
2009-01-21,6307084792840.85,4317968751468.94,10625053544309.79,1,ffa6182d99602152772a87e0c5c7c222364a6908516daf010dd635ae6adffcbf
2009-01-22,6296701346374.02,4322017357000.76,10618718703374.78,1,b38be51f3adfe141e9822292562d59d48d08a0c45927b921c9177a26e65994cc
2009-01-23,6296581792932.27,4323815333501.25,10620397126433.52,1,8c1fed1476102d77d48d20d8638d1932fa1a0408106064a10c7c350ea4701afa
2009-01-26,6295576844311.51,4325280866450.80,10620857710762.31,1,7b03217a5ef8fdb856ac0906d745f8fad7018c669fa2b8fa3ba155cdc86aa88f
2009-01-27,6295764899149.36,4330313735221.18,10626078634370.54,1,5da6729447df1393b8576a74e5767abb773614d6d2e593a466be912d72aa5e4f
2009-01-28,6295524768735.12,4322336494448.18,10617861263183.30,1,8a79502f25753bbf25ba4935e2215f043bd72b906281ca6923c4605f30c9df8c
2009-01-29,6309860670347.08,4316436749783.77,10626297420130.85,1,0b4432a34e9ca12d545e8b1b334a6a471d2d20d5fb8f25056417ef3f09a85a5a
2009-01-30,6317224182633.94,4314781064103.03,10632005246736.97,1,5e501f0fb73b732028dbd23f013a58796a98483cc0f5c342eea812567ce313a7
2009-02-02,6363558989801.84,4304404278591.44,10667963268393.28,1,8fea00d679c04f1275c9a964c7b8d33983b8931b56fadfd3c2785e8db3699b1b
2009-02-03,6363420764397.43,4305222616959.48,10668643381356.91,1,5df41006cc379ba6d05bedd8426a074917bc16c48baf8e11d605626f3d707519
2009-02-04,6363352273371.93,4305840035190.52,10669192308562.45,1,8b0bafcba4461b8a31873830525531e94f474ac094710240d76c14c990d384d2
2009-02-05,6410020405165.47,4307977718122.23,10717998123287.70,1,e99a79c60ee281dc68d0bf671625ff1babd0921a98e8c397e5e03bcfb1c3dd5d
2009-02-06,6410361244733.45,4306919126612.44,10717280371345.89,1,d5aea496922fc10d611325f3d8064bdf367d4edfabc231c2b02fc098fe59b947
2009-02-09,6409788263996.47,4307937936851.67,10717726200848.14,1,daf92020f1dfb4764f3f4e17c29b516dfd73b216913aabe833351e36e5861536
2009-02-10,6410177089722.80,4311188702843.48,10721365792566.28,1,0696031562d33b391e75f036e77a3f1355664f9e518c2992de8bc5262c76f5f0
2009-02-11,6409955329202.02,4303168886370.18,10713124215572.20,1,faefb62d38bc5289cd39a3d8ef6ae4387074a4f06b29fa8ec3e33c061b58a042
2009-02-12,6453765915043.27,4305430672520.17,10759196587563.44,1,ea56ff5f9ee9a4a128d02b46fad8106f36edb8dce9d7ee37e101e99374a20501
2009-02-13,6453497486531.27,4305518595121.72,10759016081652.99,1,f44c908bf42b2a7fbf5e91733aec16be55e9f68a6450728038f02a23d01cce87
2009-02-17,6481923355207.56,4307860405133.85,10789783760341.41,1,70d2657079e96244ea9cb9515bd08d57bcd27979fd8587180b556fb6aefdf6f4
2009-02-18,6482101482601.99,4307824292594.77,10789925775196.76,1,659550d2da8d8b409db1e25d2cc0d6889274703edeccd4e377857b09debf2ee0
2009-02-19,6495008105385.21,4307013876739.53,10802021982124.74,1,586e47fe2c1ae485aad7c17794c2b7b9a6cc70824e42c9937490e910f1c80753
2009-02-20,6530346473368.37,4308411940796.09,10838758414164.46,1,cd29e0eaf37a03cda9546f301d0db0669950d37a647352eb7b27423790493fc1
2009-02-23,6529919612154.59,4309606979332.31,10839526591486.90,1,bff1d608bc7320a8823a63f41a2d6a8713da93d762ceb7e98d10c24a8d3e20df
2009-02-24,6530393414088.52,4312961644772.39,10843355058860.91,1,802f3260b4546cb72d782b1834bc86984c9f3e7bfbcec9262f41c3459520de16
2009-02-25,6530807049597.79,4306692181529.32,10837499231127.11,1,159483e62811ca6c47932401f82b995fe13017bdf57e07a17d063740e0396519
2009-02-26,6578855990306.71,4302303731715.65,10881159722022.36,1,0688bc03c0c3ed06df4355419c2ac1aceb603c89bf57c93f4bff8757c0503884
