period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
1955-01,26.7,available,,,false,4d7b3cb569860daff3f9805350b52344ecd06bdbc09b987e0a98148eb8231218
1955-02,26.7,available,,,false,e6d08535e0fd50643acdca948ea3d0858774cf891ece36f6b9b77f1b8791a756
1955-03,26.7,available,,,false,ac859ab7f28149961313407a365d0d3cd357e2352b0feebacdf43f44aef6c209
1955-04,26.7,available,,,false,9e67ec73867a353627f10e956b6ae0b550c0f13503f3117942a07f039b6f4255
1955-05,26.7,available,,,false,9327d1550837245c5c31edd2c37e69f9240de309ab57a21e972bd95c51bc0679
1955-06,26.7,available,,,false,cb89a1c4ba290a50d0d0f3c5fb28ffe553aa1b16561b7d4ff7628d1a2a61ae5a
1955-07,26.8,available,,,false,170070cfcbd5a2d9fba95d24098fe5e633be838a2a1d157c8f5238735b2a56a8
1955-08,26.8,available,,,false,c6352c27c6a2fe029cbf82c4f8bb38c98657388ebf330e68d60ff00e5717de69
1955-09,26.9,available,,,false,0cb6648b20bb1a5fbeedd22a4d282a55d7b4baeaacacfad4a806a5c6f8d4b3e6
1955-10,26.9,available,,,false,3f07c402f0f776f428b23d00108b53739e679b461e3a3538a0c5c8c65c670160
1955-11,26.9,available,,,false,72f47b52ae894077158edc85bd8253cf51794fa6e91ffdc5b831e0956a2b3338
1955-12,26.8,available,,,false,fe620e3a2150e2198150abbc29ad3ee7a534815b69b7e5fef66b4abb97c714db
