period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1970-Q1,1051200,A191RC,T10105,1,cf100d19a797289035fe7d0be8ab2d7d2a26bec8226edd203662df33e05ffc15
1970-Q2,1067375,A191RC,T10105,1,69ba135bad2d199c3ba1ad49cae9d23e7b17b706b3c01aca2a24bb15d54d00c5
1970-Q3,1086059,A191RC,T10105,1,1d97c74b2cdc9e76569a72953f4362d5ec1b5f8d21e287c3291535a63390b127
1970-Q4,1088608,A191RC,T10105,1,5164c5180259476e70498ab60c3f9770bab5d529437adecab91891e9cc5389d1
