period,ref_area,cli_index,obs_status,source_record_sha256
2006-01,A5M,100.0521,A,60c1eccd17719e0094ae42392892c8beae942c86abf3722d2e0bac35063b80ca
2006-01,AUS,99.86973,A,baf3967960bf9b2406b630369a5ec65776564e5e4aabcfce691cec4fc0521f3a
2006-01,BRA,99.12922,A,9087ac74075bdb1699218aeff23be5a3f17e1d7d14064181fafcbb78c986e8d3
2006-01,CAN,100.2827,A,0384172c2277aef87f51daf33fa2511da256af3f776deca97a9403002fc244d5
2006-01,CHN,99.82777,A,2631e4983857beda31f061e93d2c1184eb1170a8aaf5e12187098e3519c3ebdf
2006-01,DEU,101.0293,A,35425ab5dd075c31448e4a0ff1aa2912a2dfa04e9df32d427751316aa8991370
2006-01,ESP,101.8836,A,081ec7002e5cbb28b32812d3e4efe3fe68cc01f677c167ed7f989d394091633a
2006-01,FRA,100.8867,A,672be9854adb3d1fd8e716d5a1748102c19df2855755ed5fb7105abad0b60541
2006-01,G20,100.6661,A,ed4dd122305c342e31d79efaafcbaedc49388a2ee7c7f342242f635b96fdc28d
2006-01,G4E,100.7044,A,31a171f4a1ce177679bb1cbd5fb4bac4eff73f18684449b00f1b98145de67dbe
2006-01,G7,101.0184,A,c1231eecb9a69f88ec4e101fc3a25757d4d45cdc3f98bbfbcf2ae5b094363b56
2006-01,GBR,100.5471,A,cc90476294fa2a39f18846e53896c072aacd653e76166ad0e3a10d708a0c822e
2006-01,IDN,98.32701,A,80edb6e86ae45b6dec05def54d94680de83bf344e30a7899863b92ef95b9afc5
2006-01,IND,99.27687,A,4ae6f3ef79da9ee20e1b42cdddd81d7dac3768ccc2f70d63990ffde2039f4dbd
2006-01,ITA,100.2864,A,e622a3f92d539d0e3af3eafe3c0c8051414da975ccd8d658ef3f9fc5fbb7fe69
2006-01,JPN,101.2662,A,b0bcc23c181f72d711dbb62fb36cb75417d96dafb0499b2a1f9533cbbcd60dde
2006-01,KOR,101.0224,A,d306d7b4176b34967cce2a14ed508d5875bdde2fd088b3d907b1539998ce9f2d
2006-01,MEX,102.1805,A,76db414a5a4556edc7ab70ba130664a13ee014be871b523975090161e98ac099
2006-01,NAFTA,101.2778,A,539d5a859b4cf4e0c267dc51d40476d9d6234f29b1f4d460adde909464ab47c8
2006-01,TUR,101.1305,A,485b06465df312e61059057c2e06520e00c57b15ed9b1b63a75d71b242adafaf
2006-01,USA,101.2593,A,2d3e3acbd4d8bdd841f3d0a6c1911dffcaf3e80ca13a4d1552b375eceaa61841
2006-01,ZAF,102.2649,A,92f939b7368bac7be0141ac6b5c9b0d2f64ef1f3c5be19874a475df79b641a57
2006-02,A5M,100.1104,A,f14366ed45ee3529303a51bcc71856c1b1bd156062ff9d6f8ef1f71e81072e20
2006-02,AUS,99.85619,A,f9b59ff9c4cc868bbe9f350acf84a84e43a58a6c91ce2bdce253eb80e692826e
2006-02,BRA,99.39314,A,d182931f3c6966f386db359874960551561bdf30666602bd54177b6813a47259
2006-02,CAN,100.3419,A,fdde3912583f1c9d68dd6107a0a014bdbdfefcf5f9878dbf103aa7d87cef47a3
2006-02,CHN,99.89779,A,2059bda84e00ac809a0a59f6aa9229219fbef14d9ab4ac23751ba1e58b970104
2006-02,DEU,101.2347,A,46c24223810f8a4d5a5170e8d462e5f8b695a6fa0fc733e2d5d8a8b1f096b6ef
2006-02,ESP,101.9811,A,e6c3801c72e9aa5987a29e0835dc0f0207920f950af07e0f48777545b9518b72
2006-02,FRA,101.0593,A,597adc0af1e0feb935f9eb761b986cdf926fe45c6304aac71f48563cf5326c1f
2006-02,G20,100.7694,A,3c42985e24dff4410fc1c7c048eb6d2f853d392d093bb9ac3a993d595c835b5f
2006-02,G4E,100.9033,A,993af908506ca3a1ea9f5668b4683587727275af5f0cd8846031e75d6fc31f3c
2006-02,G7,101.1411,A,eff6297940d0eaaa36272103d3eaf10e55883fd8e106b63af84df6544aed2242
2006-02,GBR,100.7167,A,bdeb5378c8e715fd50c0775406c66e023481b14bb55656872042ac17a4542469
2006-02,IDN,98.35536,A,f54945171747be97dec6570a505e43a7d3257f1250fec4aa9912585906f61583
2006-02,IND,99.35612,A,867ba7504f28c772c59c0d807347aed8aa5cca8ea5cb1b0ee0b167aabe4446cd
2006-02,ITA,100.534,A,45c4be47c0aa7634fc26a2c60fb6c7fa79a542eb0a674c46b4319bcebe98c06a
2006-02,JPN,101.3575,A,3399cea21dad8e99d9e4dfdb1db38a9ca1c84f16461f8ffff20f03ff53a47c08
2006-02,KOR,100.8694,A,97c796c318f44ff2324216bfcd2f53b5e9295ab3c92a60f93dfe3719e758bc9a
2006-02,MEX,102.4111,A,55061f4e011ffd75369efaeddb9be1e279ec5bbaf4baa8348eae442a1132c6d9
2006-02,NAFTA,101.3772,A,45a3d007de1d31356ed296411a119a320043f73f30ed581b8d41604130b70b41
2006-02,TUR,100.9294,A,5025a1c0d6a9c01bf14b5480b3c2a1138fb158da81ca7a9bf552b5b64f3ec69d
2006-02,USA,101.346,A,31b63ad16daef2c733a459876e87b45368e74d0f424c43cedb6b2f05d9b92eaf
2006-02,ZAF,102.3906,A,04120304097d3fb345330a2440a6a805b5fb7dd74b0f5cb3ac2498fa8eb87243
2006-03,A5M,100.1703,A,4370928b1168bb4064bb2f216db076c031fc02e352a3c220916c0406d7a8d01f
2006-03,AUS,99.83862,A,1c42b861170da165ebea394a2a8b4c282d93658120b71659c2bea07ea529b4cb
2006-03,BRA,99.59211,A,cc032b438110ac9d2596e64567ffac01f6500bf7fb0b4a2c4ddaf4bea5180100
2006-03,CAN,100.3503,A,60c0238e3b5e8994ceec9ec52be885c58b5c3c3209f3a988bddd859eb81673b8
2006-03,CHN,99.98186,A,0b6cdceb319932b6e66cea309d1a0378445482d41b4960ed324d5aec40cdc18c
2006-03,DEU,101.3929,A,c6b608210092705d9c942f72f85a293c9237508be45ddae01ea6a353007aa090
2006-03,ESP,102.0891,A,aad75c99864610c8cc7f112a79439632fd0d396610e0a2e8913d002a3a140cf1
2006-03,FRA,101.1779,A,9431e226cba4a0d5324108316a9e99af81fc5c2af2e7b8cd1ed4c163b1dcbd26
2006-03,G20,100.846,A,4edaa7bfb63682b6c70dd817abd5880186a39a88d34b3e59e6b9005f578b729f
2006-03,G4E,101.0713,A,fcd506fd86c772ddc72916b83449a2f906e1aa1c586773ef47a1afee77ec476f
2006-03,G7,101.2204,A,43f909500cc04329695109dedbf6ca3c332a86c5753bf657d52b46c9663b8476
2006-03,GBR,100.8848,A,a5dc5405199c82d6a82218a1beb46f69d36488bad10232216505328b557c423f
2006-03,IDN,98.43655,A,917c3d2e0be6250a933b877cd8bab0f17945ece3b035bf6f1a73e3353109598c
2006-03,IND,99.44654,A,5d415c27a90e64587edfaf0c1cb1629713e93cf2074355f7d291e574dd0577e0
2006-03,ITA,100.7673,A,0b5501492c166ec3fb3161ece688b3899bc0608b663d78b48a675dd6d6168f68
2006-03,JPN,101.4147,A,cf1eacc97bd089c8f99ad77f0aeadd763f7eea8c333aeafcd31d7d174259d940
2006-03,KOR,100.6866,A,927cba21c03cfe58eaa0035a821bf69b4a15bc3f8c7388cd959f1aa9adb2a255
2006-03,MEX,102.6175,A,2a36f8c45f2f271b0f50a77762fb380b68340e57c82232741c5f7f77ef50deb9
2006-03,NAFTA,101.4257,A,fe10ebc0e3dbd429ebd22d607a27c2071d1e911093924b3563345a38b622f1a1
2006-03,TUR,100.699,A,01eabe8e0809f46c27ed3f97ca8aaa45bbc48b3f82d6e89a4083b433e702d55d
2006-03,USA,101.3785,A,652333d7576ad801567f764554e89ad61e09bd5b4bea666b998d522f6dd591eb
2006-03,ZAF,102.5237,A,bc8e21391aaa295f50cc9a332819941ad18563ccffa83b203d6890df12a18a23
2006-04,A5M,100.2295,A,54298eeac65d5ece9a83833495f144fe66f3f4301d91108e3fc08e067020cf25
2006-04,AUS,99.83865,A,e5df9650352b5f6ee4aa3a87b15ab14445599f74ec261fbd86a4e246bcc81906
2006-04,BRA,99.71301,A,a2c8a6a70394fa4b3b997adb98d3af320582baf1eb2a0c42f4c95c4cb32c9cb5
2006-04,CAN,100.314,A,390ae857c888ae0210e1e0c72167d8ac0bf3a62c4ede081955698db72f53c28a
2006-04,CHN,100.0824,A,f302cec00954e30bfaf7bfd3fc142d219b22f86f3230c132e49b26a4e7d4671d
2006-04,DEU,101.4978,A,dda53bb64f7d18131d4e3d931a074250bb5741d4a339ea13af76aa1e9311131d
2006-04,ESP,102.2163,A,eef8afcc0cea6316ae1d7364928c964c5936dbf5114b8c837616af79ef0c9906
2006-04,FRA,101.2553,A,4ae336b2703278b3135be3b5d50007affd88fe7f5be99a9f63b941d7e3ec5da1
2006-04,G20,100.8938,A,229e3678902cbacaf071a4d1adacb301105cc6f5119145a3e97c46677282e2f5
2006-04,G4E,101.2099,A,5f4c6be694e8180bdd44522acbeb592a9db55f039919b4dda6f80b2be5ebc81e
2006-04,G7,101.2548,A,34f1025d18e2276eefd354e6a31bbac1b4ed13767d6081cf4fbd6ae2345fd480
2006-04,GBR,101.0458,A,436d577f973597b30cf07367b0862151255a9526007df58788fdfddf81fd751b
2006-04,IDN,98.52683,A,d1c5326c9d7fdc10d9ac7a571ced2ddabf9d7e813a5dfd71c10fe44f749d17bb
2006-04,IND,99.54156,A,16c02b91062e84191729223466fee5f5ff7ff58634b039308bce85a83a8136f8
2006-04,ITA,100.9941,A,5241b3c19b742e6a088722b35d7118498e5d7c9746aeddec5de17652c989358f
2006-04,JPN,101.4368,A,dc60ae6a879e8580e5055d32ff5f54b885ef9d2cd135c76e62e82ca9b9cfe448
2006-04,KOR,100.5015,A,a7787a0f53c25b09501f15fa26c5def1437a9584d1c05cf4bcd4044f60305638
2006-04,MEX,102.7729,A,ca4a676e45a9edfcc001adbc34c682388b3d18ef0e92a7b769982b17c8b19e08
2006-04,NAFTA,101.4174,A,e9fd53d8e1e9178eed5752277d8e0c435eca227fe84d7a34bd9ad446ba7ef32c
2006-04,TUR,100.4764,A,23e2f1bd0039b75ec89c0c6c30fe26fc4223898be3da48255fc4182fdac7f3d5
2006-04,USA,101.3525,A,92f8eb5ace9e18387b12dc9fdd520e8f5706d079a194b73aa41ec8e754499156
2006-04,ZAF,102.6591,A,b10512dcc9d95aa2fc5751347ff0c2baac6c56a02303ab3fb23259655def49d2
2006-05,A5M,100.2809,A,4835f8b3959b6f6cfbd994c9bdbc0caada1fa296b9df092aa6d2b8d7f819417c
2006-05,AUS,99.89245,A,7a498784912fe1a83a34adda12adb60bdda0be4e9e9c5894791c5e8a31b0328f
2006-05,BRA,99.76861,A,8db2e04fda7ee75faec2497c27c7f0d39d09c16ab526cf2771dc6a9eb7e3810f
2006-05,CAN,100.2387,A,db445d896060afddfb469426fafdfa6399c317708e30921935f1eb4140534394
2006-05,CHN,100.1944,A,285eb62b247b93bfe78115c3c2259e5ffb132835334737c4977e67aa00143cfe
2006-05,DEU,101.5492,A,9280c592ae10fe221c3d771819a7d600cc86358fb3686696473284256b2a7d1c
2006-05,ESP,102.3738,A,bac9356047a37241a29fd6978d97fe66b8b31dc5e01cadf78f4d219ff0e88e9b
2006-05,FRA,101.2987,A,f2653ceac7735b1e77846d633d8efb0301e54563d475c7bf83f4bc35c4dc64c9
2006-05,G20,100.9183,A,4b0d693fa0ffda353efe7a06e7d87e7dd288d78a592705132fe7c73e63448a73
