period,gdp_millions_current_dollars,source_series_code,source_table_id,source_line_number,source_record_sha256
1976-Q1,1820487,A191RC,T10105,1,4d95b79d5db7827108f0f88fa47e57f323c467fe83053554b0ee2ce6a5337542
1976-Q2,1852332,A191RC,T10105,1,1bc9783d21af22800d8c345dc3af55941b1243783a8896000ea0c5d799ec8b36
1976-Q3,1886558,A191RC,T10105,1,52748bf7ce19078651dfbba59d56d0f389bd1ce52c3df7a0952a6ad470b2bb11
1976-Q4,1934273,A191RC,T10105,1,b43300b9d5c3766a4233aa3172355b70b6768bbb94bcec1a2a9f5d774bf699f6
