period,index_value,observation_status,footnote_codes,footnote_text,source_latest,source_record_sha256
2013-01,230.280,available,,,false,e3b7e86fabbcd9fb0f389fe58940cfcbd63cf9e33ae150e914e1046f05547cc1
2013-02,232.166,available,,,false,065671023dab9985cdb483316b2a17ee39e2c0d190a98cc62b9b09a87fae8742
2013-03,232.773,available,,,false,e8fb846ac53d92623c239058792289b23c5ba1779b6d675c2ed6f7d8b0c63b96
2013-04,232.531,available,,,false,a44aea8941d5d6d630c6236414d4ea3fd4b7b07add6856328f6b74e6268ec9f4
2013-05,232.945,available,,,false,b46ec51f294a9c52c130f3594880b6502f54f9b408fe2e4857500ef95ebfb855
2013-06,233.504,available,,,false,c7feccc8f3e870bebfef58853c1b7e5bc2bd0bb4c9358f4bfbca7d399ecee38d
2013-07,233.596,available,,,false,f300dbcaf8f3414c649e39b4fd70f5eb1b4c9a82f8986a7b3f142cbbf6302bd4
2013-08,233.877,available,,,false,98997401bba2ccc770d37cb95ae788b3126c6b261295d8fb0b254b948d5f8f4b
2013-09,234.149,available,,,false,21dd0d6fc2514623708d70bfd47f3846aab018cdd7d8225b555e1ea5412451ea
2013-10,233.546,available,,,false,95e5183f6b06fb54195402d0c3fc55b6ba2cdbdbea7e40aee4e7c00b2b7b5029
2013-11,233.069,available,,,false,439f1a7937c85d809cccc393ceded0cbe320f2d7dcfabdbd0b021f3bcb690b9a
2013-12,233.049,available,,,false,b3a48a90dc57ff626d8c93e9cd0e69f18f936bb741be705ef5f892ea13d730f1
