period,stock_thousand_barrels,source_record_sha256
1989-01-06,305576,115f9023e380e0b072305bb5915578e44680bb70f80b85c7848f817bc26b44dd
1989-01-13,302665,67a8639e5e6beec188415af1a8fb370bf8b8dd8b72df5a1739e47e4b47bada00
1989-01-20,306513,dd5f0b4de71df77d30634c127ef004d69e64ed9bb2f9a8768dc65710b0b4f19a
1989-01-27,307008,752e26e3fe8e67daa55023af7f0e72f6c8e6fb469f3fa0fa5981a17236d81040
1989-02-03,313945,35d43d79db14f2754e7f7bfe42cd34178e4a3586eff66033511eb5eb66387b70
1989-02-10,305217,c878352a08ab851130ef6787df0b0ec78a069018bd5c1b4995e532e4ec0fcf37
1989-02-17,306065,c1abed927bcd4af343dd4b5facdc5847f96753c381b94c27d1031ebeb9a84954
1989-02-24,305255,3a5916f755675d1065907d9d00108d5d032d2bd297fa855b9be6a50fe76d1a6b
1989-03-03,315037,23d1a6a80c2ea4d2cee8739d6e7b679420c70c9172488c03860c7db44687120c
1989-03-10,313828,e4984cfa6dcb15e455d7f74d50274bb6599594f8198f6d9490a993a6687e5306
1989-03-17,318360,9fe9d4beb6a2f4c4dec294b8b400e7631548aa1ac714574c61477f5f1d16a85e
1989-03-24,317835,d32c1ecb08f54415d0936d7a335be1b2d027970b8501c957e26eb689c67e8e4d
1989-03-31,307789,191b26169e09a685d84343aefd5b1051a1426bc7905a54b0c4701cc2d9013e49
1989-04-07,306513,9285506485621e3dc4d9d7c714bbe4cfc9574979e20215a2dbe599f86bb8f485
1989-04-14,302086,72d4b0edb6a1d986e76e067288d68ed0cfc5c584a5a6b7ad9c8394076223ba98
1989-04-21,312478,d3cc7bccb8a589aec790729876cf0b06044dcc956d81411c384996a0132b9b3d
1989-04-28,316567,180449f8b95180672491ecc73fcf6e943f5bc733b7866d2c4b2ebf01ec3ddffd
1989-05-05,327039,dabce15895b7bc14358f870a875dc0d2bc5b396105b778ae286e528d1bc8a39d
1989-05-12,328885,6b9cf17d623b3f88f491772434fb9c8d90e4127903a5a82e1279815352f0b266
1989-05-19,322400,cfb2a28c6347a6e5a13f75f25336c68a78d4472bc7555c02c72935ca9bfa88a3
1989-05-26,320489,24d80809c591e3fce17d17b00a4f35a68a613d3ec4b2aae87c02835efd98eb9c
1989-06-02,324887,b4f1b624e8ab3da8ad2fc5cd57550eba933b9116704c572c85e922c1ffb11b0b
1989-06-09,321641,f2b430cbe3caa2b268c89e1ede5ad1b3c858fb2edc5125789d31341e9cb72272
1989-06-16,319223,ce500309277dad017c4404a17524b72d036e018049bf3522d4796a13d8f542bc
1989-06-23,322738,ff57ba21077daee3b22656752f6e60c9d6e60389d9b9e443f5942edbd11f86fc
1989-06-30,315455,009de20673f9e6e27baef3f244ca9663d4ebd12425877c9ce2aa19d130d56e4d
1989-07-07,315749,7063f04d350c11ac15a55f35d0f8baa8f3b48d24e694eadbd98ec3270fe7307e
1989-07-14,313424,921f378f765fa58947c0e1f41692334466773e4dbe331015e6cfc10ea738613c
1989-07-21,312422,a94a9af47b656c02b50f55e5a63f5ac7ee410d7acc108415d2b3a10e882cfff0
1989-07-28,313680,526cb8f07482b0a087c9007f441e97ff28010ace697f5e6217dbdb625202fc9f
1989-08-04,313202,c90b66b7f83195e0668e9c0d9c719e0e9f0ec65863dc9e9ef97c56dd8c6dec66
1989-08-11,310165,6c3dd72f162ad22c590c94da6934e9cde8470d1da576cc9b530e81f99a4c154c
1989-08-18,319131,d1e1bb73054f677bb24f0ebbcef722afd27b319096dfb1513487fe4b5014452d
1989-08-25,318038,d102cf3c1f83936fabeb568cba24b730e9916828a86691a6ed87befc69599c41
1989-09-01,317963,1ab8b42778485a792921a587531abc15e5947e2a960e65aa0eb6898380462798
1989-09-08,320241,911ee9b805d7171be85ccb8193ead2a0894128cb2904b2d4aa51009e1b89d00a
1989-09-15,309387,7613a5d7c608f4ae8f27de99da4b8a9bd6f2be3f1193aa439d18750682f454d2
1989-09-22,310542,a1af6d89c59df95ef44b4a671bd2493e4db6529397922736f5885f25ad1aebb9
1989-09-29,313121,8979aeef16251173c743777fb1e1d95107bac0a4141c238afdff7262eec9ff47
1989-10-06,318394,75db1e0550a5100bd9724a2b07893c2de0dff0f44c19d5fa7156db6f578b8f82
1989-10-13,323920,d713ed7c21f2b6bdbbd5a8753bb63a90cdf52171939bb46839be075db411b08b
1989-10-20,317150,7076a3550205b03c56c9eebdf0a470b18b41da35d353d5b55242b733d240d19f
1989-10-27,322286,4cefb0865f8323c34ff01ebfc72c4c6f822100bcd69961756678d6a5db0e1a3b
1989-11-03,320398,56e19a4f0326f4e7fd59cb3940b9d2041df35225200a84a0cecd3055c9fd02cb
1989-11-10,327954,d853bcf1e4b2e909effc1d150f1960a302ffe1da4e8bf81d8d5ccb087bd189c1
1989-11-17,327780,a6aa9a6499d0a77dffdda75337f155e468ea5c0dc2dee7a73382e03c39a0ff1f
1989-11-24,324125,0f8130e0c31cf5af7f013ffbd802a3979cdce4c92302bc1af29dd889795a4757
1989-12-01,332385,2802c24ed3c1521e882624bd9c36cae251e0ad583a4ed9682d4f9d13ea94d48d
1989-12-08,323052,f6ad6840c1b6f3ef107fd4235368204507a1ffd43e6e1130332f390d527a0cab
1989-12-15,328006,5652bb4e3edcc0604c1503ffd8386f97e9a6cb1fda3dcf2ef030985bc4ab4830
1989-12-22,325360,54d40713398d5603f61f0ffec2b755b9b1f9503d1491143fe56213ba3231e50e
1989-12-29,324280,e0d57cf53cef6cb44b2b387337db92f36f6d1135b8b71cc9d4f98a292f5ee488
